ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
409108,[Senbon Torii] FallenXXAngeL Kanzenhan Ichino Mai (Injuu Seisen Twin Angels),[千本トリイ] FallenXXangeL完全版一乃舞 (淫獣聖戦),FallenXXAngeL Kanzenhan Ichino Mai,japanese,senbon torii,,doujinshi,twin angels,"ai amatsu, mai amatsu","miko, anal, double penetration, tentacles, ponytail, anal intercourse",356,2022-07-01 00:33:31,2022-07-01 07:33:31,2025-03-05 17:19:36
409109,[千本トリイ] HagoromoVENUS完全版,[千本トリイ] HagoromoVENUS完全版,HagoromoVENUS完全版,japanese,senbon torii,,doujinshi,,,,337,2022-07-01 01:09:44,2022-07-01 08:09:44,2025-03-05 17:19:37
409110,Marui Maru] Hattara Yarechau!? Ero Seal ~Wagamama JK no Asoko o Tatta 1-mai de Dorei ni~ 1-23 [Digital] (COMPLETE) (FIXED),[丸居まる] 貼ったらヤレちゃう!? えろシール～ワガママJKのアソコをたった1枚で奴隷に～ 1-23 (FIXED),Marui Maru] Hattara Yarechau!? Ero Seal ~Wagamama JK no Asoko o Tatta 123,japanese,marui maru,,manga,,,"big breasts, unusual pupils, group, glasses, netorare, story arc, big ass, schoolgirl uniform, nakadashi, ffm threesome, harem, sleeping, bikini, mind control, full color, multi-work series, stockings, rimjob, gyaru, lingerie, teacher, dilf, bbm, chikan, sole male, crotch tattoo, bald, ponytail, twintails",633,2022-07-01 02:13:04,2022-07-01 09:13:04,2025-03-05 17:19:38
409111,(C92) [Mebius no Wa (Nyx)] Murakumo Kusu Fetishism 2 (Kantai Collection -KanColle-),(C92) [Mebiusの環 (にゅくす)] 叢雲っくすフェティシズム2 (艦隊これくしょん -艦これ-),Murakumo Kusu Fetishism 2,japanese,nyx,mebius no wa,doujinshi,kantai collection,murakumo,"swimsuit, cunnilingus, big ass, nakadashi, anal, foot licking, military, footjob, pantyhose, school swimsuit, sole female, sole male, wet clothes, gloves, anal intercourse",30,2022-07-01 02:16:45,2022-07-01 09:16:45,2025-03-05 17:19:39
409112,[Camrism (Kito Sakeru)] Orange Wristband (THE IDOLM@STER CINDERELLA GIRLS) [English] [Kinsei Translations] [Digital],[カムリズム (鬼頭サケル)] オレンジリストバンド (アイドルマスター シンデレラガールズ) [英訳] [DL版],Orange Wristband,"english, translated",kito sakeru,camrism,doujinshi,the idolmaster,mio honda,"scat, humiliation, vomit, urination, ryona, asphyxiation, defloration, multi-work series, smell, rape, low scat",35,2022-07-01 02:20:17,2022-07-01 09:20:17,2025-03-05 17:19:39
409113,"(C97) [Yami ni Ugomeku (Dokurosan)] Shibuya Rin, Nitta Minami to Saimin - Dosukebe Nitta Minami no papa (THE IDOLM@STER CINDERELLA GIRLS) [English] [Kinsei Translations]  [Decensored]",(C97) [闇に蠢く (どくろさん)] 渋谷凛、新田美波と催眠ドスケベ新田美波のパパ (アイドルマスター シンデレラガールズ) [英訳] [無修正],"Shibuya Rin, Nitta Minami to Saimin - Dosukebe Nitta Minami no papa","english, translated",dokurosan,yami ni ugomeku,doujinshi,the idolmaster,"minami nitta, rin shibuya","scat, farting, group, netorare, uncensored, schoolgirl uniform, urination, anal, hairy, mind control, filming, low scat",33,2022-07-01 02:23:30,2022-07-01 09:23:30,2025-03-05 17:19:40
409115,[Takkyudou (Yamato Nyaon)] Harem Succubus Onna Gakuen,[達急堂 (ヤマトにゃ音)] ハーレムサキュバス女学園,Harem Succubus Onna Gakuen,japanese,yamato nyaon,takkyudou,doujinshi,,,"big breasts, group, schoolgirl uniform, nakadashi, ffm threesome, harem, demon girl, full color, long tongue, paizuri, mosaic censorship, dilf, blowjob, big penis, sole male, multimouth blowjob",45,2022-07-01 02:30:50,2022-07-01 09:30:50,2025-03-05 17:19:42
409116,[Harusawa] Henyou Suru Oyako Saishuuwa (COMIC Shingeki 2022-08) [Digital],[ハルサワ] 変容する母娘 最終話 (COMIC 真激 2022年8月号) [DL版],Henyou Suru Oyako Saishuuwa,japanese,harusawa,,manga,,,"milf, sweating, big breasts, group, full censorship, replaced, ahegao, dark skin, oyakodon",23,2022-07-01 02:33:21,2022-07-01 09:33:21,2025-03-05 17:19:42
409117,[Shounen Zoom (Shigeru)] Manga Shounen Zoom Vol. 27 [English] [Hikaru Scans] [Digital],[少年ズーム (重丸しげる)] 漫画少年ズーム vol.27 [英訳] [DL版],Manga Shounen Zoom Vol. 27,"english, translated",shigemaru shigeru,,doujinshi,,,"males only, yaoi, shotacon",61,2022-07-01 02:47:25,2022-07-01 09:47:25,2025-03-05 17:19:43
409118,[Totorina] Idolatry,[トトリナ] 偶像崇拝,Idolatry,japanese,totorina,,manga,,,"forniphilia, transformation, sole female",20,2022-07-01 02:49:09,2022-07-01 09:49:09,2025-03-05 17:19:44
409119,[Vel]Lucia's Present♥[Ongoing][Chinese] [Aelitr个人汉化],[Vel]露西娅的礼物♥[進行中][中国翻訳],Lucia's Present♥,"translated, chinese",,,manga,,,"transformation, big breasts, skinsuit, crossdressing, demon girl, stockings, gloves, gender change",198,2022-07-01 03:05:01,2022-07-01 10:05:01,2025-03-05 17:19:44
409120,[Kunaboto] Gyaru keisatsukan Makiko (Digimon Story Cyber Sleuth),[クナボト] ギャル警察官真希子 (デジモンストーリーサイバースルゥース),Gyaru keisatsukan Makiko,japanese,kunaboto,,doujinshi,digimon story cyber sleuth,makiko date,"big breasts, glasses, big ass, hairy, policewoman, full color, filming, mosaic censorship, hairy armpits, dilf, bbm, sole female",33,2022-07-01 03:07:56,2022-07-01 10:07:56,2025-03-05 17:19:45
409121,(C97) [Melty Pot (mel)] Sweetie Peaches (Machikado Mazoku) [English] [/u/ Scanlations],(C97) [Melty Pot (mel)] Sweetie Peaches (まちカドまぞく) [英訳],Sweetie Peaches,"english, translated",mel,melty pot,doujinshi,machikado mazoku,"yuko yoshida, momo chiyoda","kissing, swimsuit, females only, demon girl, bikini, yuri, full color, horns, tail",20,2022-07-01 03:10:42,2022-07-01 10:10:42,2025-03-05 17:19:46
409122,[Kyaradain] Loli Bitch Trip! (COMIC LO 2022-08) [English] [Xzosk] [Digital],[きゃらだいん] ろりびっちトリップ! (COMIC LO 2022年8月号) [英訳] [DL版],Loli Bitch Trip!,"english, translated",kyaradain,,manga,,,"unusual pupils, group, glasses, nakadashi, ahegao, ffm threesome, lolicon, x-ray, defloration, bunny girl, stockings, mosaic censorship, teacher, blowjob, kemonomimi, gloves, multimouth blowjob",20,2022-07-01 03:15:49,2022-07-01 10:15:49,2025-03-05 17:19:47
409123,[Yanagie Terasu] ーソーンとシルヴァー (グランブルーファンタジー),[やなぎえてらす] ーソーンとシルヴァー (グランブルーファンタジー),ーソーンとシルヴァー,japanese,yanagie terasu,,doujinshi,granblue fantasy,,"futanari, handjob, big breasts, dark skin, full color, tentacles",21,2022-07-01 04:02:41,2022-07-01 11:02:41,2025-03-05 17:19:47
409124,(C96) [Dagashiya (Wagashi)] Toradora! no Erohon (Toradora!) [Chinese] [oxt04389漢化],(C96) [駄菓子屋 (和菓子)] とらドラ!のエロ本 (とらドラ!) [中国翻訳],Toradora! no Erohon,"translated, chinese",wagashi,dagashiya,doujinshi,toradora,"taiga aisaka, ryuuji takasu","unusual pupils, nakadashi, lolicon, x-ray, multi-work series, stockings, school swimsuit, blowjob, big penis, deepthroat, sole female, sole male",25,2022-07-01 04:08:54,2022-07-01 11:08:54,2025-03-05 17:19:48
409125,(SUPER29) [Hako (Niwa) Circle (Fugusashi)] Yomosugara (Tokyo Revengers) [English] [Nanashi Translations],(SUPER29) [箱(庭)サークル (ふぐさし)] よもすがら (東京卍リベンジャーズ) [英訳],Yomosugara,"english, translated",niwa,,doujinshi,tokyo revengers,"shuji hanma, kazutora hanemi","anal, males only, drugs, yaoi, rape, anal intercourse",39,2022-07-01 04:12:35,2022-07-01 11:12:35,2025-03-05 17:19:49
409127,[Anthology] Towako Oboro Emaki 11,[アンソロジー]  永遠娘 朧絵巻 11,Towako Oboro Emaki 11,japanese,"yumano yuuki, ayane, garoudo, suzan",,manga,,,anthology,106,2022-07-01 04:39:50,2022-07-01 11:39:50,2025-03-05 17:19:51
409129,[A極振り (Sian)] ４P即堕ち漫画 環（メス共の4ページ調教記録集2）,[A極振り (Sian)] ４P即堕ち漫画 環（メス共の4ページ調教記録集2）,４P即堕ち漫画 環（メス共の4ページ調教記録集2）,japanese,sian,a gokuburi,doujinshi,original,,"big breasts, piercing, anal",5,2022-07-01 04:58:26,2022-07-01 11:58:26,2025-03-05 17:19:52
