ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
177857,Girl Next Door Ch.1-26 (English) (Ongoing),,Girl Next Door Ch.1-26,"english, translated",,,doujinshi,,,"squirting, story arc, prostitution, exhibitionism, full color, webtoon",523,2016-11-01 00:18:38,2016-11-01 07:18:38,2025-03-02 10:34:31
177858,[Anthology] Girl's Parade 98 Take 10 (Various),[アンソロジー] ガールズパレード'98 テイク10 (よろず),Girl's Parade 98 Take 10,japanese,"kuramubon, kuroarama soukai, mizutani hitomi, seishinja, akasaka migyaa, nakakawa a",,manga,"akihabara dennou gumi, street fighter, darkstalkers, battle athletes, sakura taisen","sakura shinguji, ichino yanagida, akari kanzaki, sumire kanzaki, hibari hanakoganei, b.b. hood","schoolgirl uniform, anthology, lolicon",173,2016-11-01 01:03:11,2016-11-01 08:03:11,2025-03-02 10:34:33
177859,(C80) [Wancho-ke (Wancho)] Wancho-ke Note C80 (Various),(C80) [わんちょ家 (わんちょ)] わんちょ家ノート C80 (よろず),Wancho-ke Note C80,japanese,wancho,wancho-ke,doujinshi,"mahou shoujo lyrical nanoha, puella magi madoka magica, k-on",,lolicon,17,2016-11-01 01:07:25,2016-11-01 08:07:25,2025-03-02 10:34:34
177860,(C88) [Yougekisya (Fukumimi)] Rokaku! -Hoppo-chan no Omata o Atatameru Hon- (Kantai Collection -KanColle-),(C88) [幼撃舎 (ふくみみ)] ろかく! -ほっぽちゃんのおまたをあたためる本- (艦隊これくしょん -艦これ-),Rokaku!chan no Omata o Atatameru Hon-,japanese,fukumimi,yougekisya,doujinshi,kantai collection,hoppou seiki,"nakadashi, lolicon, sole female, sole male",19,2016-11-01 01:12:50,2016-11-01 08:12:50,2025-03-02 10:34:35
177861,(C90) [Kitchen*Channel (kicchan)] Neko no Ongaeshi,(C90) [Kitchen*Channel (きっちゃん)] 猫の恩返し,Neko no Ongaeshi,japanese,kicchan,kitchen channel,doujinshi,,,"anal, dark skin, lolicon, x-ray, inflation, stockings, catgirl, stomach deformation, sole female",19,2016-11-01 01:18:41,2016-11-01 08:18:41,2025-03-02 10:34:36
177862,(C90) [Ippongui (Ippongui)] Aijin Kashima (Kantai Collection -KanColle-),(C90) [一本杭 (一本杭)] 愛人鹿島 (艦隊これくしょん -艦これ-),Aijin Kashima,japanese,ippongui,ippongui,doujinshi,kantai collection,"teitoku, kashima","sole female, sole male",22,2016-11-01 01:20:38,2016-11-01 08:20:38,2025-03-02 10:34:37
177863,(C90) [Kitsune to Budou (Kurona)] Kasumi no Himitsu (Kantai Collection -KanColle-),(C90) [きつねとぶどう (くろな)] かすみのひみつ (艦隊これくしょん -艦これ-),Kasumi no Himitsu,japanese,kurona,kitsune to budou,doujinshi,kantai collection,"kasumi, teitoku","lolicon, sole female, sole male",22,2016-11-01 01:25:10,2016-11-01 08:25:10,2025-03-02 10:34:38
177864,(C90) [FRAC (Motomiya Mitsuki)] Yuudachi to Natsuyasumi (Kantai Collection -KanColle-),(C90) [FRAC (もとみやみつき)] 夕立と夏休み (艦隊これくしょん -艦これ-),Yuudachi to Natsuyasumi,japanese,motomiya mitsuki,frac,doujinshi,kantai collection,"yuudachi, teitoku","swimsuit, bikini, sole female, sole male",26,2016-11-01 01:27:08,2016-11-01 08:27:08,2025-03-02 10:34:38
177865,(C90) [Douganebuibui (Aburidashi Zakuro)] Shiawase no Otoshimono 2 (Kantai Collection -KanColle-),(C90) [ドウガネブイブイ (あぶりだしざくろ)] 幸せのオトシモノ2 (艦隊これくしょん -艦これ-),Shiawase no Otoshimono 2,japanese,aburidashi zakuro,douganebuibui,doujinshi,kantai collection,"teitoku, hayasui","big breasts, lactation, paizuri, bloomers, sole female, sole male",18,2016-11-01 01:28:24,2016-11-01 08:28:24,2025-03-02 10:34:39
177866,[Anthology] Doll's Game 1 (Various),[アンソロジー] ドールズゲーム 1 (よろず),Doll's Game 1,japanese,"haruna mao, homurano teruki, togawa hanamaru, tap, aikawa kumika, nagase yuuta, shinonome asagi",,manga,"street fighter, darkstalkers, to heart, pokemon, neon genesis evangelion, sakura taisen, revolutionary girl utena, samurai spirits","sakura shinguji, shinji ikari, maya ibuki, misty, utena tenjou, multi, sakura kasugano, lilith aensland, rei ayanami, misato katsuragi, asuka langley soryu, rimururu","futanari, schoolgirl uniform, anthology, bondage, demon girl, lolicon",168,2016-11-01 02:21:59,2016-11-01 09:21:59,2025-03-02 10:34:40
