ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
117531,(COMITIA102) [Tamago no Kara (Various)] Toaru Hourou Seinen no Houtou na Nichijou,(コミティア102) [タマゴノカラ (よろず)] とある放浪青年の放蕩な日常,Toaru Hourou Seinen no Houtou na Nichijou,japanese,"po-ju, shimaji, shiroo, katou jun, munomerikun",tamago no kara,doujinshi,,,"group, anal, crossdressing, footjob, males only, yaoi, stockings, rimjob, tomgirl, shotacon, mine mura",63,2014-10-01 00:02:51,2014-10-01 07:02:51,2025-03-01 20:56:19
117533,(C73) [P-collection (nori-haru)] Tou San ~KAKUTOU-GAME BON 2007-3~ (King of Fighters) [Chinese] [黑条汉化],(C73) [P-collection (のりはる)] 闘参 ～KAKUTOU-GAME BON 2007-3～ (ザ・キング・オブ・ファイターズ) [中国翻訳],Tou San,"translated, chinese",nori-haru,p-collection,doujinshi,king of fighters,mai shiranui,"big breasts, anal, masked face, bbm",18,2014-10-01 01:03:05,2014-10-01 08:03:05,2025-03-01 20:56:20
117534,(C72) [P-collection (nori-haru)] KAKUTOU-GAME BON (Fatal Fury) [Chinese] [黑条汉化],(C72) [P-collection (のりはる)] KAKUTOU-GAME BON (餓狼傳說) [中国翻訳],KAKUTOU-GAME BON,"translated, chinese",nori-haru,p-collection,doujinshi,"king of fighters, fatal fury",mai shiranui,"anal, masked face, rape",18,2014-10-01 01:03:06,2014-10-01 08:03:06,2025-03-01 20:56:21
117535,[P-collection (nori-haru)] Tou Ni ~KAKUTOU-GAME BON 2007-2~ (King of Fighters) [Chinese] [黑条汉化],[P-Collection (のりはる)] 闘弐 ～KAKUTOU-GAME BON 2007-2～ (キング・オブ・ファイターズ) [中国翻訳],Tou Ni,"translated, chinese",nori-haru,p-collection,doujinshi,king of fighters,mai shiranui,masked face,18,2014-10-01 01:03:06,2014-10-01 08:03:06,2025-03-01 20:56:22
117536,(C86) [Mugen Jirai (Mushi)] Super Taikan Ero Sugoroku Sakusen (D-Frag!) [Chinese] [空気系☆漢化],(C86) [無限地雷 (ムシ)] スーパー体感エロ双六作戦 (ディーふらぐ!) [中国翻訳],Super Taikan Ero Sugoroku Sakusen,"translated, chinese",mushi,mugen jirai,doujinshi,d-frag,"tama sakai, takao, roka shibasaki, kenji kazama","big breasts, schoolgirl uniform, lolicon, hairjob, footjob, stockings, pantyhose, paizuri",36,2014-10-01 01:33:06,2014-10-01 08:33:06,2025-03-01 20:56:23
117539,(SC57) [Adulterator (Kano)] Oniichan dakedo Itoko dakara ♥ Kozukuri shitemo ♥ Mondai naiyone (Sword Art Online) [English] [EHCOVE],(サンクリ57) [Adulterator (カノ)] お兄ちゃんだけどイトコだから ♥ 子作りしても ♥ 問題ないよねっ (ソードアート・オンライン) [英訳],Oniichan dakedo Itoko dakara ♥ Kozukuri shitemo ♥ Mondai naiyone,"english, translated",kano,adulterator,doujinshi,sword art online,"suguha kirigaya, kazuto kirigaya","schoolgirl uniform, sleeping, cousin, incest",13,2014-10-01 02:32:55,2014-10-01 09:32:55,2025-03-01 20:56:25
117540,[coin rand] Maho shounen hokago no ressun [Chinese] [空想少年汉化],[コインRAND] 魔法性年 放課後のレッスン [中国翻訳],Maho shounen hokago no ressun,"translated, chinese",coin rand,,manga,,,"crossdressing, yaoi, stockings, tentacles, shotacon",13,2014-10-01 03:30:57,2014-10-01 10:30:57,2025-03-01 20:56:26
117542,[Pon Takahanada] Niizuma Osenaka Nagashimasu Ch. 4 (Action Pizazz 2014-03) [Chinese] [空気系☆漢化],[ポン貴花田] にーづまお背中流します 第4話 (アクションピザッツ 2014年3月号) [中国翻訳],Niizuma Osenaka Nagashimasu Ch. 4,"translated, chinese",pon takahanada,,manga,,,"big breasts, swimsuit, full censorship, dark skin, bikini, dilf",21,2014-10-01 05:01:30,2014-10-01 12:01:30,2025-03-01 20:56:28
117543,(C86) [Pincha (Radio)] Noire to Sono Ato (Hyperdimension Neptunia),(C86) [ピン茶 (ラジオ)] ノワールとその後･･･ (超次元ゲイム ネプテューヌ),Noire to Sono Ato,japanese,radio,,doujinshi,hyperdimension neptunia,"neptune, nepgear, plutia, noire",,24,2014-10-01 05:39:43,2014-10-01 12:39:43,2025-03-01 20:56:29
117544,[Nozomu Tamaki] Anego 2 Ch. 10-14 [English] [Lazarus H],[環望] アネゴッ !! 2 第10-14章 [英訳],Anego 2 Ch. 10-14,"english, translated",tamaki nozomu,,manga,,,"full censorship, story arc",126,2014-10-01 05:39:43,2014-10-01 12:39:43,2025-03-01 20:56:30
