ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
390206,[French letter (Fujisaki Hikari)] Idol V wa Boku no SeFri Soushuuhen (Various) [Digital],[French letter (藤崎ひかり)] アイドルVは僕のセフレ 総集編 (よろず) [DL版],Idol V wa Boku no SeFri Soushuuhen,japanese,fujisaki hikari,french letter,doujinshi,"nijisanji, hololive","sister cleaire, oozora subaru, shigure ui","nun, lolicon, defloration, mosaic censorship, vtuber, soushuuhen",92,2022-02-01 01:21:20,2022-02-01 08:21:20,2025-03-05 08:34:19
390207,[French letter (Fujisaki Hikari)] Himitsu no Saimin Appli Soushuuhen (Various) [Digital],[French letter (藤崎ひかり)] 秘密の催眠アプリ 総集編 (よろず) [DL版],Himitsu no Saimin Appli Soushuuhen,japanese,fujisaki hikari,french letter,doujinshi,nijisanji,"sister cleaire, suzuhara lulu","nun, mmf threesome, group, nakadashi, mind control, stockings, mosaic censorship, vtuber, soushuuhen",100,2022-02-01 01:30:33,2022-02-01 08:30:33,2025-03-05 08:34:20
390208,[Plus Donburi (Dondakei)] Fukushuu!! Tenraku Gakuen no Nikubenki!! [Chinese] [最低漢化組] [Digital],[+丼 (どんだけい)] 復讐！！転落学園の肉便姫！！ [中国翻訳] [DL版],Fukushuu!! Tenraku Gakuen no Nikubenki!!,"translated, chinese",dondakei,plus donburi,doujinshi,original,,"multi-work series, sole female, ponytail",21,2022-02-01 01:33:03,2022-02-01 08:33:03,2025-03-05 08:34:21
390209,[JK-Pasta (Kurata Muto)] Pakopako Saimin JK 2 ~Namaiki Gal no Houkago Seijijou~ [Chinese] [最低漢化組] [Digital],[JKぱすた (倉田むと)] パコパコ催眠JK2～生意気ギャルの放課後性事情～ [中国翻訳] [DL版],Pakopako Saimin JK 2,"translated, chinese",kurata muto,jk-pasta,doujinshi,original,,"unusual pupils, glasses, schoolgirl uniform, x-ray, mind control, multi-work series, teacher, sole female, sole male, ponytail",20,2022-02-01 01:35:23,2022-02-01 08:35:23,2025-03-05 08:34:21
390210,[ALBANOTE (alba)] Melty Maid (Bomber Girl) [Chinese] [最低漢化組] [Digital],[ALBANOTE (alba)] メルティメイド (ボンバーガール) [中国翻訳] [DL版],Melty Maid,"translated, chinese",alba,albanote,doujinshi,bomber girl,emera,"big breasts, sole female",21,2022-02-01 01:37:22,2022-02-01 08:37:22,2025-03-05 08:34:22
390211,[Misaki Yukihiro] Nikuhisyo Yukiko 37,[岬ゆきひろ] 肉秘書・友紀子 37巻,Nikuhisyo Yukiko 37,japanese,misaki yukihiro,,manga,,,"business suit, squirting, futanari, milf, sweating, kissing, big breasts, cunnilingus, full censorship, glasses, story arc, ahegao, ffm threesome, yuri, fft threesome, multi-work series, fingering, dilf",114,2022-02-01 01:46:56,2022-02-01 08:46:56,2025-03-05 08:34:23
390212,[Kokutou Nikke] Ayumi-chan o Shiawase ni Shitai!!  (COMIC Mugen Tensei 2021-12) [Chinese] [無邪気漢化組] [Digital],[黒糖ニッケ] 歩美ちゃんを幸せにしたいっ‼ (COMIC 夢幻転生 2021年12月号) [中国翻訳] [DL版],Ayumi-chan o Shiawase ni Shitai!!,"translated, chinese",kokutou nikke,,manga,,,"big breasts, pregnant, full censorship, glasses, lactation, paizuri",52,2022-02-01 01:51:39,2022-02-01 08:51:39,2025-03-05 08:34:24
390213,(C99) [corori (Yopparai Oni?)] KANAKAN Kanan-chan to wakan biyori (Love Live! Sunshine!!)[Chinese]【羅莎莉亞漢化】,(C99) [corori (酔っ払い鬼?)] KANAKAN 果南ちゃんと和姦日和 (ラブライブ! サンシャイン!!) [中国翻訳],KANAKAN Kanan-chan to wakan biyori【羅莎莉亞漢化】,"translated, chinese",yopparai oni,corori,doujinshi,love live sunshine,kanan matsuura,"garter belt, stockings, chinese dress, sole female, sole male, ponytail, hidden sex",43,2022-02-01 01:56:22,2022-02-01 08:56:22,2025-03-05 08:34:24
390214,[013] Happy Lunar New Year [Chinese],[013] 新年快ˇ樂ㄅ良  [中国語],Happy Lunar New Year,chinese,013,,doujinshi,original,,"anal, sex toys, lolicon, double penetration, stockings, chinese dress, collar, catgirl, sole female, sole male, tail plug, kemonomimi, anal intercourse",4,2022-02-01 01:57:34,2022-02-01 08:57:34,2025-03-05 08:34:25
390215,[Gibachan] Elf's Past [Ongoing],[ぎばちゃん] エルフさん過去編 [進行中],Elf's Past,"english, translated",gibachan,,doujinshi,original,,"elf, big breasts, gag, bondage, rape, sole female",8,2022-02-01 01:58:49,2022-02-01 08:58:49,2025-03-05 08:34:26
390216,"[Sanshoku no Niji (Mami)] Candy Assortment (Spider-man, Deadpool)",[三色の虹 (まみ)] Candy Assortment (Spider-man、Deadpool),Candy Assortment,japanese,mami,,doujinshi,"spider-man, deadpool","deadpool, spider-man","anal, masked face, males only, yaoi, bodysuit",74,2022-02-01 02:07:02,2022-02-01 09:07:02,2025-03-05 08:34:27
390217,[Aztec the King] CONSIDER AGAIN! !! (Spider-man),,CONSIDER AGAIN! !!,japanese,shiou naoto,azteca-king,doujinshi,"spider-man, deadpool","deadpool, spider-man","anal, masked face, males only, yaoi, bodysuit, blowjob, anal intercourse",37,2022-02-01 02:11:59,2022-02-01 09:11:59,2025-03-05 08:34:27
390218,[Kenja Time (MANA)] Gentle Blue Fantasy 3 (Granblue Fantasy) [English] {Lazy Bastard Scans+Cutegirls} [Decensored] [Digital],[けんじゃたいむ (MANA)] ジェントルブルーファンタジー・3 (グランブルーファンタジー) [英訳] [無修正] [DL版],Gentle Blue Fantasy 3,"english, translated",mana,kenja time,doujinshi,granblue fantasy,djeeta,"slime, uncensored, anal, sex toys, full color, bunny girl, stockings, rape, leotard, collar, stomach deformation, tail plug, kemonomimi",19,2022-02-01 02:14:27,2022-02-01 09:14:27,2025-03-05 08:34:28
390219,(CCFukuoka45) [merry*merry (mana)] Mikleo wa Ijiwaruda! (Tales of Zestiria),(CC福岡45) [merry*merry (mana)] ミクリオはイジワルだ! (テイルズ オブ ゼスティリア),Mikleo wa Ijiwaruda!,japanese,mana,,doujinshi,tales of zestiria,"sorey, mikleo","anal, x-ray, males only, yaoi, anal intercourse",17,2022-02-01 02:16:54,2022-02-01 09:16:54,2025-03-05 08:34:29
390220,[Milk Pudding (Jamcy)] Kimochi Yoku Nattara Make Game nante Sonna Tsugou no Ii Rule ga Aru Wake!? (Blue Archive) [English] [DKKMD Translations] [Digital],[みるくプリン (ジャムしぃ)] 気持ちよくなったら負けゲームなんてそんな都合のいいルールがあるわけ！？ (ブルーアーカイブ) [英訳] [DL版],Kimochi Yoku Nattara Make Game nante Sonna Tsugou no Ii Rule ga Aru Wake!?,"english, translated",milk jam,milk pudding,doujinshi,blue archive,"midori saiba, momoi saiba","twins, group, shimapan, ffm threesome, lolicon, stockings, teacher, sole male, tail, shimaidon",22,2022-02-01 02:22:53,2022-02-01 09:22:53,2025-03-05 08:34:29
390221,[Chotto Dake Aruyo. (Takemura Sesshu)] CINDERELLA GIRLS NEGATIVE FRAME Co PORNO GRAFFITTI (THE iDOLM@STER) [Digital],[チョットだけアルヨ。 (竹村雪秀)] CINDERELLA GIRLS NEGATIVE FRAME Co PORNO GRAFFITTI (アイドルマスター) [DL版],CINDERELLA GIRLS NEGATIVE FRAME Co PORNO GRAFFITTI,japanese,takemura sesshu,chotto dake aruyo.,doujinshi,the idolmaster,,"nakadashi, anal, sex toys, filming, blowjob, first person perspective, anal intercourse",8,2022-02-01 02:24:11,2022-02-01 09:24:11,2025-03-05 08:34:30
390222,"[Chotto Dake Aruyo. (Takemura Sesshu)] Saikin, Atsukatta no de Mizugi ga Kakitakatta Hon (VOICEROID+)",[チョットだけアルヨ。 (竹村雪秀)] 最近、暑かったので水着が描きたかった本 (VOICEROID+) [DL版],"Saikin, Atsukatta no de Mizugi ga Kakitakatta Hon",japanese,takemura sesshu,chotto dake aruyo.,doujinshi,voiceroid,,"futanari, swimsuit, group, anal, bikini",8,2022-02-01 02:25:02,2022-02-01 09:25:02,2025-03-05 08:34:31
390223,[Chotto Dake Aruyo. (Takemura Sesshu)] Atsui Hi Daradara (THE iDOLM@STER) [Digital],[チョットだけアルヨ。 (竹村雪秀)] 暑い日だらだら (アイドルマスター) [DL版],Atsui Hi Daradara,japanese,takemura sesshu,chotto dake aruyo.,doujinshi,the idolmaster,"producer, miki hoshii, makoto kikuchi","group, nakadashi, anal, ffm threesome, fisting, sole male, focus anal, anal intercourse",31,2022-02-01 02:28:16,2022-02-01 09:28:16,2025-03-05 08:34:32
390224,[Chotto Dake Aruyo. (Takemura Sesshu)] Yukari-san no Anal ga Yurui tte Honto desu ka? (VOICEROID+) [Digital],[チョットだけアルヨ。 (竹村雪秀)] ゆかりさんのアナルがゆるいってホントですか? (VOICEROID+) [DL版],Yukari-san no Anal ga Yurui tte Honto desu ka?,japanese,takemura sesshu,chotto dake aruyo.,doujinshi,voiceroid,yukari yuzuki,"futanari, anal, sex toys, lolicon, unusual insertions, focus anal, anal intercourse",8,2022-02-01 02:29:17,2022-02-01 09:29:17,2025-03-05 08:34:32
390225,[Tatsunosaki (Akaiguppy)] Zara no Seifuku Set | Zara's Sex Full Set (Azur Lane) [English] [⁄alg⁄TLs] [Digital],[龍之咲 (全紅白子)] ザラの性福セット (アズールレーン) [英訳] [DL版],Zara no Seifuku Set | Zara's Sex Full Set,"english, translated",akaiguppy,tatsunosaki,doujinshi,azur lane,"zara, shikikan","big breasts, cunnilingus, huge breasts, stockings, sole female, sole male, twintails",26,2022-02-01 02:32:23,2022-02-01 09:32:23,2025-03-05 08:34:33
390226,(ShotaFes 2) [S-Size (Shinachiku)] Kimi ni Onegai [English] [Hikaru Scans],(ショタフェス2) [Sサイズ (しなちく)] きみにおねがい [英訳],Kimi ni Onegai,"english, translated",shinachiku,s-size,doujinshi,original,,"handjob, schoolboy uniform, uncensored, males only, yaoi, tomgirl, blowjob, shotacon, no penetration",50,2022-02-01 02:45:21,2022-02-01 09:45:21,2025-03-05 08:34:34
390227,[TSF no F (Various)] TSF no F no Hon Sono 9,[TSFのF (よろず)] TSFのFのほん その9,TSF no F no Hon Sono 9,japanese,"betty, yotsuba chika, nomu, mugen no sudadokei",tsf no f,doujinshi,original,,"full censorship, masturbation, demon girl, multi-work series, stockings, gender bender, fox girl, kemonomimi, twintails, horns, gender morph",154,2022-02-01 03:03:08,2022-02-01 10:03:08,2025-03-05 08:34:35
390228,COMIC Shingeki 2022-03 [Digital],COMIC 真激 2022年3月号 [DL版],COMIC Shingeki 2022-03,japanese,"gonza, runa, hal, agata, nagaikusa, yasuhiro, futaba yae, akisaka yamoka, aoyama kiiro., wasisan, sawananana, muchipan",shittori bouzu,manga,,,"inseki, milf, sweating, big breasts, piercing, nurse, group, full censorship, schoolgirl uniform, anthology, anal, harem, mother, hairy, mind control, incest, lactation, stockings, pantyhose, impregnation, shotacon, ponytail, fishnets",449,2022-02-01 04:55:04,2022-02-01 11:55:04,2025-03-05 08:34:36
390229,(LuckyCard!3) [Haikyo kobo (Tencha)] Itadakimasu. (Yu-Gi-Oh! SEVENS),(Lucky Card! 3) [廃墟工房 (甜茶)] いただきます。 (遊☆戯☆王SEVENS),Itadakimasu.,japanese,,,doujinshi,yu-gi-oh sevens,,"glasses, anal, males only, yaoi, anal intercourse",18,2022-02-01 04:59:37,2022-02-01 11:59:37,2025-03-05 08:34:36
390230,COMIC Kuriberon DUMA 2022-02 Vol. 33,COMIC クリベロン DUMA 2022年2月号 Vol.33,COMIC Kuriberon DUMA 2022-02 Vol. 33,japanese,"yamamoto zenzen, kojima miu, zerry fujio, natsu no oyatsu, kurogane satsuki, announ, onoitaru, uwa bami, wakimiunten, bubu",,manga,,,"squirting, handjob, inseki, milf, kissing, leg lock, big breasts, old man, cunnilingus, group, glasses, cheating, anthology, condom, nakadashi, huge breasts, ffm threesome, mother, hairy, dark skin, yuri, x-ray, incest, big areolae, armpit licking, paizuri, mosaic censorship, hairy armpits, blowjob, muscle, bisexual, beauty mark, pixie cut, multimouth blowjob",178,2022-02-01 05:18:52,2022-02-01 12:18:52,2025-03-05 08:34:37
