ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
225928,[Kikaider Reijhiro] Nipple Boy Fragments Ch. 1-6 [Chinese] [刚刚汉化],[奇械田零士朗] ニプルボーイフラグメンツ 第1-6話 [中国翻訳],Nipple Boy Fragments Ch. 1-6,"translated, chinese",shiroo,,manga,,,"twins, handjob, uncensored, masturbation, anal, brother, males only, incest, tankoubon, yaoi, stockings, tomgirl, collar, shotacon, kemonomimi",112,2018-03-01 00:17:44,2018-03-01 07:17:44,2025-03-02 21:33:03
225929,(C93) [Kamogawaya (Kamogawa Tanuki)] LoveHala! Love Halation! Ver.N&M (Love Live!) [Chinese] [网上打飞机个人汉化],(C93) [鴨川屋 (鴨川たぬき)] ラブハレ! Love Halation! Ver.N&M (ラブライブ!) [中国翻訳],LoveHala! Love Halation! Ver.N&M,"translated, chinese",kamogawa tanuki,kamogawaya,doujinshi,love live,"maki nishikino, nico yazawa","group, glasses, schoolgirl uniform, anal, lolicon, full color, mosaic censorship, bbm",37,2018-03-01 00:26:14,2018-03-01 07:26:14,2025-03-02 21:33:04
225930,[Momofuki Rio] jun yoku kai hou ku 1-goushitsu (COMIC AUN 2017-04) [Chinese] [鬼畜王汉化组] [Digital],[桃吹リオ] 純欲解放区 1号室 (COMIC 阿吽 2017年4月号) [中国翻訳] [DL版],jun yoku kai hou ku 1-goushitsu,"translated, chinese",momofuki rio,,manga,,,"milf, big breasts, full censorship, sex toys, exhibitionism, stockings, bukkake, blowjob, collar, sole female, sole male",25,2018-03-01 00:27:30,2018-03-01 07:27:30,2025-03-02 21:33:05
225931,[Naono Bohra] Toiki no Netsu [English],[直野儚羅] 吐息の熱 [英訳],Toiki no Netsu,english,naono bohra,,manga,,,"males only, yaoi",67,2018-03-01 00:30:38,2018-03-01 07:30:38,2025-03-02 21:33:06
225932,(C89) [Danball Man (Nikuman Umeew)] Different World Girl 1.5 [Chinese] [沒有漢化],(C89) [ダンボールまん (肉まんうめぇw)] Different World Girl 1.5 [中国翻訳],Different World Girl 1.5,"translated, chinese",miitoban,danball man,doujinshi,,,"handjob, femdom, demon girl, dark skin, multi-work series, stockings, sole female, sole male",13,2018-03-01 00:31:16,2018-03-01 07:31:16,2025-03-02 21:33:06
225933,[Kouzuki Rio] Shinshoku no Deathscythe Ch. 4 Choukou (COMIC KURiBERON 2018-02 Vol. 64) [Chinese] [沒有漢化],[香月りお] 侵蝕のデスサイズ 第4話 兆候 (COMIC クリベロン 2018年2月号 Vol.64) [中国翻訳],Shinshoku no Deathscythe Ch. 4 Choukou,"translated, chinese",kouzuki rio,,manga,,,"big breasts, monster girl, group, ffm threesome, mosaic censorship, big penis, tentacles, sole male",25,2018-03-01 00:32:24,2018-03-01 07:32:24,2025-03-02 21:33:07
225934,(C93) [Kenja Time (Zutta)] Bad End Catharsis Vol. 8 (Fate/Grand Order) [Chinese] [花火汉化组],(C93) [けんじゃたいむ (Zutta)] Bad End Catharsis Vol.8 (Fate/Grand Order) [中国翻訳],Bad End Catharsis Vol. 8,"translated, chinese",zutta,kenja time,doujinshi,fate grand order,shielder,"cervix penetration, nakadashi, anal, thigh high boots, x-ray, blood, blackmail, stomach deformation, sole female",22,2018-03-01 00:33:24,2018-03-01 07:33:24,2025-03-02 21:33:08
225935,(COMITIA123) [SERVICE BOY (Hontoku)] Hajimete no Shuugakuryokou [Chinese] [theoldestcat汉化],(コミティア123) [SERVICE BOY (ホン・トク)] はじめての修学旅行 [中国翻訳],Hajimete no Shuugakuryokou,"translated, chinese",hontoku,service boy,doujinshi,,,"anal, tracksuit, males only, yaoi, shotacon",20,2018-03-01 00:37:57,2018-03-01 07:37:57,2025-03-02 21:33:08
225936,[Okuni Yoshinobu] Ashiman Musume! (COMIC Magnum Vol. 77) [English] {Hennojin},[小国由喜] アシマン娘! (コミックマグナム Vol.77) [英訳],Ashiman Musume!,"english, translated",okuni yoshinobu,,manga,,,"virginity, big breasts, group, glasses, ffm threesome, femdom, crossdressing, stockings, tomgirl, shotacon, sole male",25,2018-03-01 00:42:55,2018-03-01 07:42:55,2025-03-02 21:33:09
225937,[Okuni Yoshinobu] Ashiman Musume! 2 (COMIC Magnum Vol. 85) [English] {Hennojin},[小国由喜] アシマン娘! 2 (コミックマグナム Vol.85) [英訳],Ashiman Musume! 2,"english, translated",okuni yoshinobu,,manga,,,"femdom, crossdressing, footjob, stockings, tomgirl, blowjob, shotacon, sole female, sole male",25,2018-03-01 00:48:13,2018-03-01 07:48:13,2025-03-02 21:33:09
225938,(Kouroumu 9) [Nejimaki Kougen (Kirisawa Tokito)] Aiiro Alice Ningyou (Touhou Project) [English] {Hennojin},(紅楼夢9) [ねじまきこうげん (きりさわときと)] 哀色アリス人形 (東方Project) [英訳],Aiiro Alice Ningyou,"english, translated",kirisawa tokito,nejimaki kougen,doujinshi,touhou project,alice margatroid,"birth, pregnant, nakadashi, ahegao, sleeping, lactation, rape, impregnation, stomach deformation, sole female, sole male",29,2018-03-01 00:49:32,2018-03-01 07:49:32,2025-03-02 21:33:10
225939,[HellDevice (nalvas)] Teisou 100 Yen (Aquarion Logos) [English] {Hennojin} [Digital],[HellDevice (nalvas)] 貞操100円♥ (アクエリオンロゴス) [英訳] [DL版],Teisou 100 Yen,"english, translated",nalvas,helldevice,doujinshi,aquarion logos,karan uminagi,"nakadashi, ahegao, dark skin, lolicon, defloration, dilf, impregnation, bbm, sole female, sole male, kemonomimi",11,2018-03-01 00:51:42,2018-03-01 07:51:42,2025-03-02 21:33:11
225940,(Futaket 13.5) [Mariana Kaikou Kikaku (Mikami Hokuto)] Gudako no ASS Onaho-chan (Fate/Grand Order) [English] {Hennojin},(ふたけっと13.5) [まりあな海溝企画 (みかみ北都)] ぐだ子のASSオナホちゃん (Fate/Grand Order) [英訳],Gudako no ASS Onaho-chan,"english, translated",mikami hokuto,mariana kaikou kikaku,doujinshi,fate grand order,"astolfo, gudako","futanari, garter belt, nakadashi, anal, femdom, crossdressing, stockings, tomgirl, shotacon, sole male, dickgirl on male, sole dickgirl",33,2018-03-01 01:00:35,2018-03-01 08:00:35,2025-03-02 21:33:11
225941,[Moonlight Diner] Okaa-san no Pants o Haite Nekashitukete morau Hon | Getting Put To Bed While Wearing Mother’s Underwear [English] {Hennojin},[ムーンライト・ダイナー] お母さんのパンツをはいて寝かしつけてもらう本 [英訳],Okaa-san no Pants o Haite Nekashitukete morau Hon | Getting Put To Bed While Wearing Mother’s Underwear,"english, translated",,moonlight diner,doujinshi,,,"milf, big breasts, mother, incest, mosaic censorship, sole female, sole male",32,2018-03-01 01:01:56,2018-03-01 08:01:56,2025-03-02 21:33:12
