ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
434402,[Hakushu Kassai (Wakamiya Teresa)] Iyo-senpai wa Masaki-chan no Omocha | Iyo-senpai is Masaki-chan's Toy! [English] [Digital],[拍手喝罪 (若宮てれさ)] 伊予せんぱいは真咲ちゃんのオモチャ [英訳] [DL版],Iyochan no Omocha | Iyochan's Toy!,"english, translated",wakamiya teresa,hakushu kassai,doujinshi,original,,"futanari, big breasts, schoolgirl uniform, nakadashi, anal, sex toys, femdom, stockings, blowjob, big penis, sole male, dickgirl on male, sole dickgirl, twintails, mouth mask, eye-covering bang, anal intercourse",21,2023-01-01 01:02:45,2023-01-01 08:02:45,2025-03-05 23:53:25
434403,[Fuushagoya (Kazami Len)] Shigu Ana ~My Place~ (Kantai Collection -KanColle-) [Digital],[ふぅ車小屋 (風魅れん)] しぐ＊あな～My Place～ (艦隊これくしょん -艦これ-) [DL版],Shigu Ana,japanese,kazami len,fuushagoya,doujinshi,kantai collection,"shigure, teitoku","ahegao, anal, x-ray, small breasts, sole female, sole male, focus anal, anal intercourse",22,2023-01-01 01:04:45,2023-01-01 08:04:45,2025-03-05 23:53:25
434404,[Popochichi (Yahiro Pochi)] Sono Bisque Doll wa H o Suru 2 (Sono Bisque Doll wa Koi o Suru) [Digital],[ぽぽちち (八尋ぽち)] その着せ替え人形はHをする2 (その着せ替え人形は恋をする) [DL版],Sono Bisque Doll wa H o Suru 2,japanese,yahiro pochi,popochichi,doujinshi,sono bisque doll wa koi o suru,"marin kitagawa, wakana gojou, shizuku kuroe","big breasts, garter belt, schoolgirl uniform, sex toys, cosplaying, multi-work series, stockings, gyaru, gothic lolita, collar, sole female, sole male, leash",26,2023-01-01 01:07:09,2023-01-01 08:07:09,2025-03-05 23:53:26
434405,[Popochichi (Yahiro Pochi)] Sono Bisque Doll wa H o Suru 3 (Sono Bisque Doll wa Koi o Suru) [Digital],[ぽぽちち (八尋ぽち)] その着せ替え人形はHをする3 (その着せ替え人形は恋をする) [DL版],Sono Bisque Doll wa H o Suru 3,japanese,yahiro pochi,popochichi,doujinshi,sono bisque doll wa koi o suru,"marin kitagawa, wakana gojou","big breasts, cosplaying, thigh high boots, multi-work series, collar, sole male, gloves",26,2023-01-01 01:09:16,2023-01-01 08:09:16,2025-03-05 23:53:27
434406,"[Magical Kagechousukashi (Kagechosukashi,)] Ringetsu Ecchi de Wakamo mo Aka-chan mo Aishichau Hon (Blue Archive) [Digital]",[マジカル影蝶透 (影蝶透、)] 臨月えっちでワカモも赤ちゃんも愛しちゃう本 (ブルーアーカイブ) [DL版],Ringetsu Ecchi de Wakamo mo Aka-chan mo Aishichau Hon,japanese,kagechousukashi,magical kagechousukashi,doujinshi,blue archive,"sensei, wakamo kosaka","pregnant, dark nipples, big areolae, fox girl, sole female, sole male, kemonomimi, tail, very long hair, vaginal birth",22,2023-01-01 01:11:03,2023-01-01 08:11:03,2025-03-05 23:53:29
434407,[Bebebebebebebe (Bemika)] Konna Ototo ni Dare ga Shita! (Junbigou) (Yu-Gi-Oh! VRAINS) [Digital],[べべべべべべべ (べみか)] こんな弟に誰がした! (準備号) (遊☆戯☆王VRAINS) [DL版],Konna Ototo ni Dare ga Shita!,japanese,bemika,bebebebebebebe,doujinshi,yu-gi-oh vrains,"shouichi kusanagi, jin kusanagi","anal, brother, males only, incest, yaoi, blowjob, age regression",13,2023-01-01 01:12:14,2023-01-01 08:12:14,2025-03-05 23:53:30
434408,(C76) [Gambler Club (Kousaka Jun)] Fresh Punicure (Fresh Precure!) [English] [Decensored],(C76) [ギャンブラー倶楽部 (香坂純)] フレッシュぷにキュア (プリキュア) [英訳] [無修正],Fresh Punicure,"english, translated",kousaka jun,gambler club,doujinshi,fresh precure,"cure berry | miki aono, cure peach | love momozono, cure pine | inori yamabuki, cure passion | setsuna higashi","futanari, uncensored",38,2023-01-01 01:15:17,2023-01-01 08:15:17,2025-03-05 23:53:30
434410,"[Magical Kagechousukashi (Kagechosukashi,)] Izuba to Sannin, Totsuki Tooka. (Blue Archive) [Digital]",[マジカル影蝶透 (影蝶透、)] イズナと三人、十月十日。 (ブルーアーカイブ) [DL版],"Izuba to Sannin, Totsuki Tooka.",japanese,,,doujinshi,blue archive,izuna kuda,"futanari, pregnant, fox girl, kemonomimi, vaginal birth, kagechousukashi, magical kagechousukashi",34,2023-01-01 01:23:11,2023-01-01 08:23:11,2025-03-05 23:53:32
434411,[Onsoku Ubaguruma (Uba Yoshiyuki)] Miyasaka Byouin Bangaihen Ato o Yogosu [Digital],[音速うばぐるま (宇場義行)] 御八坂病院番外編 あとをよごす  [DL版],Miyasaka Byouin Bangaihen Ato o Yogosu,japanese,uba yoshiyuki,onsoku ubaguruma,doujinshi,original,,"scat, big breasts, pregnant, nurse, group, glasses, enema, anal, hairy, multi-work series, mosaic censorship, blowjob, blindfold, focus anal, anal intercourse",14,2023-01-01 01:24:30,2023-01-01 08:24:30,2025-03-05 23:53:32
434412,[GreenHouse (Uno Ryoku)] Mika to Hajimete no Kyoudou Sagyou (Blue Archive) [Digital],[ぐりいん野はうす (温野りょく)] ミカと初めての共同作業 (ブルーアーカイブ) [DL版],Mika to Hajimete no Kyoudou Sagyou,japanese,uno ryoku,greenhouse,doujinshi,blue archive,mika misono,"wings, eggs, sole female",22,2023-01-01 01:26:25,2023-01-01 08:26:25,2025-03-05 23:53:34
434413,[Mimoneland (Mimonel)] Seito to Issen Koechau Hon -Taisaku Iinkai Hen- (Blue Archive) [Chinese] [Jumppmuj個人漢化] [Digital],[ミモネランド (ミモネル)] 生徒と一線越えちゃう本 -対策委員会編- (ブルーアーカイブ) [中国翻訳] [DL版],Seito to Issen Koechau Hon,"translated, chinese",mimonel,mimoneland,doujinshi,blue archive,"hoshino takanashi, shiroko sunaookami, nonomi izayoi, serika kuromi, ayane okusora","swimsuit, pregnant, group, glasses, ffm threesome, full color, sole male, heterochromia, kemonomimi, twintails",27,2023-01-01 01:28:53,2023-01-01 08:28:53,2025-03-05 23:53:34
434414,Changed Body and Values by CA_KOIKE,,Changed Body and Values by CA_KOIKE,japanese,,,doujinshi,,,gender change,11,2023-01-01 01:30:02,2023-01-01 08:30:02,2025-03-05 23:53:35
434415,[Midorino Tanuki] Tsubomi no Uchigawa (COMIC BAVEL 2022-04) [Chinese] [無邪気漢化組] [Digital],[翠野タヌキ] 蕾のうちがわ (COMIC BAVEL 2022年4月号) [中国翻訳] [DL版],Tsubomi no Uchigawa,"translated, chinese",midorino tanuki,,manga,,,"big breasts, full color, sole female, sole male, very long hair",10,2023-01-01 01:31:03,2023-01-01 08:31:03,2025-03-05 23:53:35
434416,[Kito Sakeru] Thousand Happy Special Technique [Chinese] [沒有漢化],[鬼頭サケル] サウザンドハッピースペシャルテクニック [中国翻訳],Thousand Happy Special Technique,"translated, chinese",kito sakeru,,manga,,,,3,2023-01-01 01:31:31,2023-01-01 08:31:31,2025-03-05 23:53:37
434417,(COMIC1☆21) [ASTRONOMY (SeN)] etierise (Fate/Grand Order) [English] [LunaticSeibah],(COMIC1☆21) [ASTRONOMY (SeN)] etierise (Fate/Grand Order) [英訳],etierise,"english, translated",sen,astronomy,doujinshi,fate grand order,"gudao | ritsuka fujimaru, erice utsumi","nakadashi, defloration, blowjob, sole female, sole male",21,2023-01-01 01:33:18,2023-01-01 08:33:18,2025-03-05 23:53:37
434418,[Manmanya (Titiduki)] Hisoka Naru Gokinsei Koubousen  | 秘密的禁止行為攻防戰  (Fate/Grand Order) [Chinese] [沒有漢化] [Digital]  [Ongoing],[まんまん屋 (チチヅキ)] 密かなる御禁制攻防戦 (Fate/Grand Order)  [中国翻訳] [DL版]  [進行中],Hisoka Naru Gokinsei Koubousen  | 秘密的禁止行為攻防戰,"translated, chinese",titiduki,manmanya,doujinshi,fate grand order,"shuten douji, minamoto no raikou","oni, females only, schoolgirl uniform, yuri",31,2023-01-01 01:35:49,2023-01-01 08:35:49,2025-03-05 23:53:38
