ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
240999,(C92) [Evork Festa (Drain)] Kodaishu no Honnou | The Instinct of an Ancient (Final Fantasy VII) [English] =7BA=,(C92) [Evork Festa (Drain)] 古代種の本能 (ファイナルファンタジーVII) [英訳],Kodaishu no Honnou | The Instinct of an Ancient,"english, translated",drain,evork festa,doujinshi,final fantasy vii,aerith gainsborough,"big breasts, prostitution, nakadashi, impregnation, sole female, sole male",16,2018-08-01 02:02:16,2018-08-01 09:02:16,2025-03-03 11:00:48
241000,[Sorairo Panda (Yamome)] Yuuwaku Syndrome,[空色パンダ (ヤモメ)] 誘惑シンドローム,Yuuwaku Syndrome,japanese,yamome,sorairo panda,manga,original,,"swimsuit, masturbation, coach, anal, tracksuit, brother, males only, incest, yaoi, muscle",30,2018-08-01 02:03:37,2018-08-01 09:03:37,2025-03-03 11:00:49
241001,[Natsu no Oyatsu] Chibo Soukan Ch.1-4 [English] [biribiri] [Digital],[夏のおやつ] 痴母相姦 第1-4話 [英訳] [DL版],Chibo Soukan Ch.1-4,"english, translated",natsu no oyatsu,,manga,,,"handjob, milf, virginity, big breasts, nurse, bbw, group, cheating, schoolgirl uniform, double vaginal, mother, hairy, x-ray, footjob, incest, lingerie, bukkake, impregnation, blowjob, shotacon",82,2018-08-01 02:23:38,2018-08-01 09:23:38,2025-03-03 11:00:49
241002,(C69) [2Stroke (YTS Takana)] 2Stroke RH (Mai-Otome),(C69) [2ストローク (YTS鷹那)] 2ストローク RH (舞-乙HiME),2Stroke RH,japanese,yts takana,2stroke,doujinshi,mai-otome,"shizuru fujino, natsuki kruger","cunnilingus, females only, sex toys, yuri",18,2018-08-01 02:24:36,2018-08-01 09:24:36,2025-03-03 11:00:49
241003,(Dai 14 Kai Chikashiki Shinkou no tame no Doujinshi Kouzu Kai) [C.R's Nest (C.R)] Hofuku? Hofuku? 7 (Kyoukai Senjou no Horizon),(第14回近しき親交のための同人誌好事会) [C.R’s NEST (しーあーる)] ほーふく?ほーふく?7 (境界線上のホライゾン),Hofuku? Hofuku? 7,japanese,c.r,c.rs nest,doujinshi,kyoukai senjou no horizon,"margot knight, malga naruze","futanari, kissing, wings, big breasts, nakadashi, paizuri, blowjob, deepthroat, sole female, sole dickgirl",22,2018-08-01 02:25:42,2018-08-01 09:25:42,2025-03-03 11:00:49
241004,(C77) [Arcana Club (Arcana)] Encore 03 (Saki),(C77) [あるかな倶楽部 (あるかな)] encore 03 (咲-Saki-),Encore 03,japanese,,arcana club,doujinshi,saki,kaori senoo,"big breasts, glasses, sole female",8,2018-08-01 02:26:12,2018-08-01 09:26:12,2025-03-03 11:00:48
241005,(C74) [CROSS DOWN (Aki Suzuki)] Koi no Saezuri (Sekirei),(C74) [CROSS DOWN (秋鈴木)] コイノサエズリ (セキレイ),Koi no Saezuri,japanese,aki suzuki,cross down,doujinshi,sekirei,"musubi, minato sahashi","schoolgirl uniform, sole female, sole male",22,2018-08-01 02:27:15,2018-08-01 09:27:15,2025-03-03 11:00:49
241006,(C76) [Arcana Club (rude)] Dreaming (Saki),(C76) [あるかな倶楽部 (rude)] Dreaming (咲-Saki-),Dreaming,japanese,arcana rude,arcana club,doujinshi,saki,"hisa takei, momoko touyoko, yumi kajiki, yuuki kataoka, nodoka haramura, mihoko fukuji","big breasts, group, lolicon, full color, double penetration",16,2018-08-01 02:28:00,2018-08-01 09:28:00,2025-03-03 11:00:49
241007,(C73) [Otome no Eden (MIYU)] Claymore no 3P Bon DX (CLAYMORE),(C73) [乙女のエデン (MIYU)] くれいもあのさんぴぃぼんDX (クレイモア),Claymore no 3P Bon DX,japanese,miyu,otome no eden,doujinshi,claymore,"clare, deneve, helen","futanari, group",38,2018-08-01 02:29:40,2018-08-01 09:29:40,2025-03-03 11:00:49
241008,"(C76) [Air-bird (Nagumo Coo)] HAZARD:D (BLACK LAGOON, Jormungand)","(C76) [Air-bird (南雲くー)] HAZARD:D (BLACK LAGOON, ヨルムンガンド)",HAZARD:D,japanese,nagumo coo,air-bird,doujinshi,"black lagoon, jormungand","eda, sofia valmer, revy","nun, yuri, eyepatch",34,2018-08-01 02:31:16,2018-08-01 09:31:16,2025-03-03 11:00:49
241009,(C91) [Studio Hana to Ribbon (Puripuri Kikou Shidan)] Ian no Shiraki Majo (Shuumatsu no Izetta),(C91) [STUDIO華とりぼん (ぷりぷり機甲師団)] 慰安の白き魔女 (終末のイゼッタ),Ian no Shiraki Majo,japanese,puripuri kikou shidan,hana to ribon,doujinshi,shuumatsu no izetta,"izetta, ortfine fredericka von eylstadt",group,30,2018-08-01 02:32:45,2018-08-01 09:32:45,2025-03-03 17:44:59
