ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
457484,COMIC Shingeki 2023-07 [Digital],COMIC 真激 2023年7月号 [DL版],COMIC Shingeki 2023-07,japanese,"takuwan, gonza, koyama shigeru, nagaikusa, itaba hiroshi, kumataro, nuyakana, futaba yae, marumie, wasisan, kuba yodomu, outotsu den, takaman",fetio,manga,,,"maid, squirting, handjob, milf, sweating, kissing, big breasts, triple penetration, gag, cunnilingus, big nipples, group, full censorship, glasses, netorare, big ass, cheating, cervix penetration, schoolgirl uniform, anthology, prostitution, condom, nakadashi, ahegao, huge breasts, anal, sex toys, blowjob face, harem, mother, sleeping, hairy, foot licking, lolicon, exhibitionism, x-ray, defloration, incest, double penetration, big areolae, lactation, stockings, pantyhose, paizuri, lingerie, fingering, tall girl, dilf, inverted nipples, blowjob, big penis, sunglasses, blindfold, collar, tentacles, bbm, shotacon, deepthroat, wet clothes, twintails, leash, very long hair, clit stimulation, nipple stimulation, makosho",452,2023-06-01 01:09:55,2023-06-01 08:09:55,2025-03-06 04:35:51
457486,COMIC LO 2023-07 [Digital],COMIC LO 2023年7月号 [DL版],COMIC LO 2023-07,japanese,"yukiu con, ponsuke, fujisaka lyric, maeshima ryou, misao., mdo-h, makio, eb110ss, kakuzato yun, yamada konayuki, satuyo, kinomoto anzu, hayake, mko, kanabun, miyazen",,manga,,,"pregnant, group, glasses, anthology, niece, ffm threesome, lolicon, defloration, incest, tanlines, oppai loli, mosaic censorship, rape, sister, tomboy, inverted nipples, blowjob, beauty mark, twintails",388,2023-06-01 02:58:35,2023-06-01 09:58:35,2025-03-06 04:35:53
457487,[Shoshosho Frontier (Ocha)] Ichiban Kawaii Mitsuryou Chuu | 最可愛的偷獵者 [Chinese] [海棠零] [Decensored] [Digital],[処庶所フロンティア (お茶)] いちばんカワイイみつりょーちゅう  [中國翻訳] [無修正] [DL版],Ichiban Kawaii Mitsuryou Chuu | 最可愛的偷獵者,"translated, chinese",ocha,shoshosho frontier,doujinshi,original,,"schoolboy uniform, uncensored, nakadashi, anal, x-ray, males only, yaoi, blowjob, shotacon, anal intercourse",42,2023-06-01 03:10:47,2023-06-01 10:10:47,2025-03-06 04:35:53
457488,[Fuzume] Hyakkiyakou no Shota to Ecchi suru Tsubaki (Blue Archive) [Chinese],[ふずめ] 百鬼夜行のショタとエッチするツバキ (ブルーアーカイブ) [中国翻訳],Hyakkiyakou no Shota to Ecchi suru Tsubaki,"translated, chinese",,fuzume,doujinshi,blue archive,tsubaki kasuga,"big breasts, femdom, paizuri, tomgirl, big penis, shotacon, sole female, sole male, kemonomimi, gloves, extraneous ads",10,2023-06-01 03:14:21,2023-06-01 10:14:21,2025-03-06 04:35:54
457489,(C93) [Kuzunoha (Yumano Yuuki)] Karvalina no Pako Hame Douchuuki | Karvalina's Slutty Travel Log (Granblue Fantasy) [English] [intain],(C93) [屑乃葉 (有間乃ユウキ)] カルバリーナのパコハメ道中記 (グランブルーファンタジー) [英訳],Karvalina no Pako Hame Douchuuki | Karvalina's Slutty Travel Log,"english, translated",yumano yuuki,kuzunoha,doujinshi,granblue fantasy,"carmelina, karva","big breasts, group, midget, prostitution, nakadashi, low lolicon, tall man, harem, dark skin, lolicon, bunny girl, blowjob, muscle, big penis, horns, facial hair",34,2023-06-01 03:21:33,2023-06-01 10:21:33,2025-03-06 04:35:54
457490,[Shijou Sadafumi] Kimochii !? Sankaku Kankei (COMIC Megastore DEEP Vol. 14) [Chinese] [女雙性戀漫畫個人漢化 渣翻] [Digital],[四条定史] キモチイイっ!? さんかくカンケイ (コミックメガストアDEEP Vol.14) [中国翻訳] [DL版],Kimochii !? Sankaku Kankei,"translated, chinese",shijou sadafumi,,manga,,,"schoolboy uniform, group, glasses, schoolgirl uniform, ffm threesome, sole male, bisexual",20,2023-06-01 03:24:44,2023-06-01 10:24:44,2025-03-06 04:35:55
457491,[TCannon (Teika Nou)] Tensei Seijo wa Jaaku na Maou ni Ryoujoku Sarete Kyousei-teki ni Haramase Yome ni Sareru,[Tキャノン (ていか脳)] 転生聖女は邪悪な魔王に凌辱されて強制的に孕ませ嫁にされる,Tensei Seijo wa Jaaku na Maou ni Ryoujoku Sarete Kyousei-teki ni Haramase Yome ni Sareru,japanese,,,doujinshi,original,,"kissing, triple penetration, group, double penetration, long tongue, stockings, rape, impregnation, teika nou",23,2023-06-01 03:28:33,2023-06-01 10:28:33,2025-03-06 04:35:56
457492,"[TCannon (Teika Nou)] Osananajimi no Party o Tsuihou Sareta Fuyojutsushi wa Damasarete, Koui o Yoseteita Osananajimi o Netorareru ""Onna Mahoutsukai Yamiochi Hen""",[Tキャノン (ていか脳)] 幼馴染のパーティーを追放された付与術師は騙されて、好意を寄せていた幼馴染を寝取られる【女魔法使い闇堕ち編】,"Osananajimi no Party o Tsuihou Sareta Fuyojutsushi wa Damasarete, Koui o Yoseteita Osananajimi o Netorareru ""Onna Mahoutsukai Yamiochi Hen""",japanese,,,doujinshi,original,,"witch, defloration, multi-work series, rape, impregnation, teika nou",19,2023-06-01 03:32:44,2023-06-01 10:32:44,2025-03-06 04:35:57
457493,"[TCannon (Teika Nou)] Party o Tsuihou Sareta Shujinkou wa Osananajimi o Netorareru ""Onna Kishi Yamiochi Hen""",[Tキャノン (ていか脳)] パーティーを追放された主人公は幼馴染を寝取られる【女騎士闇堕ち編】,"Party o Tsuihou Sareta Shujinkou wa Osananajimi o Netorareru ""Onna Kishi Yamiochi Hen""",japanese,,,doujinshi,original,,"corruption, pregnant, witch, netorare, nakadashi, defloration, mind control, multi-work series, rape, impregnation, tentacles, crotch tattoo, vaginal birth, teika nou",22,2023-06-01 03:36:51,2023-06-01 10:36:51,2025-03-06 04:35:57
457494,[ANTINESE )]FGO Obe guda ♀- 14[ fate grand order ),,FGO Obe guda ♀- 14[ fate grand order ),japanese,,,doujinshi,fate grand order,"oberon, gudako",,17,2023-06-01 03:39:23,2023-06-01 10:39:23,2025-03-06 04:35:58
