ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
123797,[Rocket Monkey] Last today Chuuhen (COMIC HOTMILK 2014-11) [English],[ロケットモンキー] Last today 中篇 (コミックホットミルク 2014年11月号) [英訳],Last today Chuuhen,"english, translated",rocket monkey,,manga,,,"big breasts, old man, bbw, group, full censorship, netorare, urination, nakadashi, ahegao, double penetration, rape, dilf, blindfold, yandere, bbm",26,2015-01-01 00:41:25,2015-01-01 07:41:25,2025-03-01 22:29:53
123798,[Katsurai Yoshiaki] Amatsuka Gakuen no Ryoukan Seikatsu Ch. 1-2 [English],[桂井よしあき] 天使学園ノ寮姦性活 第1-2話 [英訳],Amatsuka Gakuen no Ryoukan Seikatsu Ch. 1-2,"english, translated",katsurai yoshiaki,,manga,,,"leg lock, big breasts, group, schoolgirl uniform, ffm threesome, harem, defloration, pantyhose, mind break, impregnation, catgirl",66,2015-01-01 00:44:17,2015-01-01 07:44:17,2025-03-01 22:29:54
123801,[Inuboshi] P Panic! (COMIC Megastore Alpha 2014-12) [English] {5 a.m.},[犬星] Pぱにっく！ (コミックメガストアα 2014年12月号) [英訳],P Panic!,"english, translated",inuboshi,,manga,,,"handjob, nakadashi, lolicon, defloration, stockings, mosaic censorship, blackmail, blowjob",22,2015-01-01 01:20:49,2015-01-01 08:20:49,2025-03-01 22:29:56
123802,[Hoshiduki Melon] Hitozuma Digoku Rou [Chinese],[星月めろん] 人妻ぢごく楼 [中国翻訳],Hitozuma Digoku Rou,"translated, chinese",hoshiduki melon,,manga,,,"milf, big breasts, glasses, huge breasts, anal, bondage, double penetration, tankoubon, rape, tentacles",214,2015-01-01 01:26:58,2015-01-01 08:26:58,2025-03-01 22:29:57
123803,[Ooshima Ryou] FamRes nite (Mix Love Juice) [Chinese] [黑条汉化],[大嶋亮] ファミレスにて (ミックスラブジュース) [中国翻訳],FamRes nite,"translated, chinese",ooshima ryou,,manga,,,"virginity, big breasts, humiliation, schoolboy uniform, femdom, footjob, stockings, gokkun, waitress",20,2015-01-01 01:30:42,2015-01-01 08:30:42,2025-03-01 22:29:58
123804,[Ooshima Ryou] Futatsu to Zenbu (Mix Love Juice) [Chinese] [黑条汉化],[大嶋亮] ふたつとぜんぶ (ミックスラブジュース) [中国翻訳],Futatsu to Zenbu,"translated, chinese",ooshima ryou,,manga,,,"twins, virginity, big breasts, schoolboy uniform, group, schoolgirl uniform, ffm threesome, defloration, sole male",28,2015-01-01 01:31:55,2015-01-01 08:31:55,2025-03-01 22:29:59
123805,(C74) [AKKAN-Bi PROJECT (Yanagi Hirohiko)] Ero ii wa Seigi (To LOVE-Ru) [Chinese] [黑条汉化],(C74) [あっかんBi～ (柳ひろひこ)] エロいいは正義 Ero ii Ha Seigi (ToLOVEる-とらぶる-) [中国翻訳],Ero ii wa Seigi,"translated, chinese",yanagi hirohiko,akkan-bi project,doujinshi,to love-ru,"rito yuuki, haruna sairenji","cervix penetration, anal, x-ray",26,2015-01-01 01:32:51,2015-01-01 08:32:51,2025-03-01 22:30:00
123806,(C75) [AKKAN-Bi PROJECT (Yanagi Hirohiko)] Queen's Blast (Queen's Blade) [Chinese] [黑条汉化],(C75) [あっかんBi～ (柳ひろひこ)] Queen's Blast (クイーンズブレイド) [中国翻訳],Queen's Blast,"translated, chinese",yanagi hirohiko,akkan-bi project,doujinshi,queens blade,tomoe,"triple penetration, mmf threesome, group, cervix penetration, anal, bondage, dark skin, x-ray, defloration, double penetration, rape",26,2015-01-01 01:50:48,2015-01-01 08:50:48,2025-03-01 22:30:01
123807,(C76) [AKKAN-Bi PROJECT (Yanagi Hirohiko)] Queen's Body -Keiren Sei Shibori Ningyo- (Queen's Blade) [Chinese] [黑条汉化],(C76) [あっかんBi~ (柳ひろひこ)] Queen's Body 痙攣精搾人形 (クィーンズブレイド) [中国翻訳],Queen's Body,"translated, chinese",yanagi hirohiko,akkan-bi project,doujinshi,queens blade,tomoe,"mmf threesome, group, cervix penetration, anal, bondage, x-ray, double penetration",25,2015-01-01 01:51:50,2015-01-01 08:51:50,2025-03-01 22:30:02
123808,[Kuroiwa Menou] Eclipse [Chinese],[黒岩瑪瑙] Eclipse -イクリプス- [中国翻訳],Eclipse,"translated, chinese",kuroiwa menou,,manga,,,"maid, milf, big breasts, garter belt, strap-on, spanking, group, glasses, masturbation, cheating, replaced, anal, sex toys, ffm threesome, femdom, bondage, crossdressing, mother, sleeping, dark skin, incest, double penetration, tankoubon, stockings, mosaic censorship, rape, hairy armpits, muscle, collar, tentacles, shotacon",223,2015-01-01 02:07:35,2015-01-01 09:07:35,2025-03-01 22:30:02
