ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
322835,COMIC Unreal 2020-08 Vol. 86 [Digital],コミックアンリアル 2020年8月号 Vol.86 [DL版],COMIC Unreal 2020-08 Vol. 86,japanese,"somejima, erect sawaru, ichiri, fan no hitori, ebina ebi, amagi michihito, chin, sumisuzu, shinjitsu, shiina kazuki, awayume, harigane shinshi, opanchu, yasu, tetsuyama kaya, xe, sasakuma kyouta, masami chie, nigesapo, kirekawa, tirotata, ushinomiya, dhimetoro, dramus",,manga,,,"futanari, elf, sweating, big breasts, nun, gag, time stop, unusual pupils, vomit, magical girl, group, glasses, netorare, masturbation, schoolgirl uniform, snuff, anthology, skinsuit, nakadashi, ahegao, huge breasts, anal, vore, demon girl, kimono, thigh high boots, all the way through, monster, dark skin, x-ray, footjob, mind control, prolapse, double penetration, bunny girl, angel, stockings, bodysuit, possession, tall girl, bukkake, tiara, rape, dilf, impregnation, blowjob, gender bender, fairy, muscle, collar, fox girl, catgirl, tentacles, shotacon, stomach deformation, kemonomimi, ponytail, horns, pixie cut, tail, gloves",455,2020-08-01 01:39:06,2020-08-01 08:39:06,2025-03-04 13:40:57
322836,(COMIC1☆15) [Gambler Club (Kousaka Jun))] Star Twinkle PuniCure (Star Twinkle PreCure) [English] [Tigoris Translates],(COMIC1☆15) [ギャンブラー倶楽部 (香坂純)] スタートゥインクルぷにキュア (スター☆トゥインクルプリキュア) [英訳],Star Twinkle PuniCure,"english, translated",kousaka jun,gambler club,doujinshi,star twinkle precure,"cure milky, cure star","futanari, nakadashi, anal, sex toys, shemale, lolicon, yuri, x-ray, small breasts, sole female, sole dickgirl, twintails",22,2020-08-01 01:44:50,2020-08-01 08:44:50,2025-03-04 13:40:58
322837,[Shiwasu no Okina] Please! Freeze! Please! #9 (COMIC AUN 2020-08) [English] [Learn JP with H],[師走の翁] プリーズ！フリーズ！プリーズ！ #9 (COMIC 阿吽 2020年8月号) [英訳],Please! Freeze! Please! #9,"english, translated",shiwasu no okina,,manga,,,"sweating, kissing, schoolboy uniform, group, full censorship, glasses, schoolgirl uniform, condom, ffm threesome, hairy, stockings, pantyhose, orgasm denial, blowjob, sole male",39,2020-08-01 01:48:09,2020-08-01 08:48:09,2025-03-04 13:40:59
322838,(C96) [Gambler Club (Kousaka Jun)] Star Twinkle PuniCure 2 (Star Twinkle Pretty Cure) [English] [Tigoris Translates],(C96) [ギャンブラー倶楽部 (香坂純)] スタートゥインクルぷにキュア2 (スター☆トゥインクルプリキュア) [英訳],Star Twinkle PuniCure 2,"english, translated",kousaka jun,gambler club,doujinshi,star twinkle precure,"cure milky, cure star, cure cosmo","futanari, nakadashi, lolicon, double penetration, stockings, blowjob, kemonomimi",22,2020-08-01 01:52:28,2020-08-01 08:52:28,2025-03-04 13:40:59
322840,[Pirates Patrol (Otokawa Kazuki)] Class no Joshi o Sennou Dappun Sasetatta [Digital],[パイレーツパトロール (乙川カヅキ)] クラスの女子を洗脳脱糞させたった [DL版],Class no Joshi o Sennou Dappun Sasetatta,japanese,otokawa kazuki,pirates patrol,doujinshi,original,,"scat, glasses, schoolgirl uniform, hairy, ponytail",20,2020-08-01 01:56:15,2020-08-01 08:56:15,2025-03-04 13:41:01
322841,[ATKD (Soujiro)] Shounin Itadakimashita 3 (Re:CREATORS) [Digital],[ATKD (蒼次郎)] 承認♥いただきました 3 (Re:CREATORS) [DL版],Shounin Itadakimashita 3,japanese,soujiroh,atkd,doujinshi,re creators,"hikayu hoshikawa, yuuya mirokuji","futanari, urethra insertion, prostate massage, ahegao, anal, sex toys, femdom, bondage, x-ray, multi-work series, stockings, cbt, blowjob, big penis, collar, stomach deformation, sole male, dickgirl on male, sole dickgirl, clothed female nude male",46,2020-08-01 02:00:02,2020-08-01 09:00:02,2025-03-04 13:41:01
322843,[Itaba Hiroshi] Boku no Daisuki na Oba-san | My Beloved Auntie [English] [Amoskandy],[板場広し] 僕の大好きなおばさん + イラストカード [英訳],Boku no Daisuki na Oba-san | My Beloved Auntie,"english, translated",itaba hiroshi,,manga,,,"milf, virginity, big breasts, schoolboy uniform, glasses, story arc, schoolgirl uniform, nakadashi, hairy, incest, aunt, tankoubon, stockings, paizuri, inverted nipples, blowjob, big penis, shotacon, deepthroat, beauty mark",205,2020-08-01 02:46:02,2020-08-01 09:46:02,2025-03-04 13:41:03
322845,[Heiqing Langjun] Eisei no Mai Kouhen - Everlasting Dance Part 2 (Towako Go) [English] {CapableScoutMan & bigk40k},[黑青郎君] 永世の舞 後編 (永遠娘 伍) [英訳] [DL版],Eisei no Mai Kouhen - Everlasting Dance Part 2,"english, translated",heiqing langjun,,manga,,,"kissing, nakadashi, ahegao, lolicon, x-ray, mosaic censorship, blowjob, sole female, sole male, hidden sex",30,2020-08-01 02:54:18,2020-08-01 09:54:18,2025-03-04 13:41:04
322846,[Kiyoshi Gasuya] Sukui [Chinese],[木吉ガスヤ] 救い [中国語],Sukui,chinese,,,manga,original,,"birth, big breasts, bbw, big nipples, glasses, uncensored, big ass, schoolgirl uniform, bestiality, nakadashi, ahegao, anal, hairy, slug, nipple fuck, x-ray, double penetration, big areolae, insect, gaping, parasite, impregnation, eggs, stomach deformation, beauty mark",20,2020-08-01 02:58:43,2020-08-01 09:58:43,2025-03-04 13:41:05
322847,[93bangai (Nochita Sin)] Kimi to KiraKira | Shining With You (BanG Dream!) [English] [Uselessbian Translations] [Digital],[93番街 (のちた紳)] きみときらきら (BanG Dream!) [英訳] [DL版],Kimi to KiraKira | Shining With You,"english, translated",nochita sin,93bangai,doujinshi,bang dream,"arisa ichigaya, kasumi toyama","kissing, big breasts, cunnilingus, females only, yuri",27,2020-08-01 03:00:59,2020-08-01 10:00:59,2025-03-04 13:41:06
