ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
429947,[Ohara Makoto] InCha Harem ~Madougu o Tsukatte Share House de Harem o Tsukutte mita Hanashi~ Vol. 1 [Digital],[おはら誠] 陰キャハーレム～魔道具を使ってシェアハウスでハーレムをつくってみた話～VOL.1 [DL版],InCha HaremVol. 1,japanese,ohara makoto,,manga,,,"kissing, big breasts, unusual pupils, cunnilingus, group, glasses, story arc, big ass, nakadashi, ahegao, ffm threesome, harem, sleeping, mind control, tankoubon, apron, paizuri, blowjob, ponytail",218,2022-12-01 00:07:21,2022-12-01 07:07:21,2025-03-05 22:39:35
429948,"[Harusawa] Kanojo ga Eranda Ketsumatsu ~Ichiji no Kairaku, Eien no Ai~ [Digital]",[ハルサワ] 彼女が選んだ結末 ～一時の快楽、永遠の愛～ [DL版],Kanojo ga Eranda Ketsumatsu,japanese,harusawa,,manga,,,"big breasts, corruption, pregnant, magical girl, group, glasses, netorare, story arc, schoolgirl uniform, nakadashi, ahegao, anal, latex, defloration, mind control, incest, double penetration, tankoubon, stockings, mind break, dilf, blackmail, daughter, blowjob, anal intercourse",261,2022-12-01 00:28:43,2022-12-01 07:28:43,2025-03-05 22:39:36
429949,[Harazaki Takuma] Hanazono Ch 1-5 [English] [RyuugaTL] [Digital],[はらざきたくま] はなぞの [DL版] [英訳],Hanazono Ch 1-5,"english, translated",harazaki takuma,,manga,,,"maid, cum swap, milf, garter belt, gag, cunnilingus, mmf threesome, schoolboy uniform, group, glasses, story arc, schoolgirl uniform, urination, dougi, nakadashi, ffm threesome, bondage, harem, double penetration, tankoubon, stockings, pantyhose, bukkake, blowjob, bisexual, ponytail, twintails, unusual insertions, very long hair, multimouth blowjob",160,2022-12-01 00:41:57,2022-12-01 07:41:57,2025-03-05 22:39:37
429950,[Lolwi Shinshi] Halloween [English],[ろるゐ紳士] ハロウィン [英訳],Halloween,english,lolwi shinshi,shinshi zaibatsu,doujinshi,original,,"maid, wings, body painting, crossdressing, demon girl, lolicon, exhibitionism, full color, drunk, tomgirl, blowjob, shotacon, twintails, horns",18,2022-12-01 00:43:56,2022-12-01 07:43:56,2025-03-05 22:39:38
429951,[Kagto] Machida-chan 1-4,[嗅人🌸] 町田ちゃん 1-4,Machida4,japanese,kagto,,doujinshi,original,,"hairy, sole female, no penetration",23,2022-12-01 00:46:06,2022-12-01 07:46:06,2025-03-05 22:39:38
429952,[Hararame] Osawari! Itazura Ball | Touch it! Rape Ball [English],[はららめ] お触り!イタズラボール [英訳],Osawari! Itazura Ball | Touch it! Rape Ball,"english, translated",hararame,,doujinshi,,,"wormhole, schoolgirl uniform, artistcg, full color, fingering, shared senses, sole female, multiple orgasms",21,2022-12-01 01:02:07,2022-12-01 08:02:07,2025-03-05 22:39:39
429953,[Atelier Hachifukuan (Hachikumo Ginjirou)] Superheroine Yuukai Ryoujoku ANOTHER TRY 05 [Chinese] [有条色狼汉化],[アトリエ八福庵 (八雲銀次郎)] スーパーヒロイン誘拐陵辱 ANOTHER TRY 05 [中国翻訳],Superheroine Yuukai Ryoujoku ANOTHER TRY 05,"translated, chinese",yakumo ginjirou,atelier hachifukuan,doujinshi,original,,"machine, bondage, full color, tube, tentacles",46,2022-12-01 01:05:53,2022-12-01 08:05:53,2025-03-05 22:39:40
429954,(Douyara Deban no Youda! 29) [YS (Satou)] LOOK LOOK (Boku no Hero Academia),(どうやら出番のようだ!29) [YS (佐藤)] LOOK LOOK (僕のヒーローアカデミア),LOOK LOOK,japanese,satou,ys,doujinshi,my hero academia,"katsuki bakugou, eijirou kirishima","unusual teeth, anal, males only, yaoi, filming, anal intercourse",61,2022-12-01 01:10:57,2022-12-01 08:10:57,2025-03-05 22:39:42
429955,(Kahou wa Nete Matsu Spark 11) 	[Janomeya (Janome)] Haseibon (Osomatsu-san),(家宝は寝て松スパーク11) [じゃのめや (じゃのめ)] ハセイボン (おそ松さん),Haseibon,japanese,janome,janomeya,doujinshi,osomatsu-san,"choromatsu matsuno, karamatsu matsuno, osomatsu matsuno","yaoi, demon, tentacles, eggs",43,2022-12-01 01:14:37,2022-12-01 08:14:37,2025-03-05 22:39:43
429956,[Mitsui Jun] Honoo no Kyoudai - Shingo vs Hiromu (Anthology - Genki no Kanjime) [English] [Hikaru Scans],[三井純] 炎の兄弟 - 真悟vsひろむ (アンソロジー - 元気のカンヅメ) [英訳],Honoo no Kyoudai - Shingo vs Hiromu,"english, translated",mitsui jun,,doujinshi,,,"anal, males only, yaoi, blowjob, shotacon",11,2022-12-01 01:16:54,2022-12-01 08:16:54,2025-03-05 22:39:45
