ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
157544,[Yihyeonmin] Drug Candy Ch.0-32 [English] [YoManga],,Drug Candy Ch.0-32,"english, translated",yi hyeon min,,doujinshi,,,"full censorship, glasses, story arc, cheating, full color",959,2016-03-01 02:57:10,2016-03-01 09:57:10,2025-03-02 06:16:06
157545,[Amulai Sweet Factory] - Never Trust A Hypnotist Detective! (English) - Incomplete,,Incomplete,"english, translated",,amulai sweet factory,doujinshi,,,"mind control, full color, mosaic censorship, gender bender, incomplete",16,2016-03-01 02:58:47,2016-03-01 09:58:47,2025-03-02 06:16:07
157546,(C89) [Otukimi Koubo (Akizora Momidi)] Narumeia Onee-chan to Issho (Granblue Fantasy) [Chinese] [無毒漢化組],(C89) [おつきみ工房 (秋空もみぢ)] ナルメアおねえちゃんといっしょ (グランブルーファンタジー) [中国翻訳],Narumeia Onee-chan to Issho,"translated, chinese",akizora momidi,otukimi koubo,doujinshi,granblue fantasy,narmaya,"big breasts, nakadashi, demon girl, blowjob, sole female, sole male",22,2016-03-01 03:02:46,2016-03-01 10:02:46,2025-03-02 06:16:08
157547,(C89) [Crank.In (Mizutani Tooru)] Love Me 2,(C89) [クランク・イン (水谷とおる)] らぶみい 2,Love Me 2,japanese,mizutani tooru,crank.in,doujinshi,,,"big breasts, nakadashi, apron, paizuri, shotacon, sole female, sole male",26,2016-03-01 03:06:38,2016-03-01 10:06:38,2025-03-02 06:16:08
157548,Lost Link(Rau x Mu),2003年発行フラクル本,Lost Link,japanese,hika,,doujinshi,gundam seed,"mu la flaga, rau le creuset","males only, yaoi",34,2016-03-01 03:07:31,2016-03-01 10:07:31,2025-03-02 06:16:09
157550,(C81) [Urondou (Zerry Fujio)] LOVE IS FULL OF WONDERFUL COLOUR 3 [Chinese] [風雲漢化],(C81) [胡乱堂 (ZERRY藤尾)] LOVE IS FULL OF WONDERFUL COLOUR 3 [中国翻訳],LOVE IS FULL OF WONDERFUL COLOUR 3,"translated, chinese",zerry fujio,urondou,doujinshi,,,"swimsuit, schoolgirl uniform, bikini, full color",44,2016-03-01 03:08:52,2016-03-01 10:08:52,2025-03-02 06:16:10
157552,[Hebitunagary (SGK)] Yojouhan Bio Seikatsu Soushuuhen (Resident Evil) [Digital],[ヘビツナガリ (SGK)] 四畳半バイオ性活 総集編 (バイオハザード) [DL版],Yojouhan Bio Seikatsu Soushuuhen,japanese,sgk,hebitunagary,doujinshi,resident evil,"claire redfield, ashley graham, jill valentine, sherry birkin","big breasts, group, nakadashi, apron, muscle",66,2016-03-01 03:10:54,2016-03-01 10:10:54,2025-03-02 06:16:12
157553,[Yuzupon] Eroitoko [Chinese],[ゆずぽん] えろイトコ [中国翻訳],Eroitoko,"translated, chinese",yuzupon,,manga,,,tankoubon,98,2016-03-01 03:13:24,2016-03-01 10:13:24,2025-03-02 06:16:12
157554,[Crimson] Virgin Idol [Episode 15] [English] {Kizlan},,Virgin Idol,"english, translated",crimson,crimson comics,manga,,,"sweating, freckles, bondage, tracksuit, thigh high boots, mind control, multi-work series, fingering, mosaic censorship, rape, bbm, sole male",48,2016-03-01 03:14:49,2016-03-01 10:14:49,2025-03-02 06:16:13
157555,【纳米核心·H本】古赫之密室调教(nanocore),【纳米核心·H本】古赫之密室调教(nanocore),【纳米核心·H本】古赫之密室调教,chinese,,,doujinshi,,,,18,2016-03-01 03:15:27,2016-03-01 10:15:27,2025-03-02 06:16:14
