ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
507741,[Zaki Zaraki] Otoshigoro [Digital],[ザキザラキ] 堕としごろ [DL版],Otoshigoro,japanese,zaki zaraki,,manga,,,"handjob, group, glasses, story arc, schoolgirl uniform, nakadashi, anal, sex toys, lolicon, exhibitionism, defloration, double penetration, tanlines, tankoubon, sister, teacher, blowjob, shotacon, ponytail, twintails, kodomo doushi",301,2024-05-01 00:27:36,2024-05-01 07:27:36,2025-03-06 15:26:27
507742,COMIC Shingeki 2024-06 [Digital],COMIC 真激 2024年6月号 [DL版],COMIC Shingeki 2024-06,japanese,"gonza, agata, aruto naruto, nagaikusa, itaba hiroshi, sayryu, harukoubou norimaki, ogino satoshi, chano mina, murai toyo, masutabe shou, melopan",,manga,,,"big breasts, group, full censorship, schoolgirl uniform, anthology, ffm threesome, bondage, harem, dark skin, lolicon, exhibitionism, tanlines, paizuri, sister, shotacon, twintails, nudism",482,2024-05-01 02:06:19,2024-05-01 09:06:19,2025-03-06 15:26:28
507743,[Fukuinu] Dochashiko Pheromone [Digital],[福犬] どちゃしこフェロモン [DL版],Dochashiko Pheromone,japanese,fukuinu,,manga,,,"mmf threesome, group, dark skin, tankoubon, pantyhose",192,2024-05-01 02:22:12,2024-05-01 09:22:12,2025-03-06 15:26:28
507744,"[Yarakain (Yarakai)] Nemurenai Otomarikai  no Yoru,  Shinyuu no Onii-san to",[やらか院 (やらかい)] 眠れないお泊り会の夜、親友のお兄さんと―,"Nemurenai Otomarikai  no Yoru,  Shinyuu no Onii-san to",japanese,yarakai,yarakain,doujinshi,original,,"uncensored, schoolgirl uniform, sole female, sole male",44,2024-05-01 02:25:54,2024-05-01 09:25:54,2025-03-06 15:26:29
507745,[Mayafufu -Kakko- Kashikoi] 5 No 2 to 3 no 2 no Koibana. 2 Jikanme!! [Digital],[まやふふ(賢)] 5の2と3の2のこいばな。2時間め!! [DL版],5 No 2 to 3 no 2 no Koibana. 2 Jikanme!!,japanese,mayafufu -kakko- kashikoi,,manga,,,"swimsuit, netorare, bikini, lolicon, yuri, incest, tankoubon, shotacon, twintails, kodomo doushi",215,2024-05-01 03:09:58,2024-05-01 10:09:58,2025-03-06 15:26:29
507746,[K] HomuBayu (Puella Magi Madoka Magica Side Story: Magia Record),[K] Like 💜ほむばゆ💚 (マギアレコード 魔法少女まどか☆マギカ外伝),HomuBayu,japanese,k,,doujinshi,puella magi madoka magica side story magia record,"homura akemi, mabayu aki","futanari, full color, mosaic censorship, sole female, sole dickgirl, eye-covering bang, dickgirl on female",39,2024-05-01 03:13:24,2024-05-01 10:13:24,2025-03-06 15:26:30
507747,[Mikenekohanten (Sakamoto Kafka)] Tatougai,[三毛猫飯店 (坂本カフカ)] 多頭飼い,Tatougai,japanese,sakamoto kafka,mikenekohanten,doujinshi,original,,"piercing, prostate massage, anal, crossdressing, males only, yaoi, lingerie, tomgirl, josou seme, large tattoo, anal intercourse, nipple piercing",35,2024-05-01 03:16:17,2024-05-01 10:16:17,2025-03-06 15:26:31
507748,"[Kaishinya (Kajiking)] Godou Kazusa Inmon o Kizamareru | Godou Kazusa, Engraved with a Lewd Crest [English]",[会心屋 (家事王)] 護堂一冴 淫紋を刻まれる [英訳],"Godou Kazusa Inmon o Kizamareru | Godou Kazusa, Engraved with a Lewd Crest","english, translated",kajiking,,doujinshi,original,,"big breasts, paizuri, rape, blowjob, deepthroat, sole female, crotch tattoo, clothed paizuri, no penetration",26,2024-05-01 03:18:26,2024-05-01 10:18:26,2025-03-06 15:26:31
507749,(C95) [Koharu Koubou (Koharuko)] Wagamama Koneko no Shitsukekata. | 任性小猫的教育方式 [Chinese] [吗喽汉化组],(C95) [こはる工房 (こはるこ)] わがまま仔猫のしつけ方。 [中国翻訳],Wagamama Koneko no Shitsukekata. | 任性小猫的教育方式,"translated, chinese",koharuko,koharu koubou,doujinshi,original,,"lolicon, catgirl, kemonomimi, tail",32,2024-05-01 03:25:31,2024-05-01 10:25:31,2025-03-06 15:26:32
507750,[Hekicha] Kabe-kun MobRa ~Fuuki no Midareta Club Hen~ (Paripi Koumei),[碧茶] KABEくんモブレ~風紀の乱れたクラブ編~ (パリピ孔明),Kabe-kun MobRa,japanese,hekicha,,doujinshi,paripi koumei,kabe-taijin,"group, anal, males only, yaoi, rape, anal intercourse",14,2024-05-01 03:26:39,2024-05-01 10:26:39,2025-03-06 15:26:33
507751,[Shibasaki Syouzi] Shiawase na Unbalance | 幸福的不平衡度 (COMIC HOTMILK 2024-02) [Chinese] [吗喽汉化组] [Digital],[柴崎ショージ] 幸せなアンバランス (コミックホットミルク 2024年2月号) [中国翻訳] [DL版],Shiawase na Unbalance | 幸福的不平衡度,"translated, chinese",shibasaki syouzi,,manga,,,"condom, tall man, muscle, sole female, sole male, beauty mark, very long hair, eye-covering bang",32,2024-05-01 03:29:10,2024-05-01 10:29:10,2025-03-06 15:26:34
507752,Childhood Friends,,Childhood Friends,japanese,yumiko,,manga,,,"anal, males only, yaoi, blowjob, anal intercourse, doujinshi",21,2024-05-01 03:30:44,2024-05-01 10:30:44,2025-03-06 15:26:35
507753,School Boys,,School Boys,japanese,yumiko,,manga,,,"anal, males only, yaoi, blowjob, shotacon, doujinshi",25,2024-05-01 03:35:39,2024-05-01 10:35:39,2025-03-06 15:26:36
