ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
202662,"(C91) [Senya Sabou (Alpha AlfLayla, Ogata Mamimi)] Futanari Onee-san x Otokonoko Cosplayer AV Satsuei Hen Kanzenban (THE IDOLM@STER CINDERELLA GIRLS, Danganronpa) [English] [Colorized]",(C91) [千夜茶房 (α・アルフライラ、緒方マミ美)] ふたなりお姉さん×男の娘 コスプレイヤー❤AV撮影編 完全版 (アイドルマスター シンデレラガールズ、ダンガンロンパ) [英訳] [カラー化],Futanari Onee-san x Otokonoko Cosplayer AV Satsuei Hen Kanzenban,"english, translated","alpha alf layla, ogata mamimi",senya sabou,doujinshi,the idolmaster,"rika jougasaki, minami nitta, kaede takagaki","futanari, big breasts, group, frottage, nakadashi, anal, femdom, crossdressing, phimosis, cosplaying, stockings, ttm threesome, tomgirl, big penis, incomplete, shotacon, sole male, dickgirl on male",19,2017-08-01 11:28:23,2017-08-01 18:28:23,2025-03-02 16:06:40
202663,[scofa] Shen's Giant Belt (League of Legends) [Chinese],[scofa] Shen's Giant Belt (League of Legends) [中国語],Shen's Giant Belt,chinese,scofa,,doujinshi,league of legends,ahri,"full color, fox girl, sole female",18,2017-08-01 11:29:14,2017-08-01 18:29:14,2025-03-02 16:06:41
202664,"(SC49) [TTT, Night FUCKERS (Miharu, Mitsugi)] Hentai Fetish's 2 (Various)",(サンクリ49) [TTT、夜★FUCKERS (ミハル、ミツギ)] ヘンタイフェチ's 2 (よろず),Hentai Fetish's 2,japanese,"miharu, mitsugi","ttt, night fuckers",doujinshi,"urusei yatsura, houkago play, gundam seed, ranma 12, k-on, sansha sanyou","nabiki tendo, lum, youko nishikawa, yoko ritona, nodoka manabe, ranma saotome, riza hawkeye, mio sakamoto, benten, natarle badgiruel, akane tendo","sweating, anal, hairy, foot licking, footjob, smell",54,2017-08-01 11:31:31,2017-08-01 18:31:31,2025-03-02 16:06:42
202665,(C77) [Ayamaji Nuji (Kazetani Yasunari)] Hayate no Oshigoto! (Hayate no Gotoku!),(C77) [誤じ脱ぢ (風谷安成)] ハヤテのお仕事! (ハヤテのごとく!),Hayate no Oshigoto!,japanese,kazetani yasunari,ayamaji nuji,doujinshi,hayate no gotoku,hayate ayasaki,"group, anal, crossdressing, bikini, males only, yaoi, tomgirl, blowjob, shotacon",26,2017-08-01 11:40:54,2017-08-01 18:40:54,2025-03-02 16:06:43
202666,(SC38) [Brain Dead (Eiji)] N.T. no Shana wa Inran na no ka? (Shakugan no Shana),(サンクリ38) [ぶれいんでっど (Eiジ)] N.T.のシャナは淫乱なのか? (灼眼のシャナ),N.T. no Shana wa Inran na no ka?,japanese,eiji,brain dead,doujinshi,shakugan no shana,"wilhelmina carmel, shana","maid, kissing, nakadashi, lolicon, stockings, paizuri, blowjob, sole male",18,2017-08-01 11:44:02,2017-08-01 18:44:02,2025-03-02 16:06:43
202667,[Global One (MARO)] Hitozuma Juukan Gishiki 04 - Hitozuma to Nihiki no Hebi [English] [Orange Black Cloud],[グローバルワン (MARO)] 人妻獣姦儀式04人妻と二匹の蛇 [英訳],Hitozuma Juukan Gishiki 04 - Hitozuma to Nihiki no Hebi,"english, translated",maro,global one,doujinshi,,,"old man, bestiality, anal, snake, full color, mosaic censorship, dilf, big clit, collar, clit growth, sole female, bald",26,2017-08-01 11:54:01,2017-08-01 18:54:01,2025-03-02 16:06:44
202668,[Warabimochi] Heroine harassment Venessa Sekuhara Hen | Heroine Harassment Vanessa Sekuhara Edition [English] [Mongolfier],[ワラビモチー] Heroine Harassment ヴェネッサ セクハラ編 [英訳],Heroine harassment Venessa Sekuhara Hen | Heroine Harassment Vanessa Sekuhara Edition,"english, translated",,warabimochi,doujinshi,,,"x-ray, full color, multi-work series, bride, armpit licking, mind break, mosaic censorship, rape, leotard, impregnation, shotacon, sole female, sole male, bisexual",57,2017-08-01 12:23:53,2017-08-01 19:23:53,2025-03-02 16:06:45
202669,[Marui Maru] Yawaraka View | Soft View (Girls forM Thema.01) [English] [Koda],[丸居まる] やわらか View (ガールズフォーム Thema.01) [英訳],Yawaraka View | Soft View,"english, translated",marui maru,,manga,,,"big breasts, unusual pupils, big ass, schoolgirl uniform, urination, prostitution, facesitting, femdom, x-ray, mosaic censorship, piss drinking, shotacon, sole female",22,2017-08-01 12:31:59,2017-08-01 19:31:59,2025-03-02 16:06:45
202670,(C81) [Kaigetsudou (Jigoku Sensei Hirobe~)] Fairy 13 (Maison Ikkoku) [English] [MisterJ167],(C81) [海月堂 (地獄先生ひろべ～)] Fairy 13 (めぞん一刻) [英訳],Fairy 13,"english, translated",jigoku sensei hirobe,kaigetsudou,doujinshi,maison ikkoku,"yusaku godai, kyoko otonashi",,32,2017-08-01 12:33:26,2017-08-01 19:33:26,2025-03-02 16:06:46
202671,(C91) [Sunyiru (Shuurin)] Guilty Tentacle! (Love Live! Sunshine!!),(C91) [すにぃる (シュウリン)] Guilty Tentacle! (ラブライブ! サンシャイン!!),Guilty Tentacle!,japanese,shuurin,sunyiru,doujinshi,love live sunshine,riko sakurauchi,"masturbation, x-ray, tentacles, sole female",18,2017-08-01 12:34:08,2017-08-01 19:34:08,2025-03-02 16:06:47
202672,(C80) [Yaya Hinata-ya (Yaya Hinata)] Kanara-sama no Nichijou Ichi Ni San Shi +α Soushuuhen [English] [biribiri],(C80) [稍日向屋 (稍日向)] 哉羅さまの日常壱弐参肆+α総集編 [英訳],Kanara-sama no Nichijou Ichi Ni San Shi +α Soushuuhen,"english, translated",yaya hinata,yaya hinata-ya,doujinshi,tonari no miko-san wa minna warau,,"swimsuit, miko, cosplaying, bikini, lolicon, sole male",23,2017-08-01 12:38:56,2017-08-01 19:38:56,2025-03-02 16:06:48
202673,(C79) [Yaya Hinata-ya (Yaya Hinata)] Kanara-sama no Nichijou Go (Tonari no Miko-san wa Minna Warau) [English] [biribiri],(C79) [稍日向屋 (稍日向)] 哉羅さまの日常 伍 (隣の巫女さんは皆笑う) [英訳],Kanara-sama no Nichijou Go,"english, translated",yaya hinata,yaya hinata-ya,doujinshi,tonari no miko-san wa minna warau,,"miko, lolicon, x-ray, possession",30,2017-08-01 12:51:22,2017-08-01 19:51:22,2025-03-02 16:06:48
202675,[dofib] Mega Puni-chan (Pokemon),[dofib] メガプニちゃん (ポケモン),Mega Puni-chan,japanese,dofib,,doujinshi,pokemon,"serena, ash ketchum, zygarde cell","possession, miniguy, gender bender, sole female, sole male",25,2017-08-01 12:53:22,2017-08-01 19:53:22,2025-03-02 16:06:50
202676,(C91) [Okina Flying Factory (OKINA)] Maishuu KaKin wa Choukyoubi,(C91) [Okina Flying Factory (OKINA)] 毎週火金は調教日,Maishuu KaKin wa Choukyoubi,japanese,okina,okina flying factory,doujinshi,,,"anal, sex toys, lolicon, double penetration, teacher, collar, randoseru, sole male",24,2017-08-01 13:02:47,2017-08-01 20:02:47,2025-03-02 16:06:50
202677,(C73) [Brain Dead (Eiji)] Hayate wa Taihen na Josou no Kiwami (Hayate no Gotoku!),(C73) [ぶれいんでっど (Eiジ)] ハヤテは大変な女装のキワミ (ハヤテのごとく！),Hayate wa Taihen na Josou no Kiwami,japanese,eiji,brain dead,doujinshi,hayate no gotoku,"hayate ayasaki, maria","maid, handjob, kissing, schoolgirl uniform, nakadashi, femdom, crossdressing, x-ray, stockings, rimjob, tomgirl, blowjob, shotacon, sole female, sole male",18,2017-08-01 13:03:39,2017-08-01 20:03:39,2025-03-02 16:06:51
202678,(C80) [Yukimi Honpo (Asano Yukino)] Kujira to Mizugi to Sakamoto-san (Nichijou),(C80) [ゆきみ本舗 (あさのゆきの)] くじらと水着と坂本さん (日常),Kujira to Mizugi to Sakamoto-san,japanese,asano yukino,yukimi honpo,doujinshi,nichijou,"hakase shinonome, mio naganohara, nano shinonome, mai minakami, yuuko aioi","swimsuit, school swimsuit",26,2017-08-01 13:05:03,2017-08-01 20:05:03,2025-03-02 16:06:52
202679,(Super Brilliant Days 2017) [tykearia (hinayari)] Maybe Homesick (Ensemble Stars!) [English] [Anzu],(Super Brilliant Days 2017) [タイクアリア (ひなやり)] メイビーホームシック (あんさんぶるスターズ) [英訳],Maybe Homesick,"english, translated",hinayari,tyke aria,doujinshi,ensemble stars,"izumi sena, makoto yuuki","glasses, anal, males only, yaoi",50,2017-08-01 13:07:27,2017-08-01 20:07:27,2025-03-02 16:06:53
202680,[Mizutenka] Akala no Zekkei (Pokemon Sun and Moon) [Chinese] [日祈漢化],[水点下] アーカラの絶景 (ポケットモンスター サン・ムーン) [中国翻訳],Akala no Zekkei,"translated, chinese",mizutenka,,doujinshi,pokemon,mallow,"lolicon, full color",11,2017-08-01 13:16:43,2017-08-01 20:16:43,2025-03-02 16:06:53
202681,[Sasizume Soutarou] 仮想手淫践記修正,[差詰そうたろう] 仮想手淫践記修正,仮想手淫践記修正,japanese,sasizume soutarou,,doujinshi,,,"urethra insertion, shemale, parasite, sole dickgirl",4,2017-08-01 13:16:58,2017-08-01 20:16:58,2025-03-02 16:06:54
202682,[JUNK Kameyoko] Okaa-san Yoshiko 39-sai [Chinese],[JUNK亀横] お母さん美子39歳 [中国翻訳],Okaasai,"translated, chinese",junk kameyoko,,manga,,,"milf, scat, big breasts, old man, full color, tankoubon",153,2017-08-01 13:24:34,2017-08-01 20:24:34,2025-03-02 16:06:55
202685,[Youjo] [Restricted] SUKI (Demi-fiend / Raidou),[妖女] 【腐向け】 SUKI 修羅ライ,SUKI,japanese,,,doujinshi,"shin megami tensei, shin megami tensei nocturne","demi-fiend, raidou kuzunoha the xiv","full body tattoo, males only, yaoi",46,2017-08-01 13:37:20,2017-08-01 20:37:20,2025-03-02 16:06:57
202686,[Sanagi Torajirou] Haha de Aru Mae ni | Before I Am a Mother (Netorare Kataomoi) [English],[蛹虎次郎] 母である前に (ネトラレ片思い) [英訳],Haha de Aru Mae ni | Before I Am a Mother,"english, translated",sanagi torajirou,,manga,,,"milf, big breasts, cheating, urination, ahegao, anal, exhibitionism, tanlines, hotpants, bbm, sole female, sole male",20,2017-08-01 13:38:21,2017-08-01 20:38:21,2025-03-02 16:06:57
202687,[Sakai Nayuta] Bitch Iincho Elf no Dotei Orc Hatsutaiken 1 [English] {darknight} [Digital],[坂井なゆ太] ビッチ委員長エルフの童貞オーク初体験 第1話 [英訳] [DL版],Bitch Iincho Elf no Dotei Orc Hatsutaiken 1,"english, translated",sakai nayuta,,manga,,,"maid, elf, wings, virginity, big breasts, orc, unusual pupils, schoolboy uniform, story arc, cheating, schoolgirl uniform, condom, nakadashi, ahegao, anal, monster, x-ray, inflation, angel, stockings, paizuri, voyeurism, teacher, blowjob, big penis, bbm, stomach deformation, sole female",24,2017-08-01 13:39:40,2017-08-01 20:39:40,2025-03-02 16:06:58
202688,[Kishizuka Kenji] Tereusa | Bashful Bunny (Onna Kyoushi ni Tsugu) [English] [Tadanohito],[木静謙二] てれウサ (女教師に告ぐ) [英訳],Tereusa | Bashful Bunny,"english, translated",kishizuka kenji,,manga,,,"big breasts, nakadashi, full color, bunny girl, pantyhose, leotard, sole female, sole male",5,2017-08-01 13:39:58,2017-08-01 20:39:58,2025-03-02 16:06:58
202689,(THE iDOLM@NIAX 6) [Werk (Andou Shuki)] Oshigoto After 3 (THE iDOLM@STER) [English] [Nomake Wan],(アイドルマニアックス 6) [Werk (安藤周記)] オシゴトアフター 3 (アイドルマスター) [英訳],Oshigoto After 3,"english, translated",andou shuki,werk,doujinshi,the idolmaster,takane shijou,"glasses, stockings, sole female, sole male",18,2017-08-01 13:40:52,2017-08-01 20:40:52,2025-03-02 16:06:59
202690,[美色アカデミィー＆関東司組 (Various)] Bi-shoku Academy Vol.1 (Various),(Cレヴォ16) [美色アカデミィー、関東司組 (よろず)] 美色アカデミィー Vol.1 (よろず),Bi-shoku Academy Vol.1,japanese,,,doujinshi,"ng knight lamune and 40, sailor moon, giant robo, bubblegum crisis","usagi tsukino, rei hino","elf, low lolicon, bondage, lolicon",42,2017-08-01 13:42:40,2017-08-01 20:42:40,2025-03-02 16:07:00
202691,[Ouya Onoaki] Mushi Musume | Bug Daughter (Youchu) [English] {Mistvern},[追矢斧晃] 蟲娘 (幼ちゅー) [英訳],Mushi Musume | Bug Daughter,"english, translated",kunitsu takeshi,,manga,,,"big breasts, glasses, insect girl, femdom, bondage, lolicon, yuri, lactation, tentacles, shotacon, sole male",104,2017-08-01 14:18:30,2017-08-01 21:18:30,2025-03-02 16:07:01
202692,[Bi] [Sairoku] Gesuto Genkou Matome,[び] 【再録】ゲスト原稿まとめ,Gesuto Genkou Matome,japanese,nikutarou,,doujinshi,"akagi, jojos bizarre adventure, shin megami tensei, shin megami tensei nocturne, suikoden, buraiden gai, hyakki tsurezurebukuro, gin to kin","demi-fiend, flik, viktor",,77,2017-08-01 14:24:07,2017-08-01 21:24:07,2025-03-02 16:07:02
202693,[Kidouchi_Kon's] Sex Education,[Kidouchi_Konの]セックス教育,Sex Education,japanese,,,doujinshi,,,"netorare, nakadashi, defloration",44,2017-08-01 14:26:05,2017-08-01 21:26:05,2025-03-02 16:07:02
202694,[TSF no F (Kurimoti Tiduru)] Ore wa Succubus Minarai? (Zenpen) [Chinese] [Kirin个人汉化],[TSFのF (栗餅ちづる)] 俺はサキュバス見習い? (前編) [中国翻訳],Ore wa Succubus Minarai?,"translated, chinese",kurimoti tiduru,tsf no f,doujinshi,,,"demon girl, multi-work series, gender bender",27,2017-08-01 14:27:18,2017-08-01 21:27:18,2025-03-02 16:07:03
