ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
349544,[Kawamori Misaki] H na machi no kumadani san Ch. 1-3,[かわもりみさき] Ｈな町の熊谷さん 第1-3話,H na machi no kumadani san Ch. 1-3,japanese,kawamori misaki,,manga,,,"big breasts, group, full censorship, glasses, ffm threesome, harem, hairy, twintails",56,2021-03-01 00:04:08,2021-03-01 07:04:08,2025-03-04 23:20:03
349545,[Hitonchi] Kanojo to Senpai ga Kazoku ni Natta hi [English],[ひとんち] 彼女と先輩が家族になった日 [英訳],Kanojo to Senpai ga Kazoku ni Natta hi,"english, translated",,hitonchi,doujinshi,original,,"inseki, netorare, incest, mosaic censorship, sister",36,2021-03-01 00:07:16,2021-03-01 07:07:16,2025-03-04 23:20:04
349546,[Makura (Goma)] Okuru Iro (Touken Ranbu) [Digital][Chinese] [莉赛特汉化组],[まくら (ごま)] 贈るイロ (刀剣乱舞) [DL版] [中国翻訳],Okuru Iro,"translated, chinese",goma,makura,doujinshi,touken ranbu,"yamanbagiri chougi, yamanbagiri kunihiro","brother, males only, incest, yaoi",30,2021-03-01 00:10:20,2021-03-01 07:10:20,2025-03-04 23:20:05
349547,JK Haru wa Isekai de Shoufu ni Natta 1-14,JKハルは异世界で娼妇になった 1-14,JK Haru wa Isekai de Shoufu ni Natta 1-14,japanese,,,manga,,,prostitution,545,2021-03-01 00:58:48,2021-03-01 07:58:48,2025-03-04 23:20:06
349548,(C95) [Chabashira Chainsaw (Chacharan)] Darjeeling no Koi Kango (Girls und Panzer) [Chinese] [零星汉化组],(C95) [チャバシラチェーンソー (茶々らん)] ダージリンの恋看護 (ガールズ&パンツァー) [中国翻訳],Darjeeling no Koi Kango,"translated, chinese",chacharan,chabashira chainsaw,doujinshi,girls und panzer,darjeeling,"shotacon, sole female, sole male",29,2021-03-01 01:05:43,2021-03-01 08:05:43,2025-03-04 23:20:07
349549,[Shiomaneki] No Bra Kanojo (Action Pizazz 2021-04) [Chinese] [Digital],[シオマネキ] ノーブラ彼女 (アクションピザッツ 2021年4月号) [中国翻訳] [DL版],No Bra Kanojo,"translated, chinese",shiomaneki,,manga,,,"full censorship, exhibitionism, sole female, sole male",18,2021-03-01 01:07:47,2021-03-01 08:07:47,2025-03-04 23:20:07
349550,(C91) [Kanten Jigenryuu (Kanten)] Aoiro Enbu | Blue Charm Dance (BLAZBLUE) [English] {Stopittarpit},(C91) [寒天示現流 (寒天)] 蒼色艶舞 (ブレイブルー) [英訳],Aoiro Enbu | Blue Charm Dance,"english, translated",kanten,kanten jigenryuu,doujinshi,blazblue,mai natsume,"big breasts, double anal, group, anal, gender bender, sole female, focus anal",27,2021-03-01 01:10:22,2021-03-01 08:10:22,2025-03-04 23:20:09
349551,[Semimogura (Yoshiie)] Iinari Imouto Onahole [English] [Digital],[せみもぐら (由家)] 言いなり妹オナホール [英訳] [DL版],Iinari Imouto Onahole,"english, translated",yoshiie,semimogura,doujinshi,original,,"bdsm, sweating, spanking, nakadashi, ahegao, anal, sex toys, dog girl, bikini, lolicon, x-ray, incest, sister, blackmail, collar, sole female, sole male, tail plug, twintails, leash, petplay",21,2021-03-01 01:14:55,2021-03-01 08:14:55,2025-03-04 23:20:09
349552,[Asamine Tel] Hebigami San to Amon Kun (COMIC BAVEL 2021-03) [Chinese] [e04a8678翻譯] [Digital],[朝峰テル] 蛇神さんと蛙門くん (COMIC BAVEL 2021年3月号) [中国翻訳] [DL版],Hebigami San to Amon Kun,"translated, chinese",tel,,manga,,,"handjob, sweating, big breasts, schoolboy uniform, schoolgirl uniform, nakadashi, femdom, x-ray, pantyhose, tall girl, shotacon, sole female, sole male, very long hair",24,2021-03-01 01:17:08,2021-03-01 08:17:08,2025-03-04 23:20:10
349553,(COMIC1☆15) [Neko Ika (Nyowawa)] Miboujin Ranjuku My Room (Fate/Grand Order) [Chinese] [黎欧x新桥月白日语社汉化],(COMIC1☆15) [猫烏賊 (にょわわ)] 未亡人爛熟マイルーム (Fate/Grand Order) [中国翻訳],Miboujin Ranjuku My Room,"translated, chinese",,,doujinshi,fate grand order,"gudao, boudica","big breasts, sex toys, bondage, lactation, stockings, tentacles, sole female, sole male",47,2021-03-01 01:21:28,2021-03-01 08:21:28,2025-03-04 23:20:11
