ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
311086,[Hassystant] Tsukitate!! Ou-sama Game 2 (Yakitate!! Japan) [Digital],[ハシスタント] 突きたて!! 王様げぇむ 2 (焼きたて!! ジャぱん) [DL版],Tsukitate!! Ou-sama Game 2,japanese,hashiguchi takashi,hassystant,doujinshi,yakitate japan,tsukino azusagawa,"big breasts, strap-on, group, yuri, multi-work series, drugs, armpit licking, mosaic censorship",25,2020-05-01 00:19:32,2020-05-01 07:19:32,2025-03-04 11:00:33
311087,[GalleryCraft (Craft)] Boku to Himitsu no Sangoshou (THE IDOLM@STER Dearly Stars) [Digital],[ギャラリークラフト (くらふと)] ボクとヒミツの珊瑚礁 (アイドルマスター ディアリースターズ) [DL版],Boku to Himitsu no Sangoshou,japanese,craft,gallerycraft,doujinshi,the idolmaster,"mai hidaka, ryo akizuki","big breasts, cunnilingus, glasses, hairy, fingering, shotacon, sole female, sole male",27,2020-05-01 00:24:59,2020-05-01 07:24:59,2025-03-04 11:00:34
311088,[paketa (5ga2)] Soutai Feminization (Touken Ranbu) [Digital],[paketa (5月)] 相対Feminization (刀剣乱舞) [DL版],Soutai Feminization,japanese,5gatsu,paketa,doujinshi,touken ranbu,,gender bender,17,2020-05-01 00:26:40,2020-05-01 07:26:40,2025-03-04 11:00:34
311089,[MTY (Reeko)] day off (Shingeki no Kyojin) [Digital],[MTY (りーこ)] day off (進撃の巨人) [DL版],day off,japanese,reeko,mty,doujinshi,shingeki no kyojin,"eren jaeger, levi ackerman","anal, males only, yaoi",37,2020-05-01 00:30:34,2020-05-01 07:30:34,2025-03-04 11:00:35
311090,[paketa (5ga2)] Meitei Communication (Touken Ranbu) [Digital],[paketa (5月)] 酩酊Communication (刀剣乱舞) [DL版],Meitei Communication,japanese,5gatsu,paketa,doujinshi,touken ranbu,,,17,2020-05-01 00:32:11,2020-05-01 07:32:11,2025-03-04 11:00:36
311091,[Oda Natsuki] Anata to Date ni (Fire Emblem: Three Houses),[織田夏樹] あなたとデートに (ファイアーエムブレム 風花雪月),Anata to Date ni,japanese,oda natsuki,,doujinshi,fire emblem three houses,,"sole female, sole male",22,2020-05-01 00:34:10,2020-05-01 07:34:10,2025-03-04 11:00:37
311092,[Chiguchi Miri] Tent Busy (Fukuramikake ga Osuki Desho) [English] {Mistvern + Bigk40k},[チグチミリ] テント・ビジー (ふくらみかけがお好きでしょ) [英訳],Tent Busy,"english, translated",chiguchi miri,,manga,,,"sweating, swimsuit, unusual pupils, nakadashi, lolicon, x-ray, tanlines, fingering, sole female, sole male, hidden sex, pixie cut",20,2020-05-01 00:39:31,2020-05-01 07:39:31,2025-03-04 11:00:37
311093,[Matsumoto Drill Kenkyuujo] maMAmama! [English] [Otokonoko Scans],[松本ドリル研究所] まマまま! [英訳],maMAmama!,"english, translated",matsumoto drill kenkyuujo,,manga,,,"big breasts, double anal, pregnant, mmf threesome, magical girl, group, glasses, story arc, anal, demon girl, double penetration, tankoubon, rimjob, paizuri, sister, shotacon",248,2020-05-01 01:33:05,2020-05-01 08:33:05,2025-03-04 11:00:38
311094,[metromania (Hatopoppo)] End Roll wa Yume no Ato ni. (Detective Conan) [Digital],[メトロマニア (鳩ぽっぽ)] エンドロールは夢のあとに。 (名探偵コナン) [DL版],End Roll wa Yume no Ato ni.,japanese,,,doujinshi,detective conan,"shuuichi akai, rei furuya","anal, dark skin, males only, yaoi",33,2020-05-01 01:36:41,2020-05-01 08:36:41,2025-03-04 11:00:39
311095,[clumcykiss8 (Shiseido Tsubaki)] Sore demo mada Maybe Love o Utaenai (One Piece) [Digital],[clumcykiss8 (資生道つばき)] それでもまだメイビーラブを歌えない (ワンピース) [DL版],Sore demo mada Maybe Love o Utaenai,japanese,,,doujinshi,one piece,"roronoa zoro, sanji vinsmoke","scar, anal, males only, yaoi, muscle, facial hair",47,2020-05-01 01:41:50,2020-05-01 08:41:50,2025-03-04 11:00:40
311096,[ENDROLL (Atsuroo)] UNDER COVER (Naruto) [Digital],[ENDROLL (アツロー)] UNDER COVER (NARUTO -ナルト-) [DL版],UNDER COVER,japanese,atsuroo,endroll,doujinshi,naruto,"yamato, kakashi hatake","handjob, scar, males only, yaoi",27,2020-05-01 01:44:23,2020-05-01 08:44:23,2025-03-04 11:00:41
311097,[ENDROLL (Atsuroo)] Boku no Kindan no Kajitsu - My Forbidden Fruit (Naruto) [Digital],[ENDROLL (アツロー)] 僕の禁断の果実 (NARUTO -ナルト-) [DL版],Boku no Kindan no Kajitsu - My Forbidden Fruit,japanese,atsuroo,endroll,doujinshi,naruto,"yamato, kakashi hatake","handjob, scar, anal, males only, yaoi",27,2020-05-01 01:47:03,2020-05-01 08:47:03,2025-03-04 11:00:41
311098,(C94) [Kamaboko Koubou (Kamaboko)] Making Love with Mash (Fate/Grand Order) [English],(C94) [カマボコ工房 (釜ボコ)] Making Love with Mash (Fate/Grand Order) [英訳],Making Love with Mash,"english, translated",kamaboko,kamaboko koubou,doujinshi,fate grand order,"shielder, gudao","handjob, kissing, big breasts, glasses, nakadashi, ahegao, blowjob face, femdom, x-ray, footjob, rimjob, gokkun, blowjob, yandere, sole female, sole male",29,2020-05-01 01:50:12,2020-05-01 08:50:12,2025-03-04 11:00:42
311099,[Korotsuke] Nekura Megane ♀,[コロツケ] 根暗眼鏡♀,Nekura Megane ♀,japanese,korotsuke,mousou engine,doujinshi,fate grand order,shielder,"milf, sweating, big breasts, swimsuit, glasses, netorare, schoolgirl uniform, pasties, nakadashi, ahegao, huge breasts, freckles, harem, mother, tracksuit, cosplaying, dark skin, exhibitionism, x-ray, incest, tanlines, lactation, stockings, gyaru, mosaic censorship, sister, teacher, bloomers, impregnation, tomboy, daughter, muscle, big penis, christmas, blindfold, sole male, crotch tattoo, beauty mark",339,2020-05-01 08:55:55,2020-05-01 15:55:55,2025-03-04 11:00:43
311100,[Ken] Mimi Perori Dear ear [English] {Rose Squad Scans} [Decensored] [Digital],[拳] ミミペロリDear ear [英訳] [無修正] [DL版],Mimi Perori Dear ear,"english, translated",ken,,manga,,,"handjob, glasses, uncensored, anal, males only, yaoi, drunk, muscle, beauty mark, facial hair",35,2020-05-01 08:59:09,2020-05-01 15:59:09,2025-03-04 11:00:44
311101,[Oneekyou (ML)] Zero In 10 -Hisame- (Zero ~Tsukihami no Kamen~) [Digital],[御姉狂 (ML)] 零淫 拾 -氷雨- (零〜刺青の聲〜) [DL版],Zero In 10,japanese,ml,oneekyou,doujinshi,fatal frame,,"sweating, lolicon, dilf, blowjob, sole female, sole male",19,2020-05-01 09:03:14,2020-05-01 16:03:14,2025-03-04 11:00:46
311102,[Oneekyou (ML)] Zero-in 11 -Ayako- (Fatal Frame),[御姉狂 (ML)] 零淫 拾壱(11) ー亞夜子ー (零),ZeroAyako-,japanese,ml,oneekyou,doujinshi,fatal frame,ayako,"nakadashi, dark skin, lolicon, dilf, blowjob, bbm, sole female, sole male, bald",22,2020-05-01 09:08:47,2020-05-01 16:08:47,2025-03-04 11:00:47
311103,(C80) [AXZ (Kutani)] Angel's stroke 55 Hanachiru Iroha (Hanasaku Iroha),(C80) [AXZ (九手児)] Angel's stroke 55 花散るいろは (花咲くいろは),Angel's stroke 55 Hanachiru Iroha,japanese,kutani,axz,doujinshi,hanasaku iroha,nako oshimizu,"big breasts, group, schoolgirl uniform, ahegao, anal, double penetration, big areolae, mind break, rape, blowjob",18,2020-05-01 09:10:38,2020-05-01 16:10:38,2025-03-04 11:00:47
311104,(C81) [AXZ (Kutani)] Angel's stroke 59 Namashokuyou Mio-chan! (K-ON!),(C81) [AXZ (九手児)] Angel's stroke 59 生食用ミオちゃん! (けいおん!),Angel's stroke 59 Namashokuyou Mio-chan!,japanese,kutani,axz,doujinshi,k-on,mio akiyama,"big breasts, group, schoolgirl uniform, ahegao, defloration, big areolae, paizuri, mind break, rape, blowjob, deepthroat",32,2020-05-01 09:13:37,2020-05-01 16:13:37,2025-03-04 11:00:48
311105,(C82) [AXZ (Kutani)] Angel's stroke 65 Medaka-chan GOGO!! (Medaka Box),(C82) [AXZ (九手児)] Angel's stroke 65 めだ○ちゃんGOGO!! (めだかボックス),Angel's stroke 65 Medaka-chan GOGO!!,japanese,kutani,axz,doujinshi,medaka box,medaka kurokami,"sweating, big breasts, group, netorare, big ass, schoolgirl uniform, ahegao, huge breasts, anal, big areolae, stockings, paizuri, mind break, impregnation, blowjob, collar",24,2020-05-01 09:15:42,2020-05-01 16:15:42,2025-03-04 11:00:49
311106,(C82) [INSERT (KEN)] AHEN-KI! 2 (Maken-Ki!),(C82) [INSERT (KEN)] アヘン姫っ！2 (マケン姫っ!),AHEN-KI! 2,japanese,ken,insert,doujinshi,maken-ki,aki nijou,"big breasts, swimsuit, big nipples, group, double blowjob, ahegao, blowjob face, bikini, mind control, double penetration, big areolae, lactation, stockings, mind break, blowjob, collar",28,2020-05-01 09:18:07,2020-05-01 16:18:07,2025-03-04 11:00:49
311107,(C90) [Shoot The Moon (Fuetakishi)] High Elf x High School Shuugeki Hen Toujitsu,(C90) [シュート・ザ・ムーン (フエタキシ)] ハイエルフ×ハイスクール襲撃編当日,High Elf x High School Shuugeki Hen Toujitsu,japanese,fuetakishi,shoot the moon,doujinshi,original,,"elf, big breasts, glasses, ahegao, dark skin, multi-work series, stockings, gyaru, paizuri, lingerie, inverted nipples, sole female, sole male",38,2020-05-01 09:21:27,2020-05-01 16:21:27,2025-03-04 11:00:50
311109,[Inoue Nanaki] Kurogal Ochi ~24-jikan Conveni Bitch-ka~ - Black GAL IMMORAL 24H Convenience Store Bitch!!,[井上七樹] 黒ギャル堕ち ～24時姦コンビニビッチ化～,Kurogal Ochi- Black GAL IMMORAL 24H Convenience Store Bitch!!,japanese,inoue nanaki,,manga,,,"milf, big breasts, piercing, pregnant, group, netorare, big ass, schoolgirl uniform, body modification, prostitution, moral degeneration, ahegao, huge breasts, anal, hairy, dark skin, pubic stubble, x-ray, defloration, mind control, drugs, blood, double penetration, bunny girl, breast expansion, tankoubon, stockings, rimjob, gyaru, widow, smell, mind break, rape, hairy armpits, dilf, impregnation, daughter, blowjob, body writing, oyakodon, crotch tattoo, large tattoo",192,2020-05-01 09:42:06,2020-05-01 16:42:06,2025-03-04 11:00:52
311110,(C95) [Lunatic*Maiden (Poruno Ibuki)] Sayuki Onee-san wa Gaman ga Dekinai 3,(C95) [Lunatic*Maiden (ぽるのいぶき)] 沙雪お姉さんは我慢ができない3,Sayuki Onee-san wa Gaman ga Dekinai 3,japanese,poruno ibuki,lunatic maiden,doujinshi,original,,"big breasts, swimsuit, group, glasses, freckles, ffm threesome, dark skin, bikini, multi-work series, stockings, paizuri, mosaic censorship, blowjob, collar, shotacon, sole male, twintails, gloves",28,2020-05-01 09:48:12,2020-05-01 16:48:12,2025-03-04 11:00:53
311111,[Marumaru Arumajiro (Majirou)] DOA DOA HARD CORE Momijizome (Dead or Alive),[まるまるアルマジロー (まじろー)] DOA DOA HARD CORE 紅葉染 (デッド・オア・アライブ),DOA DOA HARD CORE Momijizome,japanese,majirou,marumaru arumajiro,doujinshi,dead or alive,momiji,"big breasts, piercing, mmf threesome, group, glasses, body modification, prostitution, ahegao, huge breasts, sex toys, bondage, defloration, big vagina, double penetration, breast expansion, big areolae, paizuri, mind break, rape, dilf, collar, kunoichi, bbm, ponytail",52,2020-05-01 09:53:17,2020-05-01 16:53:17,2025-03-04 11:00:53
311112,(C97) [Ririo Gatto (Kaenuco)] Sokuhame Dekichau JK Miya-chan no Ichinichi,(C97) [りーりおがーと (かえぬこ)] 即ハメできちゃうJKミヤちゃんの一日,Sokuhame Dekichau JK Miya-chan no Ichinichi,japanese,kaenuco,ririo gatto,doujinshi,original,,"big breasts, group, pasties, prostitution, nakadashi, ahegao, huge breasts, anal, sex toys, niece, multi-work series, incest, stockings, rimjob, gyaru, paizuri, filming, collar, catgirl, chikan, sole female, crotch tattoo, beauty mark, kemonomimi, twintails, fishnets, gloves",42,2020-05-01 09:56:56,2020-05-01 16:56:56,2025-03-04 11:00:54
311113,(C97) [CELLULOID-ACME (Chiba Toshirou)] Black Witches 3,(C97) [CELLULOID-ACME (チバトシロウ)] Black Witches 3,Black Witches 3,japanese,chiba toshirou,celluloid-acme,doujinshi,original,,"big breasts, glasses, dark skin, multi-work series, stockings, gyaru, shotacon, fishnets",32,2020-05-01 10:04:07,2020-05-01 17:04:07,2025-03-04 11:00:55
311115,(C96) [Seitokaishitsu (Akimoto Dai)] Palazzo Tricolore (Kantai Collection -KanColle-) [Chinese] [脸肿汉化组],(C96) [生徒会室 (あきもと大)] パラッツォ トリコローレ (艦隊これくしょん -艦これ-) [中国翻訳],Palazzo Tricolore,"translated, chinese",akimoto dai,seitokaishitsu,doujinshi,kantai collection,teitoku,"swimsuit, group, glasses, schoolgirl uniform, ffm threesome, bikini",27,2020-05-01 14:02:59,2020-05-01 21:02:59,2025-03-04 11:00:56
311116,"[HARUSAME-SOUP (Atutoku)] Harusame o Mitekurenakya Iya nan desu, Hai (Kantai Collection -KanColle-) [Chinese] [脸肿汉化组] [Digital]",[はるさめすぅぷ (あつとく)] 春雨を見てくれなきゃ嫌なんです、はいっ (艦隊これくしょん -艦これ-) [中国翻訳] [DL版],"Harusame o Mitekurenakya Iya nan desu, Hai","translated, chinese",atutoku,harusame-soup,doujinshi,kantai collection,"harusame, teitoku","swimsuit, bikini, exhibitionism, blowjob, sole female, sole male, ponytail",24,2020-05-01 14:05:51,2020-05-01 21:05:51,2025-03-04 11:00:57
311117,(C93) [Yuzuya (Yuzuha)] Mash to Issho | With Mash (Fate/Grand Order) [English] [AdmiralMoe],(C93) [ゆずや (ユズハ)] マシュといっしょ (Fate/Grand Order) [英訳],Mash to Issho | With Mash,"english, translated",yuzuha,yuzuya,doujinshi,fate grand order,"shielder, gudao","big breasts, x-ray, paizuri, blowjob, age regression, shotacon, sole female, sole male",24,2020-05-01 14:11:24,2020-05-01 21:11:24,2025-03-04 11:00:58
311118,[Studio H.A.O (Tomto)] DK Business ni Goyoujin!! [Chinese] [不死鸟个人汉化] [Digital],[Studio.好 (Tomto)] DKビジネスにご用心!! [中国翻訳] [DL版],DK Business ni Goyoujin!!,"translated, chinese",tomto,studio.h.a.o,doujinshi,original,,"anal, syringe, x-ray, males only, drugs, yaoi, filming, mind break, blowjob, muscle, sunglasses, blindfold, deepthroat",22,2020-05-01 14:13:37,2020-05-01 21:13:37,2025-03-04 11:00:59
311120,(C84) [cassino (Magarikoji Lily)] ENDLIGHT (Neon Genesis Evangelion) [Chinese] [尸体汉化组],(C84) [cassino (曲小路リリー)] ENDLIGHT (新世紀エヴァンゲリオン) [中国翻訳],ENDLIGHT,"translated, chinese",magarikoji lily,cassino,doujinshi,neon genesis evangelion,"shinji ikari, kaworu nagisa","schoolboy uniform, anal, males only, yaoi",72,2020-05-01 18:07:08,2020-05-02 01:07:08,2025-03-04 11:01:00
311121,(Shota Scratch 22) [Nimoya (Nimoyu)] Yubikiru Aida ni Seigon o (Hunter x Hunter) [Chinese],(ショタスクラッチ22) [にも屋 (にもゆ)] 指切る間に誓言を (ハンター×ハンター) [中国翻訳],Yubikiru Aida ni Seigon o,"translated, chinese",nimoyu,nimoya,doujinshi,hunter x hunter,"gon freecss, killua zoldyck","anal, sex toys, bondage, males only, yaoi, shotacon",18,2020-05-01 18:11:29,2020-05-02 01:11:29,2025-03-04 11:01:02
311122,[Tamabon] DanSon!!,,DanSon!!,"english, translated",tamayura banko,,doujinshi,original,,"big breasts, femdom, harem, bikini, lolicon, defloration, rape, shotacon",6,2020-05-01 18:12:59,2020-05-02 01:12:59,2025-03-04 11:01:02
311123,[Sanbun Kyoden] Gekkakou no Ori | The Tuberose's Cage Ch. 11 (Web Manga Bangaichi Vol. 1)[Chinese]【不可视汉化】,[山文京伝] 月下香の檻 第11話 (web 漫画ばんがいち Vol.1)[中国翻訳],Gekkakou no Ori | The Tuberose's Cage Ch. 11【不可视汉化】,"translated, chinese",sanbun kyoden,,doujinshi,,,"bondage, masked face, mosaic censorship, shibari",21,2020-05-01 18:14:54,2020-05-02 01:14:54,2025-03-04 11:01:03
311124,[BLACK SOUSAI STUDIO] BLOOM ROUND.2,,BLOOM ROUND.2,japanese,,black sousai studio,doujinshi,original,,"big breasts, humiliation, cunnilingus, ahegao, eyemask, exhibitionism, wrestling, muscle, gloves",30,2020-05-01 18:17:42,2020-05-02 01:17:42,2025-03-04 11:01:04
311125,[BLACK SOUSAI STUDIO] BLOOM ROUND.3,,BLOOM ROUND.3,japanese,,black sousai studio,doujinshi,original,,"big breasts, humiliation, urination, ahegao, eyemask, exhibitionism, wrestling, muscle, gloves",26,2020-05-01 18:20:09,2020-05-02 01:20:09,2025-03-04 11:01:05
311126,（周5）正妹小主管 1-10 中文翻译（更新中）,,（周5）正妹小主管 1-10 中文翻译（更新中）,"translated, chinese",,,manga,,,"big breasts, full censorship, story arc, cheating, full color, webtoon",65,2020-05-01 18:26:38,2020-05-02 01:26:38,2025-03-04 11:01:06
311127,（周4）S-Mate 1-30 中文翻译（更新中）,,（周4）S30 中文翻译（更新中）,"translated, chinese",,,manga,,,"full censorship, story arc, full color, webtoon",193,2020-05-01 18:49:33,2020-05-02 01:49:33,2025-03-04 11:01:07
311128,"[Tharchog, Gyeonja] What do you Take me For? Ch.12/? [English] [Hentai Universe]","[Tharchog, Gyeonja] What do you Take me For? Ch.12/? [English] [Hentai Universe]",What do you Take me For? Ch.12/?,"english, translated",,,manga,,,"big breasts, full censorship, story arc, big ass, full color, impregnation, webtoon",168,2020-05-01 19:04:44,2020-05-02 02:04:44,2025-03-04 11:01:07
