ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
149946,[sad.co (Sadokko)] Heroine wa Harem nante Yurusanai dakaraaa!! (Fate/stay night),[sad.co (Sadokko)] ヒロインはハーレムなんて許さないんだからああ！！ (Fate/stay night),Heroine wa Harem nante Yurusanai dakaraaa!!,japanese,sadokko,sad.co,doujinshi,fate stay night,"rin tosaka, illyasviel von einzbern, shirou emiya, sakura matou, saber","big breasts, piercing, ahegao, harem, lolicon, defloration, full color, mosaic censorship",38,2015-12-01 00:08:22,2015-12-01 07:08:22,2025-03-02 04:41:48
149947,[OPEN BOOK (Toumi Haruka)] Nigella-Crisis (Sword World 2.0),[OPEN BOOK (遠海ハルカ)] Nigella-Crisis (ソード・ワールド2.0),Nigella-Crisis,japanese,toumi haruka,open book,doujinshi,,,big breasts,29,2015-12-01 01:01:27,2015-12-01 08:01:27,2025-03-02 04:41:48
149948,(COMIC1☆9) [Come Through (Adumi Kazuki)] Chino-chan ni Onii-san te Iwaretai! (Gochuumon wa Usagi desu ka?) [English] [Doki Fansubs],(COMIC1☆9) [Come Through (あづみ一樹)] チノちゃんにおにいさんって言われたいっ! (ご注文はうさぎですか?) [英訳],Chinosan te Iwaretai!,"english, translated",adumi kazuki,come through,doujinshi,gochuumon wa usagi desu ka,chino kafuu,"lolicon, full color, waitress, mosaic censorship",15,2015-12-01 01:33:12,2015-12-01 08:33:12,2025-03-02 04:41:49
149949,(C88) [AERODOG (inu)] Asuka Play (Hibike! Euphonium) [Chinese] [无毒汉化组],(C88) [AERODOG (inu)] Asuka Play (響け!ユーフォニアム) [中国翻訳],Asuka Play,"translated, chinese",inu,aerodog,doujinshi,hibike euphonium,"asuka tanaka, riko nagase, takuya gotou","big breasts, schoolboy uniform, group, glasses, schoolgirl uniform, ffm threesome, pantyhose, rimjob",28,2015-12-01 02:01:27,2015-12-01 09:01:27,2025-03-02 04:41:49
149950,(C85) [Cool Kyou Dai San Shibu (Cool Kyou Shinja)] Nyuuen Shiki [English] {JUSTICE},(C85) [クール教第三支部 (クール教信者)] 乳艶式 [英訳],Nyuuen Shiki,"english, translated",cool kyou shinja,cool kyou dai san shibu,doujinshi,,,"big breasts, monster girl, group, demon girl, lolicon, paizuri, oppai loli, mosaic censorship, shotacon",16,2015-12-01 03:01:40,2015-12-01 10:01:40,2025-03-02 04:41:50
149951,(SC65) [Angyadow (Shikei)] Alisa Ijiri 2 (The Legend of Heroes: Trails of Cold Steel),(サンクリ65) [行脚堂 (しけー)] アリサ弄り2 (英雄伝説 閃の軌跡),Alisa Ijiri 2,japanese,shikei,angyadow,doujinshi,the legend of heroes,alisa reinford,"maid, garter belt, netorare, blowjob",18,2015-12-01 04:00:35,2015-12-01 11:00:35,2025-03-02 04:41:51
149952,(Shota Scratch 27) [Koneko Gumi (Poron)] Lilith-kun to Nenneko Shimasho (Darkstalkers) [English] [Shotachan],(ショタスクラッチ27) [こねこ組 (ぽろん)] リリスくんとねんねこしましょ (ヴァンパイア) [英訳],Lilith-kun to Nenneko Shimasho,"english, translated",poron,koneko gumi,doujinshi,darkstalkers,lilith aensland,"anal, crossdressing, males only, yaoi, pantyhose, demon, leotard, tomgirl, gender bender, shotacon",23,2015-12-01 04:33:40,2015-12-01 11:33:40,2025-03-02 04:41:51
149953,[WindArTeam (WindArt)] Koi Hime Love Maki!! (Love Live!) [English] [CGrascal],[風芸WindArTeam (WindArt)] 恋姫ラブマキ!! (ラブライブ!) [英訳],Koi Hime Love Maki!!,"english, translated",windart,windarteam,doujinshi,love live,maki nishikino,"condom, ahegao, stockings, lingerie, sole female, sole male",18,2015-12-01 05:00:43,2015-12-01 12:00:43,2025-03-02 04:41:52
149954,[Kouchaya (Ootsuka Kotora)] Asashio Tokkun shimasu! (Kantai Collection -KanColle-) [English] [CGrascal],[紅茶屋 (大塚子虎)] 朝潮特訓します! (艦隊これくしょん -艦これ-) [英訳],Asashio Tokkun shimasu!,"english, translated",ootsuka kotora,kouchaya,doujinshi,kantai collection,"asashio, teitoku","lolicon, defloration, multi-work series, stockings, drunk",30,2015-12-01 05:01:36,2015-12-01 12:01:36,2025-03-02 04:41:53
149955,[Kien-Biu] Oyasumi PuntPunt [English],,Oyasumi PuntPunt,"english, translated",,,doujinshi,,,"handjob, uncensored, bondage, brother, pubic stubble, males only, incest, yaoi, muscle",26,2015-12-01 07:01:20,2015-12-01 14:01:20,2025-03-02 04:41:53
149956,[John Sitch-Oh] Suieibu Capriccio | Swimming Club Capriccio Ch. 1-6 [English] [Lazarus H],[ジョン湿地王] 水泳部カプリッチオ 第1-6話 [英訳],Suieibu Capriccio | Swimming Club Capriccio Ch. 1-6,"english, translated",john sitch-oh,,manga,,,"swimsuit, strap-on, schoolboy uniform, group, story arc, ahegao, anal, ffm threesome, femdom, bondage, defloration, double penetration, orgasm denial, mosaic censorship, school swimsuit",150,2015-12-01 07:06:40,2015-12-01 14:06:40,2025-03-02 04:41:54
149957,(C86) [Atariya Kyoushitsu (Mokumokuren)] Youmu-chan Love Love Sex (Touhou Project) [English] [Life4Kaoru],(C86) [アタりや教室 (目目蓮)] 妖夢ちゃんラブラブせっくす (東方Project) [英訳],Youmu-chan Love Love Sex,"english, translated",mokumokuren,atariya kyoushitsu,doujinshi,touhou project,youmu konpaku,"leg lock, unusual pupils, pantyjob, condom, x-ray",27,2015-12-01 07:07:29,2015-12-01 14:07:29,2025-03-02 04:41:55
149958,"[Shikishiro Konomi] Ayamachi, Hajimemashite Ch. 1 [English] [RABBIT SCANLATIONS]",,"Ayamachi, Hajimemashite Ch. 1",japanese,shikishiro konomi,,manga,,,,23,2015-12-01 07:09:35,2015-12-01 14:09:35,2025-03-02 04:41:55
149959,"[Shikishiro Konomi] Ayamachi, Hajimemashite Ch. 1 [English] [RABBIT SCANLATIONS]",,"Ayamachi, Hajimemashite Ch. 1",japanese,shikishiro konomi,,manga,,,,23,2015-12-01 07:10:19,2015-12-01 14:10:19,2025-03-02 04:41:56
149960,"[Shikishiro Konomi] Ayamachi, Hajimemashite Ch. 1 [English] [RABBIT SCANLATIONS]",,"Ayamachi, Hajimemashite Ch. 1","japanese, english",shikishiro konomi,,manga,,,,23,2015-12-01 07:12:33,2015-12-01 14:12:33,2025-03-02 04:41:57
149961,(Reitaisai 9) [Kamikadou (Ginyou Haru)] Gensoukyou Rakuenka Keikaku 04 (Touhou Project) [English] [desudesu],(例大祭9) [かみか堂 (銀曜ハル)] 幻想郷楽園化計画 04 (東方Project) [英訳],Gensoukyou Rakuenka Keikaku 04,"english, translated",ginyou haru,kamikadou,doujinshi,touhou project,"chen, ran yakumo, yukari yakumo","big breasts, bondage, lolicon, mind control, full color, multi-work series, stockings, rape, fox girl, catgirl, age regression, sole male",18,2015-12-01 07:34:25,2015-12-01 14:34:25,2025-03-02 04:41:58
