ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
327097,[WindArTeam (WindArt)] Koi Hime Love Maki!! Soushuuhen (Love Live!) [Digital],[風芸WindArTeam (WindArt)] 恋姫ラブマキ!! 総集編 (ラブライブ!) [DL版],Koi Hime Love Maki!! Soushuuhen,japanese,windart,windarteam,doujinshi,love live,maki nishikino,"milf, garter belt, pregnant, unusual pupils, group, cheating, condom, nakadashi, ahegao, anal, sex toys, ffm threesome, mother, incest, stockings, drunk, lingerie, impregnation, daughter, blowjob, collar, sole male, oyakodon, beauty mark, soushuuhen",183,2020-09-01 00:04:36,2020-09-01 07:04:36,2025-03-04 14:37:46
327098,[WindArTeam (WindArt)] Idol Saiin Rakuen VR CASE3 Kurosawa Shimai (Love Live! Sunshine!!) [Digital],[風芸WindArTeam (WindArt)] アイドル催淫楽園VR CASE3:黒澤姉妹 (ラブライブ! サンシャイン!!) [DL版],Idol Saiin Rakuen VR CASE3 Kurosawa Shimai,japanese,windart,windarteam,doujinshi,love live sunshine,"dia kurosawa, ruby kurosawa","wings, strap-on, piercing, unusual pupils, group, moral degeneration, ahegao, anal, sex toys, eyemask, yuri, defloration, mind control, multi-work series, incest, double penetration, stockings, bukkake, mind break, sister, dilf, collar, crotch tattoo, beauty mark, harness, twintails, fishnets",30,2020-09-01 00:07:28,2020-09-01 07:07:28,2025-03-04 14:37:47
327099,[Inudrill. (Inumori Sayaka)] sarla oz enne~rudje en rudje rosa2~ (Ar Tonelico 2),[イヌドリル。 (犬森サヤカ)] sarla oz enne~rudje en rudje rosa2~ (アルトネリコ 2),sarla oz enne,japanese,"inumori sayaka, tondabayashi sayaka",inudrill lolita engine,doujinshi,ar tonelico,"croix bartel, jacqli, mir",lolicon,44,2020-09-01 00:17:04,2020-09-01 07:17:04,2025-03-04 14:37:48
327100,"[Moekasu, Suika (Takamura Kadzuha, Honoo Kaen)] Anata no tame ni uta u si (Ar Tonelico)","[萌えかす, 翠霞 (高村かづは, 焔かえん)] あなたのために謳う詩 (アルトネリコ)",Anata no tame ni uta u si,japanese,"kaen, takamura kadzuha","suika, moekasu",doujinshi,ar tonelico,shurelia,,30,2020-09-01 00:19:58,2020-09-01 07:19:58,2025-03-04 14:37:49
327101,[Saturday Night Special (Nanbu Arata)] Hanatohisubesi (Ar Tonelico 2),[Saturday Night Special (南部新)] ハナトヒスベシ (アルトネリコ 2),Hanatohisubesi,japanese,nanbu arata,saturday night special,doujinshi,ar tonelico,,"big breasts, dark skin, tail, large tattoo",34,2020-09-01 00:23:00,2020-09-01 07:23:00,2025-03-04 14:37:50
327102,[Amethyst Darkness (Erocchi)] Maigo no Koneko [English] =White Symphony=,[あめじすとダークネス (エロッチ)] 迷子の子猫 [英訳],Maigo no Koneko,"english, translated",erocchi,amethyst darkness,doujinshi,original,,"birth, triple penetration, urethra insertion, cervix penetration, nakadashi, double penetration, small breasts, rape, parasite, impregnation, blowjob, tentacles, kemonomimi, tail",21,2020-09-01 00:24:48,2020-09-01 07:24:48,2025-03-04 14:37:51
327103,[Masuraion. (Hirasato)] multiple partners (Ar Tonelico 3),[ますらいおん。 (ヒラサト)] multiple partners (アルトネリコ 3),multiple partners,japanese,hirasato,masuraion.,doujinshi,"ar tonelico, ar tonelico qoga",,sundress,34,2020-09-01 00:27:41,2020-09-01 07:27:41,2025-03-04 14:37:51
327104,[Sweet Candle (Sakuraizumi Yuu)] Dream diver (Ar Tonelico 2),[Sweet Candle (桜泉ゆう)]ドリームダイバー - Dream diver (アルトネリコ 2),Dream diver,japanese,sakuraizumi yuu,sweet candle,doujinshi,ar tonelico,"croix bartel, jacqli, mir",lolicon,27,2020-09-01 00:34:02,2020-09-01 07:34:02,2025-03-04 14:37:52
327105,[Neko to Hato (Hatoya Mameshichi)] Souzousi no hibi ku oka (Ar Tonelico 2),[ねことはと (鳩矢豆七)] 創造詩の響く丘 (アルトネリコ 2),Souzousi no hibi ku oka,japanese,hatoya mameshichi,neko to hato,doujinshi,ar tonelico,"luca trulyworth, cloche leythal pastalia, jacqli, mir","big breasts, foot licking, footjob",38,2020-09-01 00:37:53,2020-09-01 07:37:53,2025-03-04 14:37:53
327106,"[Fukame Takame (Mizuna, Sorano Kanata)] Yuuyosisanhana (Ar Tonelico 2)","[ふかめたかめ (みづな, 空乃カナタ)] 悠由讃華 (アルトネリコ 2)",Yuuyosisanhana,japanese,"sorano kanata, mizuna",fukame takame,doujinshi,ar tonelico,"croix bartel, luca trulyworth, cloche leythal pastalia, jacqli, mir",futanari,34,2020-09-01 00:41:36,2020-09-01 07:41:36,2025-03-04 14:37:54
327107,"[Fukame Takame (Mizuna, Sorano Kanata)] hadaka no o hime sama (Ar Tonelico 2)","[ふかめたかめ (みづな, 空乃カナタ)] 裸のお姫さま (アルトネリコ 2)",hadaka no o hime sama,japanese,"sorano kanata, mizuna",fukame takame,doujinshi,ar tonelico,"croix bartel, jacqli, mir","lolicon, mosaic censorship",24,2020-09-01 00:46:53,2020-09-01 07:46:53,2025-03-04 14:37:55
327108,"[Fukame Takame (Mizuna, Sorano Kanata)]  Dokidoki MAX Beat (Ar Tonelico 3)","[ふかめたかめ (みづな, 空乃カナタ)] どきどき MAX Beat (アルトネリコ 3)",Dokidoki MAX Beat,japanese,"sorano kanata, mizuna",fukame takame,doujinshi,"ar tonelico, ar tonelico qoga",,lolicon,38,2020-09-01 00:55:52,2020-09-01 07:55:52,2025-03-04 14:37:55
327109,[astemio (TaKe)] Purge for Linkage (Ar Tonelico),[astemio (TaKe)] Purge for Linkage (アルトネリコ),Purge for Linkage,japanese,take,astemio,doujinshi,"ar tonelico, ar tonelico qoga",shurelia,"full color, artbook",18,2020-09-01 00:57:46,2020-09-01 07:57:46,2025-03-04 14:37:56
327110,[Andoryu] Umi de nanpa sa re chau mama [Digital][Ongoing],[安堂流] 海でナンパされちゃうママ,Umi de nanpa sa re chau mama,japanese,andoryu,,manga,original,,"milf, big breasts, swimsuit, mmf threesome, group, netorare, big ass, cheating, condom, mother, hairy, bikini, gyaru-oh, mosaic censorship, blowjob, sole female, hidden sex",52,2020-09-01 01:02:36,2020-09-01 08:02:36,2025-03-04 14:37:57
327111,[はまけん。]H杯女仆不H,[はまけん。] ご奉仕メイドがHカップなのにエッチじゃない [中国翻訳],H杯女仆不H,"translated, chinese",hamaken.,,manga,,,"maid, big breasts, full color, stockings, sole female, sole male, ponytail, no penetration",66,2020-09-01 01:07:59,2020-09-01 08:07:59,2025-03-04 14:37:59
327112,[Dai-kotetsu Dan (92M)] Grow Apple! (Princess Connect! Re:Dive) [Digital],[ダイコテツ団 (92M)] グロウアップル! (プリンセスコネクト!Re:Dive) [DL版],Grow Apple!,japanese,92m,dai-kotetsu dan,doujinshi,princess connect,ilya ornstein,"lolicon, full color, age progression, sole male",29,2020-09-01 01:13:58,2020-09-01 08:13:58,2025-03-04 14:38:00
327113,[Mesu Gorilla. (Tuna Empire)] Uchi no Maid | My Housemaid [English] [RedLantern],[メスゴリラ。 (まぐろ帝國)] ウチのメイド [英訳],Uchi no Maid | My Housemaid,"english, translated",maguro teikoku,mesu gorilla.,doujinshi,original,,"maid, sweating, big breasts, mmf threesome, group, anal, double penetration, stockings, rimjob, lingerie, blowjob, shotacon, sole female, gloves",36,2020-09-01 01:21:29,2020-09-01 08:21:29,2025-03-04 14:38:00
327114,(C97) [Rorinoutage (Shimantogawa)] Korette Yoga Nan desu ka!? | Is This Really Yoga!? (Senki Zesshou Symphogear) [English] [RedLantern],(C97) [ロリの宴 (四万十川)] これってヨガなんデスか!? (戦姫絶唱シンフォギア) [英訳],Korette Yoga Nan desu ka!? | Is This Really Yoga!?,"english, translated",shimantogawa,rorinoutage,doujinshi,senki zesshou symphogear,kirika akatsuki,"big breasts, big ass, anal, sex toys, dark skin, defloration, stockings, dilf, blowjob, muscle, big penis, blindfold, bbm, sole female, sole male, tail plug",24,2020-09-01 01:23:35,2020-09-01 08:23:35,2025-03-04 14:38:01
327115,(C81) [Puchi-ya (Hoshino Fuuta)] Puchi Majo Yuupuru-chan [English],(C81) [ぷち屋 (ほしのふうた)] プチ魔女ゆ～ぷるちゃん  [英訳],Puchi Majo Yuupuru-chan,"english, translated",hoshino fuuta,puchi-ya,doujinshi,original,,"slime, corruption, cervix penetration, anal, all the way through, monster, lolicon, yuri, x-ray, mind control, bike shorts, rape, tentacles",56,2020-09-01 01:35:21,2020-09-01 08:35:21,2025-03-04 14:38:02
327116,[Okashi Tai (Kin no Tamamushi)] Chim Chim Cherry ~Nanoka no Himitsu~ - Chim Chim Cherry ~Seven Days of a Secret~ (Romeo's Blue Skies) [Digital],[おかし隊 (金ノ玉虫)] チムチムチェリー ~七日の秘密~ (ロミオの青い空) [DL版],Chim Chim Cherry- Chim Chim Cherry,japanese,kin no tamamushi,okashi tai,doujinshi,romeos blue skies,"romeo, alfredo martini, antonio luini","scar, frottage, anal, males only, yaoi, dilf, shotacon, facial hair",48,2020-09-01 01:44:47,2020-09-01 08:44:47,2025-03-04 14:38:02
327117,[Morittokoke (Morikoke)] Yuusha no Sairokubon Challenge (The Legend of Zelda) [English] [Dundrf] [Digital] [Incomplete],[もりっとこけ (もり苔)] 勇者の再録本チャレンジ (ゼルダの伝説) [英訳] [DL版] [ページ欠落],Yuusha no Sairokubon Challenge,"english, translated",morikoke,morittokoke,doujinshi,the legend of zelda,link,"elf, sweating, anal, crossdressing, males only, yaoi, tomgirl, muscle, incomplete",17,2020-09-01 01:46:18,2020-09-01 08:46:18,2025-03-04 14:38:03
327118,[Rin] Nanokakan - Taisetsu na Kanojo ga Kokiana ni Atsukawareru Hibi,[Riん] 七日姦 大切な彼女がコキ穴に扱われる日々,Nanokakan - Taisetsu na Kanojo ga Kokiana ni Atsukawareru Hibi,japanese,,rin,doujinshi,original,,"netorare, schoolgirl uniform, drugs, chloroform, mosaic censorship, rape, school swimsuit",170,2020-09-01 02:00:57,2020-09-01 09:00:57,2025-03-04 14:38:04
327120,[Kansyo Lyrical (Shinyako)] Aori (Touken Ranbu) [Digital],[感傷リリカル (深夜子)] 煽 (刀剣乱舞) [DL版],Aori,japanese,,,doujinshi,touken ranbu,"heshikiri hasebe, shokudaikiri mitsutada","kissing, anal, males only, yaoi, eyepatch, gloves",25,2020-09-01 02:05:48,2020-09-01 09:05:48,2025-03-04 14:38:06
