ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
533063,COMIC Orga Vol. 66,COMICオルガ vol.66,COMIC Orga Vol. 66,japanese,"asahina makoto, tamachi yuki, yotaka, naitou gura, tamio",,manga,,,"big breasts, swimsuit, group, glasses, anthology, nakadashi, ffm threesome, lolicon, blowjob",100,2024-10-01 02:45:10,2024-10-01 09:45:10,2025-03-06 21:21:01
533064,COMIC LOE VOL.9 TS,COMIC LOE VOL.9 TS,COMIC LOE VOL.9 TS,japanese,"marimo, poron, nekodanshaku, neriume, kyaradain",,manga,,,"group, anthology, lolicon, mosaic censorship, shotacon, bisexual, kemonomimi, gender change, kodomo doushi",210,2024-10-01 03:33:16,2024-10-01 10:33:16,2025-03-06 21:21:02
533065,[Arisugawa no Miya (Arisugawa Kotone)] HotaPai Star Rail | Firepai Star Rail (Honkai: Star Rail) [English] [head empty] [Digital],[有栖川ノ宮 (有栖川琴音)] ホタパイスターレイル (崩壊スターレイル) [英訳] [DL版],HotaPai Star Rail | Firepai Star Rail,"english, translated",arisugawa kotone,,doujinshi,honkai star rail,"caelus, firefly","big breasts, swimsuit, nakadashi, low lolicon, bikini, lolicon, sole female, sole male, very long hair",23,2024-10-01 03:38:11,2024-10-01 10:38:11,2025-03-06 21:21:03
533066,COMIC Kuriberon DUMA 2024-10 Vol.65,COMIC クリベロン DUMA 2024年10月号 Vol.65,COMIC Kuriberon DUMA 2024-10 Vol.65,japanese,"yamamoto zenzen, makibe kataru, andou hiroyuki, natsu no oyatsu, suzuoka chitose, pororivista, onion source",,manga,,,"elf, milf, sweating, big breasts, anthology, nakadashi, ahegao, huge breasts, anal, bondage, mother, incest, big areolae, huge penis, mosaic censorship, blowjob, big penis, beauty mark, eye-covering bang, anal intercourse",180,2024-10-01 04:06:03,2024-10-01 11:06:03,2025-03-06 21:21:05
533067,[Tsuyotsuyo Powers (Gluon)] Uraakatsudou! (Aikatsu!) [Digital],[つよつよパワーズ (ぐるーおん)] ウラアカツドウ! (アイカツ!) [DL版],Uraakatsudou!,japanese,gluon,tsuyotsuyo powers,doujinshi,aikatsu,aoi kiriya,"glasses, sole female",28,2024-10-01 04:08:20,2024-10-01 11:08:20,2025-03-06 21:21:06
533068,[DISTANCE] Joshi Luck! 3 Years Later [Digital],[DISTANCE] じょしラク！〜〜3Years Later〜 [DL版],Joshi Luck! 3 Years Later,japanese,distance,,manga,,,"business suit, sweating, big breasts, group, story arc, nakadashi, ffm threesome, dark skin, x-ray, multi-work series, tankoubon, stockings, gyaru, tomboy, blowjob, sole male, ponytail, eye-covering bang",232,2024-10-01 04:27:57,2024-10-01 11:27:57,2025-03-06 21:21:07
533069,Masyo Ecole Vol.3,Masyo Ecole Vol.3,Masyo Ecole Vol.3,japanese,"sawada daisuke, r-koga, tenchuumaru, tenjiku rounin, tsyatu, bookmoun10, enpuro, kitagawa zayaku, itou usagi, suzuoka chitose",,manga,,,"milf, big breasts, group, glasses, cheating, anthology, nakadashi, anal, ffm threesome, lolicon, tanlines, impregnation, tomboy, blowjob, shotacon",227,2024-10-01 05:15:45,2024-10-01 12:15:45,2025-03-06 21:21:08
533070,COMIC AUN Kai Vol. 33,COMIC 阿吽 改 Vol.33,COMIC AUN Kai Vol. 33,japanese,"nekoi hikaru, tetsuna, takanaga kouhei, abe morioka, mushoku santaro",,manga,,,"big breasts, piercing, anthology, nakadashi, gyaru, blowjob",88,2024-10-01 05:23:01,2024-10-01 12:23:01,2025-03-06 21:21:09
533071,"[Bookmoun10] Chicchai Tabegoro Musume-tachi ""Digital Tokusouban"" [Digital]",[ぶっくまうんten] ちっちゃい食べ頃娘達 【デジタル特装版】 [DL版],"Chicchai Tabegoro Musume-tachi ""Digital Tokusouban""",japanese,bookmoun10,,manga,,,"triple penetration, ahegao, anal, sex toys, lolicon, double penetration, tankoubon, blowjob, deepthroat, twintails, anal intercourse",310,2024-10-01 06:31:49,2024-10-01 13:31:49,2025-03-06 21:21:10
533072,"[Tsuyotsuyo Powers (Gluon)] Ran-Chan, Chin Douchuu! (Aikatsu!) [Digital]",[つよつよパワーズ (ぐるーおん)] 蘭ちゃん、ちん道中! (アイカツ!) [DL版],"Ran-Chan, Chin Douchuu!",japanese,gluon,tsuyotsuyo powers,doujinshi,aikatsu,"aoi kiriya, ran shibuki, ichigo hoshimiya","futanari, swimsuit, fft threesome, gyaru, sole dickgirl, dickgirl on female",32,2024-10-01 06:34:27,2024-10-01 13:34:27,2025-03-06 21:21:11
533073,[Meowwithme] Everything for a Price [Ongoing],,Everything for a Price,english,meowwithme,,doujinshi,original,,"transformation, schoolboy uniform, bondage, full color, gender bender, collar, gender morph",20,2024-10-01 06:39:59,2024-10-01 13:39:59,2025-03-06 21:21:12
