ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
261708,(C95) [Nanakorobi Yaoki (kinntarou)] Scathach Zanmai (Fate/Grand Order) [Chinese] [空気系☆漢化],(C95) [七転八起 (kinntarou)] スカサハ三昧 (Fate/Grand Order) [中国翻訳],Scathach Zanmai,"translated, chinese",kinntarou,nanakorobi yaoki,doujinshi,fate grand order,"scathach, gudao","big breasts, unusual pupils, group, ahegao, multiple paizuri, bunny girl, pantyhose, leotard",32,2019-02-01 03:01:36,2019-02-01 10:01:36,2025-03-04 00:18:03
261709,(C95) [Nanakorobi Yaoki (kinntarou)] Scathach Zanmai (Fate/Grand Order),(C95) [七転八起 (kinntarou)] スカサハ三昧 (Fate/Grand Order),Scathach Zanmai,japanese,kinntarou,nanakorobi yaoki,doujinshi,fate grand order,scathach,"big breasts, group, ahegao, multiple paizuri, bunny girl, pantyhose, rape, leotard",30,2019-02-01 03:02:57,2019-02-01 10:02:57,2025-03-04 00:18:04
261710,[Otaku Beam] DG+ Kawada Memo (English),(Cレヴォ32) [オタクビーム (クロ、ゼンダマン)] DG+ ~kawada-memo~ [英訳],DG+ Kawada Memo,"english, translated","sendaman, kuro, kuroinu",otaku beam,doujinshi,original,,"schoolgirl uniform, bondage, lolicon, mind break, collar",11,2019-02-01 03:04:51,2019-02-01 10:04:51,2025-03-04 00:18:05
261711,[Sasumata Seven (Atte Nanakusa)] Deremasu Rakugaki Ecchi Hon 1.5 (THE IDOLM@STER CINDERELLA GIRLS) [Digital],[さすまたせぶん (あって七草)] デレマスらくがきえっち本1.5 (アイドルマスター シンデレラガールズ) [DL版],Deremasu Rakugaki Ecchi Hon 1.5,japanese,atte nanakusa,sasumata seven,doujinshi,the idolmaster,"mayu sakuma, kanako mimura, momoka sakurai, anzu futaba, nono morikubo","schoolgirl uniform, hairy, lolicon, x-ray, school swimsuit, blowjob",28,2019-02-01 03:10:10,2019-02-01 10:10:10,2025-03-04 00:18:05
261712,(CCOsaka100) [Magaimonoyasoinabashiten (Esukichizuru)] The End Of The World Volume 3 (Persona 4),(CC大阪100) [まがいもの八十稲羽支店 (S木チズリ)] The End of The World volume 3 (ペルソナ4),The End Of The World Volume 3,japanese,esukichizuru,magaimonoyasoinabashiten,doujinshi,persona 4,"tohru adachi, yuu narukami","multi-work series, males only, yaoi",248,2019-02-01 03:24:59,2019-02-01 10:24:59,2025-03-04 00:18:06
261713,(C95) [MAIDOLL (Fei)] LOSERS ~Kachiku ni Naru Onna~ (Kakegurui) [English] [CGrascal],(C95) [MAIDOLL (飛燕)] LOSERS ～家畜になる女～ (賭ケグルイ) [英訳],LOSERS,"english, translated",fei,maidoll,doujinshi,kakegurui,"yumeko jabami, mary saotome, ryouta suzui","sweating, big breasts, group, netorare, huge breasts, bondage, dark skin, defloration, bunny girl, stockings, pantyhose, leotard, collar, bald, twintails",22,2019-02-01 03:26:16,2019-02-01 10:26:16,2025-03-04 00:18:07
261714,(Dai 4 Kai Chikashiki Shinkou no tame no Doujinshi Kouzu Kai) [ABLISS (Mei)] Masaka no Seijunsha (Kyoukai Senjou no Horizon) [Chinese] [脸肿汉化组],(第4回近しき親交のための同人誌好事会) [ABLISS (迷)] 真逆の清純者 (境界線上のホライゾン) [中国翻訳],Masaka no Seijunsha,"translated, chinese",mei,abliss,doujinshi,kyoukai senjou no horizon,masazumi honda,"sole female, sole male",37,2019-02-01 03:27:58,2019-02-01 10:27:58,2025-03-04 00:18:07
261715,(C95) [TORA MACHINE (Kasukabe Taro)] Mezase! Rakuen Keikaku Vol. 5 (To LOVE-Ru) [Chinese] [脸肿汉化组],(C95) [虎マシーン (春日部太郎)] 目指せ!楽園計画 vol.5 (To LOVEる -とらぶる-) [中国翻訳],Mezase! Rakuen Keikaku Vol. 5,"translated, chinese",kasukabe taro,tora machine,doujinshi,to love-ru,"yui kotegawa, rito yuuki","invisible, exhibitionism, multi-work series, sole female, sole male",43,2019-02-01 03:30:49,2019-02-01 10:30:49,2025-03-04 00:18:08
261716,(C95) [Angel Bless (Tsukiji)] Kiken na Kansou (Kantai Collection -KanColle-) [Chinese] [脸肿汉化组],(C95) [Angel Bless (月路)] キケンなカンソウ (艦隊これくしょん -艦これ-) [中国翻訳],Kiken na Kansou,"translated, chinese",tsukiji,angel bless,doujinshi,kantai collection,"hibiki, teitoku","schoolgirl uniform, lolicon, full color, stockings, catgirl, sole male, kemonomimi",28,2019-02-01 03:36:31,2019-02-01 10:36:31,2025-03-04 00:18:09
261717,"(C95) [Studio KIMIGABUCHI (Kimimaru)] Ijirimakutte, Nagatoro-san 2 (Ijiranaide, Nagatoro-san) [Chinese] [oo君個人漢化]",(C95) [スタジオKIMIGABUCHI (きみまる)] イジりまくって、長瀞さん2 (イジらないで、長瀞さん) [中国翻訳],"Ijirimakutte, Nagatoro-san 2","translated, chinese",kimimaru,studio kimigabuchi,doujinshi,ijiranaide nagatoro-san,hayase nagatoro,"glasses, schoolgirl uniform, dark skin, multi-work series, sole male",24,2019-02-01 03:37:37,2019-02-01 10:37:37,2025-03-04 00:18:10
