ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
289712,Broly gets ass,,Broly gets ass,english,exceso,,doujinshi,dragon ball z,broly,"kissing, group, nakadashi, anal, males only, yaoi, muscle",3,2019-11-01 03:00:32,2019-11-01 10:00:32,2025-03-04 06:29:04
289713,(C96) [S.S.L (Yanagi)] Rider-san to Hadawai. (Fate/stay night),(C96) [S.S.L (柳)] ライダーさんとハダワイ。 (Fate/stay night),Rider-san to Hadawai.,japanese,yanagi,s.s.l,doujinshi,fate stay night,"shirou emiya, rider","big breasts, glasses, sole female, sole male",22,2019-11-01 03:02:05,2019-11-01 10:02:05,2025-03-04 06:29:04
289714,[Studio Mizuyokan (Higashitotsuka Raisuta)] SEXPET☆EMERALD! (Mahou Tsukai PreCure!) [English] [Hong_Mei_Ling] [Digital],[スタジオみずよーかん (東戸塚らいすた)] SEXPET☆EMERALD! (魔法つかいプリキュア!) [英訳] [DL版],SEXPET☆EMERALD!,"english, translated",higashitotsuka raisuta,studio mizuyokan,doujinshi,maho girls precure,,"big breasts, group, nakadashi, anal, dark skin, defloration, full color, double penetration, lactation, bukkake, mosaic censorship, muscle, bald",28,2019-11-01 03:04:05,2019-11-01 10:04:05,2025-03-04 06:29:05
289715,[Studio Mizuyoukan (Higashitotsuka Rai Suta)] Bravo ACE (Dokidoki! Precure!) [ENGLISH] [Hong_Mei_Ling],[スタジオみずよーかん (東戸塚らいすた)] Bravo ACE (ドキドキ!プリキュア) [英訳],Bravo ACE,"english, translated",higashitotsuka raisuta,studio mizuyokan,doujinshi,dokidoki precure,,"big breasts, group, nakadashi, anal, dark skin, defloration, full color, double penetration, lactation, bukkake, mosaic censorship, rape, bald",26,2019-11-01 03:06:35,2019-11-01 10:06:35,2025-03-04 06:29:05
289716,[Studio Mizuyokan (Higashitotsuka Raisuta)] HAPPINESS SLAVES (HappinessCharge PreCure!) [English] [Hong_Mei_Ling] [Digital],[スタジオみずよーかん (東戸塚らいすた)] HAPPINESS SLAVES (ハピネスチャージプリキュア!) [英訳] [DL版],HAPPINESS SLAVES,"english, translated",higashitotsuka raisuta,studio mizuyokan,doujinshi,happinesscharge precure,,"big breasts, group, anal, dark skin, full color, drugs, double penetration, lactation, bukkake, mind break, mosaic censorship, collar, slave, bald",42,2019-11-01 03:09:38,2019-11-01 10:09:38,2025-03-04 06:29:06
289717,[Studio Mizuyokan (Higashitotsuka Raisuta)] Fortune Up (HappinessCharge PreCure!) [English] [Hong_Mei_Ling] [Digital],[スタジオみずよーかん (東戸塚らいすた)] Fortune Up (ハピネスチャージプリキュア!) [英訳] [DL版],Fortune Up,"english, translated",higashitotsuka raisuta,studio mizuyokan,doujinshi,happinesscharge precure,,"big breasts, magical girl, group, anal, harem, thigh high boots, dark skin, defloration, mind control, full color, double penetration, lactation, bukkake, mind break, mosaic censorship, collar, bald",31,2019-11-01 03:11:48,2019-11-01 10:11:48,2025-03-04 06:29:07
289718,[Studio Mizuyokan (Higashitotsuka Raisuta)] SEXPET MAGICAL! (Mahou Tsukai PreCure!) [English] [Hong_Mei_Ling] [Digital],[スタジオみずよーかん (東戸塚らいすた)] SEXPET☆MAGICAL! (魔法つかいプリキュア!) [英訳] [DL版],SEXPET MAGICAL!,"english, translated",higashitotsuka raisuta,studio mizuyokan,doujinshi,maho girls precure,,"big breasts, group, nakadashi, anal, dark skin, nipple fuck, defloration, full color, double penetration, lactation, bukkake, mind break, mosaic censorship, bbm, bald",30,2019-11-01 03:13:58,2019-11-01 10:13:58,2025-03-04 06:29:07
289719,(SC2017 Winter) [Syukurin] Mitsuha ~Netorare~ (Kimi no Na wa.) [Chinese],(サンクリ2017 Winter) [シュクリーン] Mitsuha ～Netorare～ (君の名は。) [中国翻訳],Mitsuha,"translated, chinese",syukurin,syukurin,doujinshi,kimi no na wa.,mitsuha miyamizu,"netorare, cheating, multi-work series, rape, sole female, sole male",22,2019-11-01 03:15:33,2019-11-01 10:15:33,2025-03-04 06:29:08
289720,[Kamitou Masaki] Katei Kyoushi wa Onna Ninja!? [Digital],[上藤政樹] 家庭教師は女忍者!? [DL版],Katei Kyoushi wa Onna Ninja!?,japanese,kamitou masaki,,manga,,,"big breasts, glasses, monster, tankoubon, stockings, mosaic censorship, rape, kunoichi, shotacon, twintails",146,2019-11-01 03:47:49,2019-11-01 10:47:49,2025-03-04 06:29:09
289721,[Sagaraten] Mizugi Sugata o Misetai! (Gekkan Web Otoko no Ko-llection! S Vol. 41) [English] [mysterymeat3] [Digital],[紗柄天] 水着姿を見せたい！ (月刊Web男の娘・れくしょんッ！S Vol.41) [英訳] [DL版],Mizugi Sugata o Misetai!,"english, translated",sagaraten,,manga,,,"swimsuit, anal, crossdressing, bikini, males only, yaoi, teacher, tomgirl, shotacon",17,2019-11-01 03:51:39,2019-11-01 10:51:39,2025-03-04 06:29:09
289723,(COMIFURO 13) [Jualan Demi Modal Gacha (Hukii)] Sex Friend 1 [English],(COMIFURO 13 )[Jualan Demi Modal Gacha (ヒュキー)] セックスフレンド ch.1 [英語],Sex Friend 1,"english, translated",hukii,jualan demi modal gacha,manga,original,,"big breasts, schoolboy uniform, glasses, netorare, uncensored, cheating, schoolgirl uniform, prostitution, condom, defloration, masked face",34,2019-11-01 03:54:46,2019-11-01 10:54:46,2025-03-04 06:29:10
289724,[Nunnu] Funky Baby [Digital],[ぬんぬ] ファンキーベイビー [DL版],Funky Baby,japanese,nunnu,,manga,,,"forniphilia, triple penetration, unusual pupils, cunnilingus, mmf threesome, group, machine, schoolgirl uniform, double vaginal, nakadashi, ahegao, anal, sex toys, femdom, lolicon, exhibitionism, yuri, footjob, defloration, mind control, masked face, double penetration, tankoubon, stockings, fingering, selfcest, rape, blowjob, tentacles, shotacon, beauty mark, ponytail, twintails, clone",214,2019-11-01 04:40:42,2019-11-01 11:40:42,2025-03-04 06:29:11
289725,[Muneshiro] Dekiai Koubi [Digital],[むねしろ] 溺愛交尾 [DL版],Dekiai Koubi,japanese,muneshiro,,manga,,,"twins, handjob, inseki, big breasts, swimsuit, unusual pupils, cunnilingus, group, glasses, story arc, cheating, schoolgirl uniform, nakadashi, ahegao, anal, tall man, niece, ffm threesome, dark skin, bikini, x-ray, defloration, incest, tankoubon, stockings, pantyhose, gyaru, paizuri, rape, sister, teacher, dilf, blowjob, big penis, bbm, deepthroat, bald, beauty mark, ponytail, twintails, hidden sex",187,2019-11-01 04:53:25,2019-11-01 11:53:25,2025-03-04 06:29:12
289726,[Highlow] CHOCO x LOVE [Digital],[廃狼] CHOCO×LOVE [DL版],CHOCO x LOVE,japanese,highlow,,manga,,,"handjob, kissing, big breasts, swimsuit, fundoshi, cunnilingus, group, big ass, schoolgirl uniform, nakadashi, ffm threesome, dark skin, bikini, exhibitionism, tanlines, tankoubon, stockings, gyaru, paizuri, cheerleader, lingerie, blowjob, shotacon, kemonomimi, ponytail",208,2019-11-01 05:08:20,2019-11-01 12:08:20,2025-03-04 06:29:13
289727,(C96) [Brown sugar (Miyasaka Naco)] Senpai no Koto Shika Kangaerarenai.,(C96) [Brown sugar (宮坂なこ)] 先輩のことしか考えられない。,Senpai no Koto Shika Kangaerarenai.,japanese,miyasaka naco,brown sugar,doujinshi,original,,"full color, mosaic censorship, sole female, sole male, twintails",14,2019-11-01 07:01:27,2019-11-01 14:01:27,2025-03-04 06:29:14
289728,"[Katsura Airi] ""Otto no Buka ni Ikasarechau..."" Aragaezu Kanjite Shimau Furinzuma [Full Color Ban] 7",[桂あいり] 「夫の部下にイかされちゃう…」抗えず感じてしまう不倫妻【フルカラー版】7,"""Otto no Buka ni Ikasarechau..."" Aragaezu Kanjite Shimau Furinzuma7",japanese,katsura airi,,manga,,,"milf, group, full censorship, netorare, cheating, full color, multi-work series, sole female",30,2019-11-01 07:04:00,2019-11-01 14:04:00,2025-03-04 06:29:15
289729,(COMIC1☆15) [Circle Tokomaya (Tokomaya Keita)] Himitsu no Succubus Rinka-chan (Kiratto Pri Chan) [English],(COMIC1☆15) [サークルとこまや (とこまやけいた)] 秘密のサキュバスりんかちゃん (キラッとプリ☆チャン) [英訳],Himitsu no Succubus Rinka-chan,"english, translated",tokomaya keita,circle tokomaya,doujinshi,kiratto pri chan,,"big breasts, glasses, nakadashi, sleeping, drugs, incest, chloroform, sister, sole female, sole male",18,2019-11-01 07:05:20,2019-11-01 14:05:20,2025-03-04 06:29:15
