ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
257849,(C95) [Armament Calcium (Take Calcium)] Juuyoku Kyoushitsu (Touhou Project),(C95) [武装カルシウム (竹刈シウム)]獣欲教室 (東方Project),Juuyoku Kyoushitsu,japanese,take calcium,armament calcium,doujinshi,touhou project,keine kamishirasawa,"big breasts, mmf threesome, group, lactation, paizuri, teacher, blowjob, shotacon, sole female, horns",62,2019-01-01 00:08:04,2019-01-01 07:08:04,2025-03-03 19:50:58
257850,(C95) [mocha*2popcorn (Kibii Mocha)] Koisuru Otome Cygnet-chan (Azur Lane),(C95) [mocha*2popcorn (きびぃもか)] 恋する乙女シグニットちゃん (アズールレーン),Koisuru Otome Cygnet-chan,japanese,kibii mocha,mocha2popcorn,doujinshi,azur lane,"teitoku, cygnet","stockings, sole female, sole male",24,2019-01-01 00:09:16,2019-01-01 07:09:16,2025-03-03 19:50:59
257851,[Piero] Chounyuu Gakuen | Academy For Huge Breasts (Angel Club 2018-08) [English] [Zukuyo] [Digital],[PIえろ] 跳乳学園 (ANGEL 倶楽部 2018年8月号) [英訳] [DL版],Chounyuu Gakuen | Academy For Huge Breasts,"english, translated",piero,,manga,,,"sweating, virginity, big breasts, swimsuit, gymshorts, big nipples, glasses, story arc, big ass, condom, coach, nakadashi, huge breasts, harem, hairy, dark skin, bikini, x-ray, defloration, assjob, big areolae, lactation, paizuri, tall girl, school swimsuit, inverted nipples, blowjob, muscle, sole male, ponytail",24,2019-01-01 00:10:31,2019-01-01 07:10:31,2025-03-03 19:50:59
257852,(C94) [Soukai Fusso (Humiu)] Yukko to Summer Night Carnival (THE IDOLM@STER CINDERELLA GIRLS) [Chinese] [吹雪翻譯],(C94) [蒼海☆フッ素 (ふみぅ)] ユッコとサマーナイトカーニバル (アイドルマスター シンデレラガールズ) [中国翻訳],Yukko to Summer Night Carnival,"translated, chinese",humiu,soukai fusso,doujinshi,the idolmaster,"producer, yuko hori","glasses, schoolgirl uniform, stockings, sole female, sole male, ponytail",31,2019-01-01 00:11:53,2019-01-01 07:11:53,2025-03-03 19:51:00
257853,(C95) [Uousaohkoku (Uousaoh)] Ryuujou-chan ga Yattekita. (Kantai Collection -KanColle-),(C95) [魚ウサ王国 (魚ウサ王)] 龍驤ちゃんがやってきた。 (艦隊これくしょん -艦これ-),Ryuujou-chan ga Yattekita.,japanese,uousaoh,uousaohkoku,doujinshi,kantai collection,ryuujou,"anal, sex toys, lolicon, pantyhose, christmas, sole female, sole male, tail plug, twintails",24,2019-01-01 00:17:09,2019-01-01 07:17:09,2025-03-03 19:51:01
257854,(C95) [Uousaohkoku (Uousaoh)] JYOJIZM WINTER,(C95) [魚ウサ王国 (魚ウサ王)] JYOJIZM WINTER,JYOJIZM WINTER,japanese,uousaoh,uousaohkoku,doujinshi,original,,"lolicon, sole female, sole male, beauty mark",30,2019-01-01 00:23:28,2019-01-01 07:23:28,2025-03-03 19:51:02
257855,(C95) [AllByte (Byte)] Enkou Shippai (Kantai Collection -KanColle-),(C95) [AllByte (Byte)] 援交失敗 (艦隊これくしょん -艦これ-),Enkou Shippai,japanese,byte,allbyte,doujinshi,kantai collection,suzuya,"full censorship, glasses, schoolgirl uniform, prostitution, nakadashi, stockings, blackmail, bbm, sole female, sole male",24,2019-01-01 00:24:45,2019-01-01 07:24:45,2025-03-03 19:51:02
257856,(C95) [homadelic. (Homaderi)] sage Djeeta chan ha amayakasi sugiteiru... (Granblue Fantasy),(C95) [homadelic. (ほまでり)] セージータちゃんは甘やかしすぎている・・・ (グランブルーファンタジー),sage Djeeta chan ha amayakasi sugiteiru...,japanese,homaderi,homadelic.,doujinshi,granblue fantasy,"djeeta, gran","bunny boy, bunny girl, sole female, sole male, kemonomimi",28,2019-01-01 00:26:06,2019-01-01 07:26:06,2025-03-03 19:51:03
257857,(C95) [RU-VIC (Propolisee)] Elune dakara Hatsujouki (Granblue Fantasy),(C95) [RU-VIC (プロポリスEE)] エルーンだから発情期っ (グランブルーファンタジー),Elune dakara Hatsujouki,japanese,propolisee,ru-vic,doujinshi,granblue fantasy,"gran, andira, vajra","inflation, impregnation, kemonomimi",26,2019-01-01 00:27:23,2019-01-01 07:27:23,2025-03-03 19:51:04
257858,(C95) [りんぐわんだーりんぐ (暮本まさや )] ヴァジラちゃんSUKEBEBOOK (グランブルーファンタジー),(C95) [りんぐわんだーりんぐ (暮本まさや )] ヴァジラちゃんSUKEBEBOOK (グランブルーファンタジー),ヴァジラちゃんSUKEBEBOOK,japanese,,,doujinshi,granblue fantasy,"gran, vajra","sole female, sole male, kemonomimi",20,2019-01-01 00:28:12,2019-01-01 07:28:12,2025-03-03 19:51:05
257859,(C95) [Nukidokoro. (Roteri)] Saimin SEX Kyouhon - Hentai hypnotic sex textbook. (Kantai Collection -KanColle-),(C95) [ぬきどころ。 (ろてり)] 催眠SEX教本 (艦隊これくしょん -艦これ-),Saimin SEX Kyouhon - Hentai hypnotic sex textbook.,japanese,roteri,nukidokoro.,doujinshi,kantai collection,"teitoku, yamakaze","handjob, mind control, stockings, sole female, sole male, ponytail",20,2019-01-01 03:01:43,2019-01-01 10:01:43,2025-03-03 19:51:06
