ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
401189,[Asamine Tel] Kaede Sensei no Oppai Gakushuuhou? After (COMIC BAVEL 2022-06) [Chinese] [大鸟可不敢乱转汉化] [Digital],[朝峰テル] 楓先生のおっぱい学習法? あふたー (COMIC BAVEL 2022年6月号) [中国翻訳] [DL版],Kaede Sensei no Oppai Gakushuuhou? After,"translated, chinese",tel,,manga,,,"big breasts, full censorship, shotacon, sole female, sole male",12,2022-05-01 00:01:44,2022-05-01 07:01:44,2025-03-05 10:54:38
401190,[Iwasaki Yuuki] Toukou Douga (COMIC BAVEL 2022-06) [Chinese] [漢化組漢化組×我尻故我在] [Digital],[岩崎ユウキ] 投稿動画 (COMIC BAVEL 2022年6月号) [中国翻訳] [DL版],Toukou Douga,"translated, chinese",iwasaki yuuki,,manga,,,"big breasts, full censorship, filming, sole female, sole male",20,2022-05-01 00:03:50,2022-05-01 07:03:50,2025-03-05 10:54:39
401191,[Subachi] Gal Succubus-chan Manga,[すばち] ギャルサキュバスちゃん漫画,Gal Succubus-chan Manga,japanese,subachi,,doujinshi,original,,"handjob, kissing, schoolgirl uniform, demon girl, sole female, sole male, tail",3,2022-05-01 00:04:21,2022-05-01 07:04:21,2025-03-05 10:54:40
401192,[Subachi] Incubus-chan,[すばち] 陰キュバスちゃん,Incubus-chan,japanese,subachi,,doujinshi,original,,"anal, sex toys, demon girl, sole female, sole male, tail, eye-covering bang",3,2022-05-01 00:04:47,2022-05-01 07:04:47,2025-03-05 10:54:40
401193,(C89) [Ofuton de Suyaa (Mitsudoue)] Sweets Home (Kantai Collection -KanColle-),(C89) [おふとんでスヤァ (みつどうえ)] Sweets Home (艦隊これくしょん -艦これ-),Sweets Home,japanese,mitsudoue,ofuton de suyaa,doujinshi,kantai collection,"asashio, teitoku","schoolgirl uniform, lolicon, stockings, sole female, sole male",30,2022-05-01 00:12:00,2022-05-01 07:12:00,2025-03-05 10:54:41
401194,[Imprison (Sasaki Yuuhei)] Konkatsu Onee-san no Kobi Kobi Kyuuai Sex [English],[インプリズン (佐々木幽閉)] 婚活お姉さんの媚び媚び求愛セックス [英訳],Konkatsu Onee-san no Kobi Kobi Kyuuai Sex,"english, translated",sasaki yuuhei,imprison,doujinshi,original,,"milf, big breasts, bbw, nakadashi, huge breasts, hairy, x-ray, defloration, multi-work series, paizuri, blowjob, big penis, deepthroat, sole female, sole male, eye-covering bang",26,2022-05-01 00:14:22,2022-05-01 07:14:22,2025-03-05 10:54:42
401195,[Sunnyside] Oni no Shitennou ga Kawaisugite Hashihime wa Mou Gaman deki nai! (Touhou Project),[サニーサイド] 鬼の四天王が可愛すぎて橋姫はもう我慢できない! (東方Project),Oni no Shitennou ga Kawaisugite Hashihime wa Mou Gaman deki nai!,japanese,sunnyside,,doujinshi,touhou project,"yuugi hoshiguma, parsee mizuhashi","oni, big breasts, females only, yuri, multi-work series, small breasts",47,2022-05-01 00:17:59,2022-05-01 07:17:59,2025-03-05 10:54:43
401196,[Sunnyside] Oni no Shitennou ga Kawaisugite Hashihime wa Mou Gaman deki nai! 2 (Touhou Project),[サニーサイド] 鬼の四天王が可愛すぎて橋姫はもう我慢できない! 2 (東方Project),Oni no Shitennou ga Kawaisugite Hashihime wa Mou Gaman deki nai! 2,japanese,sunnyside,,doujinshi,touhou project,"yuugi hoshiguma, parsee mizuhashi","oni, big breasts, strap-on, females only, sex toys, yuri, x-ray, multi-work series, small breasts, rape, petplay",58,2022-05-01 00:22:53,2022-05-01 07:22:53,2025-03-05 10:54:44
401197,[BeNantoka] Koibito wa Gikyoudai | My Lover is my Brother-In-Law (COMIC LO 2014-11) [Chinese] [SAN个人汉化],[BEなんとか] 恋人は義兄弟 (COMIC LO 2014年11月号) [中国翻訳],Koibito wa Gikyoudai | My Lover is my BrotherLaw,"translated, chinese",benantoka,,manga,,,"lolicon, defloration, bunny girl, stockings, lingerie, mosaic censorship, tomboy, muscle, sole female, sole male, tail plug, fishnets",27,2022-05-01 00:29:10,2022-05-01 07:29:10,2025-03-05 10:54:45
401198,[Bai Asuka] Monster Ch.1-2 [English] [Lozlauro] [Digital],,Monster Ch.1-2,"english, translated",bai asuka,,manga,,,"inseki, milf, big breasts, netorare, cheating, nakadashi, hairy, incest, rape, sister, big penis, bbm, deepthroat, sole female, sole male",42,2022-05-01 00:32:54,2022-05-01 07:32:54,2025-03-05 10:54:45
401199,"[Kotoko, Kamo] Sukui, Sukuware | 乞救之噬，覆食殆尽 Ch. 1 [Chinese] [橄榄汉化组]",[琴子、カモ] 救い、巣喰われ 第1話 [中国翻訳],"Sukui, Sukuware | 乞救之噬，覆食殆尽 Ch. 1","translated, chinese",kamo,,manga,,,scanmark,36,2022-05-01 00:36:04,2022-05-01 07:36:04,2025-03-05 10:54:46
401200,[Touma Itsuki] Mounting | Asserting Dominance (COMIC HOTMiLK Koime Vol. 33) [English] [joobuspaida],[東磨樹] マウンティング (コミックホットミルク濃いめ vol.33) [英訳],Mounting | Asserting Dominance,"english, translated",touma itsuki,,manga,,,"milf, big breasts, cheating, cervix penetration, nakadashi, femdom, hairy, x-ray, stockings, blowjob, sole male, beauty mark",20,2022-05-01 00:38:06,2022-05-01 07:38:06,2025-03-05 10:54:47
401201,[Akishiro Akino] Pakohame Party [Chinese] [Digital],[秋白秋乃] ぱこはめぱーてぃー！ [中国翻訳] [DL版],Pakohame Party,"translated, chinese",akishiro akino,,manga,,,"elf, big breasts, group, anal, scanmark, dark skin, x-ray, tankoubon, teacher, focus anal",178,2022-05-01 00:58:12,2022-05-01 07:58:12,2025-03-05 10:54:48
401202,[Inoue Nanaki] Alicia Sennou Kaizou Kuro Gal Bitch Shoufu-ka (Kangoku Senkan 2),[井上七樹] アリシア 洗脳改造黒ギャルビッチ娼婦化 (監獄戦艦2),Alicia Sennou Kaizou Kuro Gal Bitch Shoufu-ka,japanese,inoue nanaki,,doujinshi,kangoku senkan,alicia viewstream,"big breasts, piercing, dark skin, mind control, sole female, makeup, variant set",25,2022-05-01 01:01:48,2022-05-01 08:01:48,2025-03-05 10:54:48
401203,[Inoue Nanaki] Bunny Senshi Inmon Kokuin Akuochi Inma-ka,[井上七樹] バニー戦士 淫紋刻印悪堕ち淫魔化,Bunny Senshi Inmon Kokuin Akuochi Inma-ka,japanese,inoue nanaki,,doujinshi,,,"big breasts, piercing, big nipples, sole female, makeup, variant set",8,2022-05-01 01:02:57,2022-05-01 08:02:57,2025-03-05 10:54:49
401204,[Inoue Nanaki] Bunny Senshi Inmon Kokuin Akuochi Gal-ka,[井上七樹] バニー戦士 淫紋刻印悪堕ちギャル化,Bunny Senshi Inmon Kokuin Akuochi Gal-ka,japanese,inoue nanaki,,doujinshi,,,"big breasts, corruption, piercing, big nipples, dark skin, sole female, makeup, variant set",14,2022-05-01 01:04:47,2022-05-01 08:04:47,2025-03-05 10:54:49
401205,[Inoue Nanaki] Bunny Senshi Inmon Kokuin Akuochi GothPunk-ka,[井上七樹] バニー戦士 淫紋刻印悪堕ちゴスパンク化,Bunny Senshi Inmon Kokuin Akuochi GothPunk-ka,japanese,inoue nanaki,,doujinshi,,,"big breasts, piercing, big nipples, sole female, makeup, variant set",7,2022-05-01 01:05:57,2022-05-01 08:05:57,2025-03-05 10:54:50
