ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
270587,[Anthology] 2D Comic Magazine Nikuyoroi ni Natta Onna-tachi Vol. 1 [Digital],[アンソロジー] 二次元コミックマガジン 肉鎧になった女たちVol.1 [DL版],2D Comic Magazine Nikuyoroi ni Natta Onna-tachi Vol. 1,japanese,"shion, gonzaburo-, jinnai, nishida megane",,manga,,,"elf, oni, big breasts, nun, piercing, orc, pregnant, corset, witch, glasses, anthology, nakadashi, ahegao, bondage, monster, defloration, inflation, incest, huge penis, armpit licking, human cattle, rape, sister, impregnation, big penis, collar, tentacles, stomach deformation, beauty mark, twintails, horns",88,2019-05-01 02:04:08,2019-05-01 09:04:08,2025-03-04 02:08:15
270588,[KURO] Toriko <Zenpen>,[KURO] 虜 ＜前編＞,Toriko <Zenpen>,japanese,kuro,,doujinshi,original,,"scat, enema, anal, sex toys, bondage, multi-work series, males only, yaoi, blowjob, muscle",20,2019-05-01 02:05:01,2019-05-01 09:05:01,2025-03-04 02:08:16
270589,[Raiden Labo (Raiden)] Anira to Sugosu Shikou no 1-nichi (Granblue Fantasy) [Digital],[らいでんらぼ (らいでん)] アニラとすごす至高の1日 (グランブルーファンタジー) [DL版],Anira to Sugosu Shikou no 1-nichi,japanese,raiden,raiden labo,doujinshi,granblue fantasy,"anira, gran","big breasts, unusual pupils, nakadashi, sheep girl, paizuri, mosaic censorship, impregnation, sole female, sole male, horns, thick eyebrows",25,2019-05-01 02:06:14,2019-05-01 09:06:14,2025-03-04 02:08:16
270590,(SUPER14) [Matilda Kanmidokoro (Yuki Mau)] Bust a Move (Fullmetal Alchemist),(SUPER14) [まちるだ甘味処 (有希まう)] BUST A MOVE (鋼の錬金術師),Bust a Move,japanese,yuki mau,matilda kanmidokoro,doujinshi,fullmetal alchemist,"roy mustang, riza hawkeye","sole female, sole male",30,2019-05-01 02:08:31,2019-05-01 09:08:31,2025-03-04 02:08:17
270591,(COMIC1☆15) [Batten Kariba (Ankoku Emu Shougun)] Isekai Onahole (Tate no Yuusha no Nariagari) [Chinese] [oo君x赤蜘蛛聯動漢化],(COMIC1☆15) [X仮歯 (暗黒えむ将軍)] いせかいおなほーる (盾の勇者の成り上がり)[中国翻訳],Isekai Onahole,"translated, chinese",mmm,batten kariba,doujinshi,tate no yuusha no nariagari,"raphtalia, filo","swimsuit, bikini, lolicon",23,2019-05-01 02:13:50,2019-05-01 09:13:50,2025-03-04 02:08:18
270592,[yonyon] Scapegoat Koufukuron | Scapegoat Theory of Happiness (Damasare Spiral) [English] [stnkmnsd],[よんよん] スケープゴート幸福論 (ダマサレスパイラル) [英訳],Scapegoat Koufukuron | Scapegoat Theory of Happiness,"english, translated",yonyon,,manga,,,"big breasts, swimsuit, humiliation, group, nakadashi, ahegao, latex, stockings, filming, mind break, rape, nose hook, blackmail, collar",30,2019-05-01 02:15:29,2019-05-01 09:15:29,2025-03-04 02:08:18
270593,[KURO] Toriko <Kouhen>,[KURO] 虜 ＜後編＞,Toriko <Kouhen>,japanese,kuro,,doujinshi,original,,"urethra insertion, group, anal, bondage, multi-work series, males only, yaoi, muscle, fisting",20,2019-05-01 02:16:21,2019-05-01 09:16:21,2025-03-04 02:08:19
270594,[Interu mikan] netorare furasshu bakku,[インテルみかん] 寝取られフラッシュバック,netorare furasshu bakku,japanese,,,doujinshi,original,,"big breasts, netorare, cheating, nakadashi, dark skin, full color, tall girl, mosaic censorship, big penis, sole female, sole male, ponytail",31,2019-05-01 02:17:40,2019-05-01 09:17:40,2025-03-04 02:08:20
270595,[KURO] SHOMANA (Rival Schools),[KURO] SHOMANA (私立ジャスティス学園),SHOMANA,japanese,"kuro, nakata shunpei",,doujinshi,rival schools,shoma sawamura,"scat, urethra insertion, group, enema, anal, males only, yaoi, mosaic censorship, muscle, thick eyebrows",17,2019-05-01 02:18:27,2019-05-01 09:18:27,2025-03-04 02:08:20
270596,[Imozuru-shiki (Utsubo Kazura)] Saniwa kara no nangyoukugyou de shukendou o kiwameru yamabushi Kunihiro (Touken Ranbu) [Digital],[いもずる式 (うつぼかずら)] 審神者からの難行苦行で修験道を極める山伏国広 (刀剣乱舞) [DL版],Saniwa kara no nangyoukugyou de shukendou o kiwameru yamabushi Kunihiro,japanese,utsubo kazura,imozuru-shiki,doujinshi,touken ranbu,kunihiro yamabushi,"onahole, glasses, prostate massage, anal, sex toys, multi-work series, males only, yaoi, dilf, muscle, bbm",22,2019-05-01 02:19:30,2019-05-01 09:19:30,2025-03-04 02:08:21
270597,[KURO] JUNGLE,[KURO] JUNGLE,JUNGLE,japanese,kuro,,doujinshi,original,,"enema, anal, sex toys, bondage, dark skin, males only, yaoi, muscle",8,2019-05-01 02:19:52,2019-05-01 09:19:52,2025-03-04 02:08:21
270598,(COMIC1☆15) [MUGENKIDOU A (Tomose Shunsaku)] Echi Echi Kouhai-chan! [Chinese] [空気系☆漢化],(COMIC1☆15) [無限軌道A (トモセシュンサク)] えちえち♥後輩ちゃん! [中国翻訳],Echi Echi Kouhai-chan!,"translated, chinese",tomose shunsaku,mugenkidou a,doujinshi,original,,"handjob, big breasts, schoolgirl uniform, femdom, bondage, sole female, sole male",36,2019-05-01 02:21:37,2019-05-01 09:21:37,2025-03-04 02:08:22
270599,[Toyo] Traditional Job of Washing Girls' Body [Uncensored] [English] [Ongoing],[トヨ] アソコ洗い屋のお仕事〜片想い中のアイツと女湯で〜 [英訳] [無修正] [進行中],Traditional Job of Washing Girls' Body,"english, translated",toyo,,manga,,,"sweating, big breasts, uncensored, ffm threesome, full color, fingering, webtoon, hidden sex",58,2019-05-01 06:03:25,2019-05-01 13:03:25,2025-03-04 02:08:23
270600,[Shinya] Mouichido Ano Natsu o... -Kimi no Egao to Taiyou ga-,[Shinya] もう一度あの夏を… ～君の笑顔と太陽が～,Mouichido Ano Natsu o...,japanese,shinya,,doujinshi,original,,"group, uncensored, males only, tanlines, yaoi",32,2019-05-01 06:05:29,2019-05-01 13:05:29,2025-03-04 02:08:24
270601,(C90) [Purple Sky (NO.Gomes)] Minase Iori to Producer 2 (THE iDOLM@STER) [Chinese] [靴下汉化组],(C90) [パープルスカイ (NO.ゴメス)] 水瀬伊織とプロデューサー2 (アイドルマスター) [中国翻訳],Minase Iori to Producer 2,"translated, chinese",no.gomes,purple sky,doujinshi,the idolmaster,"producer, iori minase","lolicon, defloration, multi-work series",29,2019-05-01 06:12:31,2019-05-01 13:12:31,2025-03-04 02:08:25
270602,(C83) [mon-petit (Mon-petit)] ANYWAY THE WIND BLOWS (Smile Precure!) [Chinese] [臭鼬娘漢化組],(C83) [mon-petit (もんぷち)] ANYWAY THE WIND BLOWS (スマイルプリキュア!) [中国翻訳],ANYWAY THE WIND BLOWS,"translated, chinese",mon-petit,mon-petit,doujinshi,smile precure,cure march,"scat, farting, spanking, schoolgirl uniform, urination, anal, lolicon, human pet, collar, ponytail",27,2019-05-01 06:18:33,2019-05-01 13:18:33,2025-03-04 02:08:25
270603,[Danrenji] Mushi to Chiisana Onnanoko-tachi [Chinese] [有毒気漢化組],[だんれんじ] 虫と小さな女の子たち [中国翻訳],Mushi to Chiisana Onnanoko-tachi,"translated, chinese",danrenji,,doujinshi,original,,"ryona, lolicon, guro, fairy",29,2019-05-01 06:24:19,2019-05-01 13:24:19,2025-03-04 02:08:26
270605,"(COMIC1☆15) [Gerupin (Minazuki Juuzou, USSO)] Shimada Ryu VS NIshizumi Ryu Bijukujo Lesbian Kyokugen Kougyaku Gurui (Girls und Panzer)",(COMIC1☆15) [ゲルピン (水無月十三、USSO)] 島田流VS西住流 美熟女レズビアン 極限肛虐狂い (ガールズ&パンツァー),Shimada Ryu VS NIshizumi Ryu Bijukujo Lesbian Kyokugen Kougyaku Gurui,japanese,"usso, minazuki juuzou",gerupin,doujinshi,girls und panzer,"shiho nishizumi, chiyo shimada","sweating, big breasts, strap-on, females only, cheating, ahegao, huge breasts, anal, sex toys, hairy, yuri, fingering, large insertions, stomach deformation, fisting",30,2019-05-01 06:29:40,2019-05-01 13:29:40,2025-03-04 02:08:27
270607,(C90) [Purple Sky (NO.Gomes)] Minase Iori to Producer 2 (THE iDOLM@STER) [Chinese],(C90) [パープルスカイ (NO.ゴメス)] 水瀬伊織とプロデューサー2 (アイドルマスター) [中国翻訳],Minase Iori to Producer 2,"translated, chinese",no.gomes,purple sky,doujinshi,the idolmaster,"producer, iori minase","ahegao, lolicon, defloration, multi-work series",28,2019-05-01 07:21:46,2019-05-01 14:21:46,2025-03-04 02:08:28
270608,"(C89) [INAF (Muu, Daiba★Datai)] Niwaka Chanponmen 14 (YuruYuri)",(C89) [INAF (む～、大場★打太)] にわかちゃんぽんめん14 (ゆるゆり),Niwaka Chanponmen 14,japanese,"muu, daiba datai",inaf,doujinshi,yuruyuri,"ayano sugiura, kyouko toshinou","females only, schoolgirl uniform, yuri, full color, stockings, mosaic censorship, closed eyes, ponytail",14,2019-05-01 07:22:34,2019-05-01 14:22:34,2025-03-04 02:08:29
270609,[Anta Dare] Kennomichi,[安田誰] 剣の道,Kennomichi,japanese,anta dare,,doujinshi,original,,"full censorship, anal, bondage, hairy, males only, yaoi, rape",16,2019-05-01 07:23:24,2019-05-01 14:23:24,2025-03-04 02:08:29
270610,[Little Clover (Shinozaki Ryo)] Checkmate (Full Metal Alchemist),[Little Clover (篠崎涼)] チェックメイト (鋼の錬金術師),Checkmate,japanese,shinozaki ryo,little clover,doujinshi,fullmetal alchemist,"roy mustang, riza hawkeye","sole female, sole male",26,2019-05-01 07:25:19,2019-05-01 14:25:19,2025-03-04 02:08:30
270611,[KURO] Injuu no Mori,[KURO] 淫獣の森,Injuu no Mori,japanese,kuro,,doujinshi,original,,"pegging, orc, group, full censorship, anal, sex toys, males only, yaoi, rape, muscle",12,2019-05-01 07:26:02,2019-05-01 14:26:02,2025-03-04 02:08:31
270612,(Winning Shot 3) [DreamingAnt (Ninose)] Shirakawa Sairoku (Daiya no Ace),(ウイニングショット3) [DreamingAnt (二ノ瀬)] 白川再録 (ダイヤのA),Shirakawa Sairoku,japanese,ninose,dreamingant,doujinshi,daiya no ace,"kenjirou shirasu, norifumi kawakami","males only, yaoi",98,2019-05-01 07:32:34,2019-05-01 14:32:34,2025-03-04 02:08:31
270613,(SUPER23) [DreamingAnt (Ninose)] Ecchi na ShiraKawa Kudasai!! (Daiya no Ace),(SUPER23) [DreamingAnt (二ノ瀬)] えっちな白川ください!! (ダイヤのA),Ecchi na ShiraKawa Kudasai!!,japanese,ninose,dreamingant,doujinshi,daiya no ace,"kenjirou shirasu, norifumi kawakami","anal, multi-work series, males only, yaoi",21,2019-05-01 07:34:12,2019-05-01 14:34:12,2025-03-04 02:08:32
